timestamp,value,error_prediction,anomaly_score,convergence_loss,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2015-02-26 21:42:53,104,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-02-26 21:47:53,100,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-02-26 21:52:53,99,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-02-26 21:57:53,154,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-02-26 22:02:53,120,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-02-26 22:07:53,90,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-02-26 22:12:53,92,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-02-26 22:17:53,71,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-02-26 22:22:53,339,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-02-26 22:27:53,178,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-02-26 22:32:53,144,-71.6798095703,0.5,[5137.9951171875],72.3201904297,0.0,0.0,0.0
2015-02-26 22:37:53,143,-115.488788605,0.5,[13337.6591796875],27.5112113953,0.0,0.0,0.0
2015-02-26 22:42:53,179,-191.195736885,0.5,[36555.8125],-12.1957368851,0.0,0.0,0.0
2015-02-26 22:47:53,245,-228.288722992,0.5,[52115.7421875],16.7112770081,0.0,0.0,0.0
2015-02-26 22:52:53,166,-109.452964783,0.5,[11979.951171875],56.5470352173,0.0,0.0,0.0
2015-02-26 22:57:53,139,-89.0727233887,0.5,[7933.9501953125],49.9272766113,0.0,0.0,0.0
2015-02-26 23:02:53,112,-90.3078784943,0.5,[8155.5126953125],21.6921215057,0.0,0.0,0.0
2015-02-26 23:07:53,95,-78.8771152496,0.5,[6221.59912109375],16.1228847504,0.0,0.0,0.0
2015-02-26 23:12:53,70,-50.9532737732,0.5,[2596.236083984375],19.0467262268,0.0,0.0,0.0
2015-02-26 23:17:53,74,-43.6720848083,0.5,[1907.2509765625],30.3279151917,0.0,0.0,0.0
2015-02-26 23:22:53,88,-68.0385189056,0.499579152861,[4629.240234375],19.9614810944,0.0,0.0,0.0
2015-02-26 23:27:53,75,-45.4467315674,0.499868632834,[2065.405517578125],29.5532684326,0.0,0.0,0.0
2015-02-26 23:32:53,77,-37.1204490662,0.501269374948,[1377.927734375],39.8795509338,0.0,0.0,0.0
2015-02-26 23:37:53,110,-78.2423629761,0.503307645473,[6121.8671875],31.7576370239,0.0,0.0,0.0
2015-02-26 23:42:53,83,-48.7858047485,0.50384189943,[2380.0546875],34.2141952515,0.0,0.0,0.0
2015-02-26 23:47:53,66,-21.2583885193,0.504052743396,[451.9190673828125],44.7416114807,0.0,0.0,0.0
2015-02-26 23:52:53,59,-20.0751152039,0.504389746172,[403.01025390625],38.9248847961,0.0,0.0,0.0
2015-02-26 23:57:53,64,-32.9156837463,0.504708016203,[1083.4422607421875],31.0843162537,0.0,0.0,0.0
2015-02-27 00:02:53,72,-39.526348114,0.504702236404,[1562.3321533203125],32.473651886,0.0,0.0,0.0
2015-02-27 00:07:53,71,-24.9671516418,0.504622285978,[623.358642578125],46.0328483582,0.0,0.0,0.0
2015-02-27 00:12:53,53,-7.0760383606,0.504909436416,[50.070320129394531],45.9239616394,0.0,0.0,0.0
2015-02-27 00:17:53,61,-16.2965583801,0.504970035601,[265.57781982421875],44.7034416199,0.0,0.0,0.0
2015-02-27 00:22:53,73,-39.5044937134,0.504916190922,[1560.60498046875],33.4955062866,0.0,0.0,0.0
