Unnamed: 0,timestamp,value,is_anomaly,prediction,convergenceLoss,convergenceLossNormal,anomaly_score,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
0,2011-07-01 00:15:01,0.0304416243047,0,-0.000366073596524,0.000185155236977,1.0,1.0,0.0,0.0,0.0
1,2011-07-01 01:15:01,0.0236020809544,0,-0.000366073596524,0.000185155236977,1.0,1.0,0.0,0.0,0.0
2,2011-07-01 02:15:01,0.0170396529188,0,-0.000366073596524,0.000185155236977,1.0,1.0,0.0,0.0,0.0
3,2011-07-01 03:15:01,0.0221344348837,0,-0.000366073596524,0.000185155236977,1.0,1.0,0.0,0.0,0.0
4,2011-07-01 04:15:01,0.0113085638704,0,-0.000366073596524,0.000185155236977,1.0,1.0,0.0,0.0,0.0
5,2011-07-01 05:15:01,0.0129060410382,0,-0.000366073596524,0.000185155236977,1.0,1.0,0.0,0.0,0.0
6,2011-07-01 06:15:01,0.0158691322259,0,-0.000366073596524,0.000185155236977,1.0,1.0,0.0,0.0,0.0
7,2011-07-01 07:15:01,0.0168948388826,0,-0.000366073596524,0.000185155236977,1.0,1.0,0.0,0.0,0.0
8,2011-07-01 08:15:01,0.0181202741086,0,-0.000366073596524,0.000185155236977,1.0,1.0,0.0,0.0,0.0
9,2011-07-01 09:15:01,0.0182754510769,0,-0.000366073596524,0.000185155236977,1.0,1.0,0.0,0.0,0.0
10,2011-07-01 10:15:01,0.0181429452719,0,-0.000366073596524,0.000185155236977,1.0,1.0,0.0,0.0,0.0
11,2011-07-01 11:15:01,0.0256173331124,0,-0.000366073596524,0.000185155236977,1.0,1.0,0.0,0.0,0.0
12,2011-07-01 12:15:01,0.035564372017,0,-0.000366073596524,0.000185155236977,1.0,1.0,0.0,0.0,0.0
13,2011-07-01 13:15:01,0.0342414298833,0,-0.000366073596524,0.000185155236977,1.0,1.0,0.0,0.0,0.0
14,2011-07-01 14:15:01,0.031537738162,0,-0.000366073596524,0.000185155236977,1.0,1.0,0.0,0.0,0.0
15,2011-07-01 15:15:01,0.0268359893045,0,-0.000366073596524,0.000185155236977,1.0,1.0,0.0,0.0,0.0
