timestamp,value,is_anomaly,error_prediction,convergence_loss,sigmoid_error_prediction,anomaly_score,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-01 00:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:05:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:10:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:15:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:20:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:25:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:30:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:35:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:40:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:45:00,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:50:00,0.0,0,0.0137904584408,0.000190176739125,0.503447559973,0.503447559973,0.0137904584408,0.0,0.0,0.0
2014-04-01 00:55:00,0.0,0,0.013623252511,0.000185593002243,0.503405760454,0.503405760454,0.013623252511,0.0,0.0,0.0
2014-04-01 01:00:00,0.0,0,0.0133568793535,0.000178406233317,0.503339170194,0.503339170194,0.0133568793535,0.0,0.0,0.0
2014-04-01 01:05:00,0.0,0,0.0130030959845,0.000169080507476,0.503250728193,0.503250728193,0.0130030959845,0.0,0.0,0.0
2014-04-01 01:10:00,0.0,0,0.012573108077,0.000158083043061,0.503143235612,0.503143235612,0.012573108077,0.0,0.0,0.0
2014-04-01 01:15:00,0.0,0,0.0120778828859,0.000145875252201,0.503019434017,0.503019434017,0.0120778828859,0.0,0.0,0.0
2014-04-01 01:20:00,0.0,0,0.0115273594856,0.000132880013552,0.50288180796,0.50288180796,0.0115273594856,0.0,0.0,0.0
2014-04-01 01:25:00,0.0,0,0.0109311193228,0.000119489370263,0.50273275262,0.50273275262,0.0109311193228,0.0,0.0,0.0
2014-04-01 01:30:00,0.0,0,0.0102983266115,0.000106055529614,0.502574558899,0.502574558899,0.0102983266115,0.0,0.0,0.0
2014-04-01 01:35:00,0.0,0,0.00963750481606,9.28814988583e-05,0.502409357555,0.502409357555,0.00963750481606,0.0,0.0,0.0
2014-04-01 01:40:00,0.0,0,0.00895673036575,8.02230206318e-05,0.502239167622,0.502239167622,0.00895673036575,0.0,0.0,0.0
2014-04-01 01:45:00,0.0,0,0.00826345384121,6.82846657583e-05,0.502065851705,0.502065851705,0.00826345384121,0.0,0.0,0.0
2014-04-01 01:50:00,0.0,0,0.00756458938122,5.72230128455e-05,0.501891138327,0.501891138327,0.00756458938122,0.0,0.0,0.0
2014-04-01 01:55:00,0.0,0,0.00686654448509,4.71494349767e-05,0.501716629376,0.501716629376,0.00686654448509,0.0,0.0,0.0
2014-04-01 02:00:00,0.0,0,0.0061751306057,3.81322388421e-05,0.501543777746,0.501543777746,0.0061751306057,0.0,0.0,0.0
2014-04-01 02:05:00,0.0,0,0.0054956227541,3.02018688672e-05,0.501373902231,0.501373902231,0.0054956227541,0.0,0.0,0.0
2014-04-01 02:10:00,0.0,0,0.00483275949955,2.3355563826e-05,0.501208187523,0.501208187523,0.00483275949955,0.0,0.0,0.0
2014-04-01 02:15:00,0.0,0,0.00419072806835,1.75622026291e-05,0.501047680484,0.501047680484,0.00419072806835,0.0,0.0,0.0
2014-04-01 02:20:00,0.0,0,0.00357319414616,1.27677167256e-05,0.500893297586,0.500893297586,0.00357319414616,0.0,0.0,0.0
2014-04-01 02:25:00,0.0,0,0.00298328697681,8.90000137588e-06,0.500745821191,0.500745821191,0.00298328697681,0.0,0.0,0.0
2014-04-01 02:30:00,0.0,0,0.00242364406586,5.87405065744e-06,0.50060591072,0.50060591072,0.00242364406586,0.0,0.0,0.0
2014-04-01 02:35:00,0.0,0,0.00189642608166,3.59643195225e-06,0.500474106378,0.500474106378,0.00189642608166,0.0,0.0,0.0
2014-04-01 02:40:00,0.0,0,0.00140331685543,1.9692981823e-06,0.500350829156,0.500350829156,0.00140331685543,0.0,0.0,0.0
2014-04-01 02:45:00,0.0,0,0.000945568084717,8.94099002835e-07,0.500236392004,0.500236392004,0.000945568084717,0.0,0.0,0.0
2014-04-01 02:50:00,0.0,0,0.000523924827576,2.74497210739e-07,0.500130981204,0.500130981204,0.000523924827576,0.0,0.0,0.0
2014-04-01 02:55:00,0.0,0,0.000138863921165,1.92831883794e-08,0.50003471598,0.50003471598,0.000138863921165,0.0,0.0,0.0
2014-04-01 03:00:00,0.0,0,0.00020956993103,4.3919555992e-08,0.500052392483,0.500052392483,-0.00020956993103,0.0,0.0,0.0
2014-04-01 03:05:00,0.0,0,0.000521719455719,2.72191186923e-07,0.500130429861,0.500130429861,-0.000521719455719,0.0,0.0,0.0
2014-04-01 03:10:00,0.0,0,0.000798091292381,6.36949721411e-07,0.500199522813,0.500199522813,-0.000798091292381,0.0,0.0,0.0
