Unnamed: 0,timestamp,value,is_anomaly,prediction,convergenceLoss,convergenceLossNormal,anomaly_score,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard,convergenceLossNormal100
0,2011-07-01 00:15:01,0.0641242208743,0,[0.03985408693552017],0.00741665484384,0.5,0.5,0.0,0.0,0.0,0.5
1,2011-07-01 01:15:01,0.029283335867,0,[0.03985408693552017],0.00741665484384,0.5,0.5,0.0,0.0,0.0,0.5
2,2011-07-01 02:15:01,0.039287709244,0,[0.03985408693552017],0.00741665484384,0.5,0.5,0.0,0.0,0.0,0.5
3,2011-07-01 03:15:01,0.0389742316273,0,[0.03985408693552017],0.00741665484384,0.5,0.5,0.0,0.0,0.0,0.5
4,2011-07-01 04:15:01,0.0392590587884,0,[0.03985408693552017],0.00741665484384,0.5,0.5,0.0,0.0,0.0,0.5
5,2011-07-01 05:15:01,0.0395335232773,0,[0.03985408693552017],0.00741665484384,0.5,0.5,0.0,0.0,0.0,0.5
6,2011-07-01 06:15:01,0.037723586607,0,[0.03985408693552017],0.00741665484384,0.5,0.5,0.0,0.0,0.0,0.5
7,2011-07-01 07:15:01,0.0426705921806,0,[0.03985408693552017],0.00741665484384,0.5,0.5,0.0,0.0,0.0,0.5
8,2011-07-01 08:15:01,0.0353414489212,0,[0.03985408693552017],0.00741665484384,0.5,0.5,0.0,0.0,0.0,0.5
9,2011-07-01 09:15:01,0.0495120210475,0,[0.03985408693552017],0.00741665484384,0.5,0.5,0.0,0.0,0.0,0.5
10,2011-07-01 10:15:01,0.0616744726541,0,[0.03985408693552017],0.00741665484384,0.5,0.5,0.0,0.0,0.0,0.5
11,2011-07-01 11:15:01,0.107473804005,0,[0.03985408693552017],0.00741665484384,0.5,0.5,0.0,0.0,0.0,0.5
12,2011-07-01 12:15:01,0.110397734418,0,[0.03985408693552017],0.00741665484384,0.5,0.5,0.0,0.0,0.0,0.5
13,2011-07-01 13:15:01,0.0907988355925,0,[0.03985408693552017],0.00741665484384,0.5,0.5,0.0,0.0,0.0,0.5
14,2011-07-01 14:15:01,0.0954615374595,0,[0.03985408693552017],0.00741665484384,0.5,0.5,0.0,0.0,0.0,0.5
15,2011-07-01 15:15:01,0.0503197999558,0,[0.03985408693552017],0.00741665484384,0.5,0.5,0.0,0.0,0.0,0.5
16,2011-07-01 16:15:01,0.0627827613525,0,[0.03985408693552017],0.00741665484384,0.5,0.5,0.0,0.0,0.0,0.5
17,2011-07-01 17:15:01,0.0460973050306,0,[0.03985408693552017],0.00741665484384,0.5,0.5,0.0,0.0,0.0,0.5
