timestamp,value,error_prediction,anomaly_score,convergence_loss,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2015-07-10 14:24:00,564,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-07-10 14:38:00,730,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-07-10 14:48:00,770,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-07-10 15:03:00,910,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-07-10 15:22:00,1035,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-07-10 15:32:00,1065,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-07-10 15:42:00,953,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-07-10 15:52:00,1005,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-07-10 16:02:00,996,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-07-10 16:12:00,901,0.0,0.5,0,0.0,0.0,0.0,0.0
2015-07-10 16:22:00,939,-208.547912598,0.5,[43492.23046875],730.452087402,0.0,0.0,0.0
2015-07-10 16:32:00,988,-196.362976074,0.5,[38558.41796875],791.637023926,0.0,0.0,0.0
2015-07-10 16:42:00,1020,-166.678405762,0.5,[27781.69140625],853.321594238,0.0,0.0,0.0
2015-07-10 16:52:00,876,60.3590698242,0.5,[3643.21728515625],936.359069824,0.0,0.0,0.0
2015-07-10 17:02:00,870,130.911621094,0.5,[17137.8515625],1000.91162109,0.0,0.0,0.0
2015-07-10 17:12:00,809,213.613586426,0.5,[45630.765625],1022.61358643,0.0,0.0,0.0
2015-07-10 17:22:00,884,126.143676758,0.5,[15912.2275390625],1010.14367676,0.0,0.0,0.0
2015-07-10 17:32:00,926,26.1076660156,0.5,[681.6102294921875],952.107666016,0.0,0.0,0.0
2015-07-10 17:42:00,829,89.8751831055,0.5,[8077.54833984375],918.875183105,0.0,0.0,0.0
2015-07-10 18:02:00,712,142.90234375,0.5,[20421.080078125],854.90234375,0.0,0.0,0.0
2015-07-10 18:12:00,624,184.158630371,0.500447252362,[33914.40234375],808.158630371,0.0,0.0,0.0
2015-07-10 18:22:00,632,99.8130493164,0.500957949834,[9962.64453125],731.813049316,0.0,0.0,0.0
2015-07-10 18:32:00,596,57.2667236328,0.50148689841,[3279.4775390625],653.266723633,0.0,0.0,0.0
2015-07-10 18:42:00,510,52.9609985352,0.501567594484,[2804.867431640625],562.960998535,0.0,0.0,0.0
2015-07-10 18:52:00,526,-14.0702819824,0.50140118605,[197.97283935546875],511.929718018,0.0,0.0,0.0
2015-07-10 19:32:00,99,367.093902588,0.50096994379,[134757.9375],466.093902588,0.0,0.0,0.0
2015-07-10 19:42:00,85,319.239929199,0.50093973779,[101914.1328125],404.239929199,0.0,0.0,0.0
2015-07-10 20:02:00,85,160.297744751,0.501128597538,[25695.3671875],245.297744751,0.0,0.0,0.0
2015-07-10 20:12:00,87,1.31616210938,0.501090623031,[1.7322826385498047],88.3161621094,0.0,0.0,0.0
2015-07-10 20:22:00,93,-77.633102417,0.500833367497,[6026.8984375],15.366897583,0.0,0.0,0.0
2015-07-10 20:42:00,57,-84.375957489,0.50048338923,[7119.302734375],-27.375957489,0.0,0.0,0.0
2015-07-10 21:32:00,101,-78.6107368469,0.500280008073,[6179.6474609375],22.3892631531,0.0,0.0,0.0
2015-07-11 10:10:00,177,-121.808872223,0.500094283296,[14837.400390625],55.1911277771,0.0,0.0,0.0
2015-07-11 10:30:00,221,-99.8383407593,0.499931534525,[9967.6943359375],121.161659241,0.0,0.0,0.0
2015-07-11 11:00:00,332,-252.127128601,0.499743879999,[63568.09375],79.8728713989,0.0,0.0,0.0
2015-07-11 11:10:00,338,-289.801643372,0.498998298595,[83984.984375],48.1983566284,0.0,0.0,0.0
2015-07-11 11:20:00,263,-199.884277344,0.498402318782,[39953.72265625],63.1157226562,0.0,0.0,0.0
2015-07-11 11:30:00,304,-224.827827454,0.498037292514,[50547.546875],79.1721725464,0.0,0.0,0.0
2015-07-11 11:40:00,358,-267.348838806,0.497896064622,[71475.40625],90.6511611938,0.0,0.0,0.0
2015-07-11 11:50:00,385,-290.935569763,0.49784953015,[84643.5078125],94.0644302368,0.0,0.0,0.0
2015-07-11 12:00:00,397,-301.517105103,0.497794557677,[90912.5546875],95.4828948975,0.0,0.0,0.0
2015-07-11 12:10:00,426,-327.678688049,0.49772437642,[107373.3203125],98.3213119507,0.0,0.0,0.0
2015-07-11 12:20:00,461,-357.582458496,0.497695771872,[127865.2109375],103.417541504,0.0,0.0,0.0
2015-07-11 12:28:00,418,-303.746543884,0.497609586848,[92261.96875],114.253456116,0.0,0.0,0.0
2015-07-11 12:38:00,448,-322.901565552,0.497672538164,[104265.4140625],125.098434448,0.0,0.0,0.0
2015-07-11 12:43:00,432,-298.514953613,0.497756170475,[89111.1796875],133.485046387,0.0,0.0,0.0
2015-07-11 12:53:00,416,-273.515975952,0.497740416747,[74811.0],142.484024048,0.0,0.0,0.0
2015-07-11 12:57:00,425,-277.969589233,0.497742900365,[77267.1015625],147.030410767,0.0,0.0,0.0
2015-07-11 13:07:00,439,-284.803329468,0.49778122364,[81112.9453125],154.196670532,0.0,0.0,0.0
2015-07-11 13:09:00,423,-265.129562378,0.497842571975,[70293.6953125],157.870437622,0.0,0.0,0.0
2015-07-11 13:19:00,370,-202.697402954,0.497936975123,[41086.23828125],167.302597046,0.0,0.0,0.0
2015-07-11 13:29:00,404,-229.011993408,0.498048298078,[52446.4921875],174.988006592,0.0,0.0,0.0
2015-07-11 13:39:00,387,-205.847229004,0.498205314896,[42373.08203125],181.152770996,0.0,0.0,0.0
2015-07-11 14:41:00,185,4.68278503418,0.498483203369,[21.928476333618164],189.682785034,0.0,0.0,0.0
2015-07-11 15:01:00,184,20.0357208252,0.498808837779,[401.43011474609375],204.035720825,0.0,0.0,0.0
2015-07-11 16:53:00,104,105.211425781,0.499205102684,[11069.4443359375],209.211425781,0.0,0.0,0.0
2015-07-11 17:02:00,108,55.2880859375,0.499527148376,[3056.7724609375],163.288085938,0.0,0.0,0.0
2015-07-11 17:13:00,121,7.78173828125,0.499818682585,[60.555450439453125],128.781738281,0.0,0.0,0.0
2015-07-11 17:23:00,120,-14.4072113037,0.500108529756,[207.56773376464844],105.592788696,0.0,0.0,0.0
2015-07-11 17:33:00,127,-10.4404678345,0.50039010868,[109.00337219238281],116.559532166,0.0,0.0,0.0
2015-07-11 18:23:00,52,56.1643981934,0.500666198411,[3154.439697265625],108.164398193,0.0,0.0,0.0
2015-07-12 10:56:00,93,20.2786560059,0.500949960085,[411.223876953125],113.278656006,0.0,0.0,0.0
2015-07-12 12:36:00,151,-57.5450592041,0.50114378769,[3311.433837890625],93.4549407959,0.0,0.0,0.0
2015-07-12 12:46:00,161,-93.4311065674,0.501047976146,[8729.3720703125],67.5688934326,0.0,0.0,0.0
2015-07-12 12:56:00,160,-94.1313323975,0.50092765509,[8860.7080078125],65.8686676025,0.0,0.0,0.0
2015-07-12 13:36:00,177,-100.683586121,0.500686015349,[10137.1845703125],76.3164138794,0.0,0.0,0.0
2015-07-12 15:26:00,193,-109.31073761,0.50049079781,[11948.8369140625],83.6892623901,0.0,0.0,0.0
2015-07-12 19:13:00,119,-22.1578216553,0.500446350141,[490.96905517578125],96.8421783447,0.0,0.0,0.0
2015-07-13 09:15:00,143,-35.717010498,0.500415704467,[1275.704833984375],107.282989502,0.0,0.0,0.0
2015-07-13 09:45:00,151,-42.730796814,0.500370849891,[1825.9210205078125],108.269203186,0.0,0.0,0.0
2015-07-13 12:07:00,138,-29.5132751465,0.500247256162,[871.03338623046875],108.486724854,0.0,0.0,0.0
2015-07-13 12:37:00,143,-41.652633667,0.500156377479,[1734.94189453125],101.347366333,0.0,0.0,0.0
2015-07-13 12:47:00,146,-44.526260376,0.500170823065,[1982.587890625],101.473739624,0.0,0.0,0.0
2015-07-13 14:37:00,173,-76.3778076172,0.500199048912,[5833.5693359375],96.6221923828,0.0,0.0,0.0
2015-07-13 15:27:00,226,-127.095611572,0.500165388075,[16153.294921875],98.9043884277,0.0,0.0,0.0
2015-07-13 15:57:00,206,-103.551605225,0.500170219956,[10722.9345703125],102.448394775,0.0,0.0,0.0
2015-07-13 16:07:00,243,-130.61000824,0.500152851773,[17058.9765625],112.38999176,0.0,0.0,0.0
2015-07-13 16:27:00,238,-114.047531128,0.500022316195,[13006.83984375],123.952468872,0.0,0.0,0.0
2015-07-13 16:47:00,294,-154.301376343,0.49985566546,[23808.9140625],139.698623657,0.0,0.0,0.0
2015-07-13 17:07:00,226,-76.7306671143,0.499799793704,[5887.59521484375],149.269332886,0.0,0.0,0.0
2015-07-13 17:17:00,209,-40.1163635254,0.499771772628,[1609.3226318359375],168.883636475,0.0,0.0,0.0
2015-07-13 17:57:00,222,-51.2606506348,0.499747337701,[2627.654296875],170.739349365,0.0,0.0,0.0
2015-07-13 18:06:00,136,42.8811950684,0.499861831549,[1838.796875],178.881195068,0.0,0.0,0.0
2015-07-13 18:46:00,129,40.4237213135,0.500027222227,[1634.0772705078125],169.423721313,0.0,0.0,0.0
2015-07-13 18:56:00,133,27.490020752,0.500261097452,[755.70123291015625],160.490020752,0.0,0.0,0.0
2015-07-14 09:10:00,182,-39.9460296631,0.500364035973,[1595.685302734375],142.053970337,0.0,0.0,0.0
2015-07-14 09:40:00,253,-129.975563049,0.500382119431,[16893.64453125],123.024436951,0.0,0.0,0.0
2015-07-14 09:50:00,218,-96.891204834,0.500421858459,[9387.9052734375],121.108795166,0.0,0.0,0.0
2015-07-14 10:10:00,216,-90.4741210938,0.500542113389,[8185.56640625],125.525878906,0.0,0.0,0.0
2015-07-14 10:20:00,203,-61.6700592041,0.500573033591,[3803.1962890625],141.329940796,0.0,0.0,0.0
2015-07-14 13:11:00,143,14.356628418,0.500655469969,[206.11277770996094],157.356628418,0.0,0.0,0.0
2015-07-14 14:01:00,103,59.5180358887,0.50082622491,[3542.396484375],162.518035889,0.0,0.0,0.0
2015-07-14 14:41:00,162,-0.123504638672,0.500741735763,[0.015253395773470402],161.876495361,0.0,0.0,0.0
2015-07-14 14:51:00,180,-39.1485595703,0.500599189217,[1532.6097412109375],140.85144043,0.0,0.0,0.0
2015-07-14 15:01:00,223,-90.3061523438,0.500394206434,[8155.201171875],132.693847656,0.0,0.0,0.0
2015-07-14 15:11:00,282,-154.392669678,0.50020357867,[23837.095703125],127.607330322,0.0,0.0,0.0
2015-07-14 15:21:00,262,-128.509094238,0.500220923792,[16514.587890625],133.490905762,0.0,0.0,0.0
2015-07-14 15:51:00,289,-134.558929443,0.500165555848,[18106.10546875],154.441070557,0.0,0.0,0.0
2015-07-14 16:01:00,260,-84.4011383057,0.500181836828,[7123.55224609375],175.598861694,0.0,0.0,0.0
2015-07-14 16:09:00,271,-71.8704986572,0.500164266298,[5165.36865234375],199.129501343,0.0,0.0,0.0
2015-07-14 16:19:00,248,-36.1572570801,0.500059807992,[1307.3472900390625],211.84274292,0.0,0.0,0.0
2015-07-14 16:25:00,234,-8.53785705566,0.499912929335,[72.895004272460938],225.462142944,0.0,0.0,0.0
2015-07-14 17:05:00,309,-87.7972717285,0.499741214467,[7708.36083984375],221.202728271,0.0,0.0,0.0
2015-07-14 17:07:00,319,-95.6461639404,0.499630257954,[9148.1884765625],223.35383606,0.0,0.0,0.0
2015-07-14 17:27:00,266,-42.2435302734,0.499718020977,[1784.515869140625],223.756469727,0.0,0.0,0.0
2015-07-14 17:57:00,207,27.0001373291,0.500066274609,[729.0074462890625],234.000137329,0.0,0.0,0.0
2015-07-14 18:17:00,198,45.1511993408,0.500398245161,[2038.630859375],243.151199341,0.0,0.0,0.0
2015-07-14 18:47:00,223,15.8634338379,0.500693498657,[251.64852905273438],238.863433838,0.0,0.0,0.0
2015-07-14 18:57:00,250,-22.3565063477,0.50081952654,[499.81338500976562],227.643493652,0.0,0.0,0.0
2015-07-14 19:17:00,193,22.7628173828,0.501003727919,[518.1458740234375],215.762817383,0.0,0.0,0.0
2015-07-15 09:37:00,144,67.4164733887,0.501193820467,[4544.98095703125],211.416473389,0.0,0.0,0.0
2015-07-15 11:37:00,121,79.1725158691,0.501347032346,[6268.287109375],200.172515869,0.0,0.0,0.0
2015-07-15 12:54:00,104,89.2415008545,0.501683312652,[7964.04541015625],193.241500854,0.0,0.0,0.0
2015-07-15 14:54:00,161,4.29844665527,0.501892950513,[18.476644515991211],165.298446655,0.0,0.0,0.0
2015-07-15 15:34:00,178,-35.9849700928,0.501918720792,[1294.9180908203125],142.015029907,0.0,0.0,0.0
2015-07-15 16:14:00,161,-17.9645385742,0.501830105279,[322.72463989257812],143.035461426,0.0,0.0,0.0
2015-07-15 16:54:00,204,-62.7958679199,0.501614248738,[3943.321044921875],141.20413208,0.0,0.0,0.0
2015-07-15 17:04:00,195,-51.1902770996,0.501480922237,[2620.444580078125],143.8097229,0.0,0.0,0.0
2015-07-15 17:24:00,189,-31.3166351318,0.501468344142,[980.73162841796875],157.683364868,0.0,0.0,0.0
