,timestamp,value,is_anomaly,prediction,convergenceLoss,convergenceLossNormal,anomaly_score
0,2014-04-01 00:00:00,0.9659670498721076,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
1,2014-04-01 00:05:00,0.01480891735897561,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
2,2014-04-01 00:10:00,0.4812555599312387,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
3,2014-04-01 00:15:00,0.3334415928431128,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
4,2014-04-01 00:20:00,0.4492411286677999,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
5,2014-04-01 00:25:00,0.5708284509072069,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
6,2014-04-01 00:30:00,0.4357017329013032,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
7,2014-04-01 00:35:00,0.4149515479719226,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
8,2014-04-01 00:40:00,0.7329488317475851,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
9,2014-04-01 00:45:00,0.6860839004849529,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
10,2014-04-01 00:50:00,0.8335348830217243,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
11,2014-04-01 00:55:00,0.2500010601251737,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
12,2014-04-01 01:00:00,0.6097071408739597,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
13,2014-04-01 01:05:00,0.5853641753926057,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
14,2014-04-01 01:10:00,0.3698253776715765,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
15,2014-04-01 01:15:00,0.4861892829613359,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
16,2014-04-01 01:20:00,0.31384846005582306,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
17,2014-04-01 01:25:00,0.14184541827935318,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
18,2014-04-01 01:30:00,0.21382955806567194,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
19,2014-04-01 01:35:00,0.10550086988225338,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
20,2014-04-01 01:40:00,0.6832761346961566,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
21,2014-04-01 01:45:00,0.6609254678163846,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
22,2014-04-01 01:50:00,0.9509145324281648,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
23,2014-04-01 01:55:00,0.7299026735962405,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
24,2014-04-01 02:00:00,0.0520127569889388,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
25,2014-04-01 02:05:00,0.8845281330564364,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
26,2014-04-01 02:10:00,0.862949930520885,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
27,2014-04-01 02:15:00,0.443435831696602,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
28,2014-04-01 02:20:00,0.5860326943132522,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
29,2014-04-01 02:25:00,0.9763961667001632,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
30,2014-04-01 02:30:00,0.5324536678708187,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
31,2014-04-01 02:35:00,0.905612791695656,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
32,2014-04-01 02:40:00,0.08301744609598928,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
33,2014-04-01 02:45:00,0.1910715766877542,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
34,2014-04-01 02:50:00,0.4408694801266068,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
35,2014-04-01 02:55:00,0.5849260320093281,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
36,2014-04-01 03:00:00,0.8164849803361097,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
37,2014-04-01 03:05:00,0.9885845763575744,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
38,2014-04-01 03:10:00,0.3889463219967928,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
39,2014-04-01 03:15:00,0.04738079597788584,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
40,2014-04-01 03:20:00,0.8014229138762444,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
41,2014-04-01 03:25:00,0.6045573952460895,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
42,2014-04-01 03:30:00,0.19856541167369926,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
43,2014-04-01 03:35:00,0.4949635285734736,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
44,2014-04-01 03:40:00,0.7425393026256291,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
45,2014-04-01 03:45:00,0.7706515161680327,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
46,2014-04-01 03:50:00,0.4997553030168084,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
47,2014-04-01 03:55:00,0.3052775931870316,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
48,2014-04-01 04:00:00,0.9740595292255304,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
49,2014-04-01 04:05:00,0.6635616864276059,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
50,2014-04-01 04:10:00,0.4083397070191348,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
51,2014-04-01 04:15:00,0.2805168875679144,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
52,2014-04-01 04:20:00,0.7313277839535894,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
53,2014-04-01 04:25:00,0.2422225715967513,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
54,2014-04-01 04:30:00,0.17172235156583196,0,-0.05187750607728958,0.5487346649169922,0.5,0.5487346649169922
55,2014-04-01 04:35:00,0.5299822547869867,0,0.17842355370521545,0.17442256212234497,0.5,0.17442256212234497
56,2014-04-01 04:40:00,0.2900446729582785,0,0.4711402356624603,0.051703616976737976,0.5,0.051703616976737976
57,2014-04-01 04:45:00,0.6290911346311738,0,0.09222722053527832,0.08894971758127213,0.5,0.08894971758127213
58,2014-04-01 04:50:00,0.1179306169565827,0,0.35116469860076904,0.15162818133831024,0.5,0.15162818133831024
59,2014-04-01 04:55:00,0.6551369818360944,0,0.32186079025268555,0.14202412962913513,0.5,0.14202412962913513
60,2014-04-01 05:00:00,0.28335126735086924,0,0.4547276198863983,0.0838240310549736,0.5,0.0838240310549736
61,2014-04-01 05:05:00,0.00019017969633798712,0,0.3178258538246155,0.15987135469913483,0.5,0.15987135469913483
62,2014-04-01 05:10:00,0.1269314166553839,0,0.25197482109069824,0.13800227642059326,0.5,0.13800227642059326
63,2014-04-01 05:15:00,0.9339170860833876,0,0.4223136305809021,0.04249567165970802,0.5,0.04249567165970802
64,2014-04-01 05:20:00,0.8676311837988971,0,0.3804296851158142,0.10329584777355194,0.5,0.10329584777355194
