timestamp,value,is_anomaly,error_prediction,convergence_loss,sigmoid_error_prediction,anomaly_score,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-01 00:00:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 00:05:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 00:10:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 00:15:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 00:20:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 00:25:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 00:30:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 00:35:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 00:40:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 00:45:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 00:50:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 00:55:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 01:00:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 01:05:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 01:10:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 01:15:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 01:20:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 01:25:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 01:30:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 01:35:00,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0,0
2014-04-01 01:40:00,0.0,0,0.0164176523685,0.000269539305009,0.504104320903,0.5,0.0164176523685,0,0,0
2014-04-01 01:45:00,0.0,0,0.0162910223007,0.000265397393377,0.504072665503,0.5,0.0162910223007,0,0,0
2014-04-01 01:50:00,0.0,0,0.0159623324871,0.000254796061199,0.503990498392,0.5,0.0159623324871,0,0,0
2014-04-01 01:55:00,0.0,0,0.0154571533203,0.000238923588768,0.503864211393,0.5,0.0154571533203,0,0,0
2014-04-01 02:00:00,0.0,0,0.0148004591465,0.000219053588808,0.503700047244,0.5,0.0148004591465,0,0,0
2014-04-01 02:05:00,0.0,0,0.0140162706375,0.00019645584689,0.503504010294,0.5,0.0140162706375,0,0,0
2014-04-01 02:10:00,0.0,0,0.0131277441978,0.000172337662661,0.503281888917,0.5,0.0131277441978,0,0,0
2014-04-01 02:15:00,0.0,0,0.0121568143368,0.000147788130562,0.503039166155,0.5,0.0121568143368,0,0,0
2014-04-01 02:20:00,0.0,0,0.011124163866,0.000123747027828,0.502781012288,0.5,0.011124163866,0,0,0
2014-04-01 02:25:00,0.0,0,0.0100490450859,0.000100983306766,0.50251224013,0.5,0.0100490450859,0,0,0
2014-04-01 02:30:00,0.0,0,0.00894936919212,8.00912093837e-05,0.502237327366,0.5,0.00894936919212,0,0,0
2014-04-01 02:35:00,0.0,0,0.00786957144737,6.19301572442e-05,0.501967382708,0.5,0.00786957144737,0,0,0
2014-04-01 02:40:00,0.0,0,0.00679734349251,4.62038769911e-05,0.50169932933,0.5,0.00679734349251,0,0,0
2014-04-01 02:45:00,0.0,0,0.00574207305908,3.29714021063e-05,0.501435514321,0.5,0.00574207305908,0,0,0
2014-04-01 02:50:00,0.0,0,0.00471541285515,2.22351191042e-05,0.501178851029,0.5,0.00471541285515,0,0,0
2014-04-01 02:55:00,0.0,0,0.00372779369354,1.38964460348e-05,0.500931947344,0.5,0.00372779369354,0,0,0
2014-04-01 03:00:00,0.0,0,0.00278815627098,7.77381501393e-06,0.500697038616,0.5,0.00278815627098,0,0,0
2014-04-01 03:05:00,0.0,0,0.00190401077271,3.62525702258e-06,0.500476002549,0.5,0.00190401077271,0,0,0
2014-04-01 03:10:00,0.0,0,0.00108158588409,1.16982801046e-06,0.500270396445,0.5,0.00108158588409,0,0,0
2014-04-01 03:15:00,0.0,0,0.000325709581375,1.06086730511e-07,0.500081427395,0.5,0.000325709581375,0,0,0
2014-04-01 03:20:00,0.0,0,0.000360071659088,1.29651596126e-07,0.500090017914,0.5,-0.000360071659088,0,0,0
2014-04-01 03:25:00,0.0,0,0.000973522663116,9.4774640047e-07,0.500243380647,0.5,-0.000973522663116,0,0,0
2014-04-01 03:30:00,0.0,0,0.00151339173317,2.29035458688e-06,0.500378347861,0.5,-0.00151339173317,0,0,0
2014-04-01 03:35:00,0.0,0,0.0019796192646,3.91889261664e-06,0.500494904655,0.5,-0.0019796192646,0,0,0
2014-04-01 03:40:00,0.0,0,0.00237321853638,5.63216599403e-06,0.500593304356,0.5,-0.00237321853638,0,0,0
2014-04-01 03:45:00,0.0,0,0.00269591808319,7.26797452444e-06,0.500673979113,0.5,-0.00269591808319,0,0,0
2014-04-01 03:50:00,0.0,0,0.00295031070709,8.70433359523e-06,0.500737577142,0.5,-0.00295031070709,0,0,0
2014-04-01 03:55:00,0.0,0,0.00313967466354,9.85755741567e-06,0.500784918021,0.5,-0.00313967466354,0,0,0
2014-04-01 04:00:00,0.0,0,0.00326788425446,1.06790676e-05,0.500816970337,0.5,-0.00326788425446,0,0,0
2014-04-01 04:05:00,0.0,0,0.00333914160728,1.11498666229e-05,0.500834784626,0.5,-0.00333914160728,0,0,0
2014-04-01 04:10:00,0.0,0,0.00335824489594,1.12778088805e-05,0.500839560435,0.5,-0.00335824489594,0,0,0
2014-04-01 04:15:00,0.0,0,0.00332999229431,1.10888486233e-05,0.500832497304,0.5,-0.00332999229431,0,0,0
2014-04-01 04:20:00,0.0,0,0.00325947999954,1.06242096081e-05,0.500814869278,0.5,-0.00325947999954,0,0,0
2014-04-01 04:25:00,0.0,0,0.00315198302269,9.93499725155e-06,0.500787995103,0.5,-0.00315198302269,0,0,0
2014-04-01 04:30:00,0.0,0,0.00301247835159,9.07502544578e-06,0.500753119018,0.5,-0.00301247835159,0,0,0
2014-04-01 04:35:00,0.0,0,0.00284621119499,8.10091842141e-06,0.500711552318,0.5,-0.00284621119499,0,0,0
2014-04-01 04:40:00,0.0,0,0.00265803933144,7.0651731221e-06,0.500664509442,0.5,-0.00265803933144,0,0,0
2014-04-01 04:45:00,0.0,0,0.00245270133018,6.01574402026e-06,0.500613175025,0.5,-0.00245270133018,0,0,0
2014-04-01 04:50:00,0.0,0,0.00223472714424,4.99400539411e-06,0.500558681554,0.5,-0.00223472714424,0,0,0
2014-04-01 04:55:00,0.0,0,0.00200834870338,4.03346439271e-06,0.500502087007,0.5,-0.00200834870338,0,0,0
2014-04-01 05:00:00,0.0,0,0.00177744030952,3.1592940104e-06,0.50044435996,0.5,-0.00177744030952,0,0,0
2014-04-01 05:05:00,0.0,0,0.00154557824135,2.38881216319e-06,0.500386394483,0.5,-0.00154557824135,0,0,0
2014-04-01 05:10:00,0.0,0,0.00131607055664,1.73204171006e-06,0.500329017592,0.5,-0.00131607055664,0,0,0
2014-04-01 05:15:00,0.0,0,0.00109168887138,1.1917845768e-06,0.500272922191,0.5,-0.00109168887138,0,0,0
2014-04-01 05:20:00,0.0,0,0.000875055789948,7.65722631968e-07,0.500218763934,0.5,-0.000875055789948,0,0,0
2014-04-01 05:25:00,0.0,0,0.000668257474899,4.46568066081e-07,0.500167064363,0.5,-0.000668257474899,0,0,0
