timestamp,value,is_anomaly,error_prediction,convergence_loss,anomaly_score,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-01 00:00:00,0.0514129750204,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 00:05:00,0.0188772101117,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 00:10:00,0.0485822627754,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 00:15:00,0.00533657448991,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 00:20:00,0.00238661608422,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 00:25:00,0.0288066191975,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 00:30:00,0.00340344096773,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 00:35:00,0.0224295491808,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 00:40:00,0.0512572206276,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 00:45:00,0.0137972385099,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 00:50:00,0.040349993455,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 00:55:00,0.0172775820098,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 01:00:00,0.00256070405614,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 01:05:00,0.0318160965095,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 01:10:00,0.0477172956928,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 01:15:00,0.0234001345498,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 01:20:00,0.035280484604,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 01:25:00,0.0514427487284,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 01:30:00,0.0451357800509,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 01:35:00,0.0110758022962,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 01:40:00,0.0419167839318,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 01:45:00,0.0286835909594,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 01:50:00,0.042636083212,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 01:55:00,0.0282618571853,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 02:00:00,0.00730758246915,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 02:05:00,0.0325717537277,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 02:10:00,0.0281257152739,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 02:15:00,0.0295998730306,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 02:20:00,0.0502353572801,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 02:25:00,0.051146259236,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-01 02:30:00,0.02591932202,0,0.00130073176942,1.6919028667e-06,0.5,0.0246185902506,0.0,0.0,0.0
2014-04-01 02:35:00,0.0260447955808,0,0.0024431574276,5.96901691097e-06,0.5,0.0236016381532,0.0,0.0,0.0
2014-04-01 02:40:00,0.0294435394685,0,0.0055137553941,3.04015011352e-05,0.5,0.0239297840744,0.0,0.0,0.0
2014-04-01 02:45:00,0.0296951983208,0,0.0074787061578,5.59310501558e-05,0.5,0.0371739044785,0.0,0.0,0.0
2014-04-01 02:50:00,0.0543217838499,0,0.0189004049394,0.000357225333573,0.5,0.0354213789105,0.0,0.0,0.0
2014-04-01 02:55:00,0.037115862635,0,0.0154697429809,0.000239312998019,0.5,0.0216461196542,0.0,0.0,0.0
2014-04-01 03:00:00,0.0158536919907,0,0.00613479488042,3.76357093046e-05,0.5,0.0219884868711,0.0,0.0,0.0
2014-04-01 03:05:00,0.0303781789309,0,0.0115172464914,0.000132646979182,0.5,0.0188609324396,0.0,0.0,0.0
2014-04-01 03:10:00,0.0358481197199,0,0.0195018029353,0.000380320270779,0.5,0.0163463167846,0.0,0.0,0.0
2014-04-01 03:15:00,0.0365654347794,0,0.0153144548045,0.000234532504692,0.5,0.0212509799749,0.0,0.0,0.0
2014-04-01 03:20:00,0.03344893896,0,0.0114446754845,0.000130980581162,0.5,0.0220042634755,0.0,0.0,0.0
2014-04-01 03:25:00,0.0101531442472,0,0.0113634880415,0.000129128849949,0.5,0.0215166322887,0.0,0.0,0.0
2014-04-01 03:30:00,0.00191320308005,0,0.0171885358497,0.000295445759548,0.5,0.0191017389297,0.0,0.0,0.0
2014-04-01 03:35:00,0.0193056645446,0,0.00469261357711,2.20206275117e-05,0.5,0.0146130509675,0.0,0.0,0.0
2014-04-01 03:40:00,0.0244321757345,0,0.00925593910504,8.56723927427e-05,0.5,0.0151762366295,0.0,0.0,0.0
2014-04-01 03:45:00,0.00352588945359,0,0.0135643715289,0.000183992175153,0.5,0.0170902609825,0.0,0.0,0.0
2014-04-01 03:50:00,0.0465805026068,0,0.0324230173899,0.00105125189293,0.5,0.0141574852169,0.0,0.0,0.0
2014-04-01 03:55:00,0.0196620535397,0,0.00491559620133,2.41630932578e-05,0.5,0.0147464573383,0.0,0.0,0.0
2014-04-01 04:00:00,0.0522207165103,0,0.0374615708332,0.00140336935874,0.5,0.0147591456771,0.0,0.0,0.0
2014-04-01 04:05:00,0.00881970940108,0,0.0106666210485,0.000113776804938,0.5,0.0194863304496,0.0,0.0,0.0
