timestamp,value,anomaly_score,label
2014-04-01 01:00:00,43,0.0,0
2014-04-01 02:00:00,35,1.0,0
2014-04-01 03:00:00,26,0.999422974958,0
2014-04-01 04:00:00,39,0.733692764551,0
2014-04-01 05:00:00,73,0.999999998319,0
2014-04-01 06:00:00,73,0.96930682239,0
2014-04-01 07:00:00,84,0.974905671758,0
2014-04-01 08:00:00,80,0.897513974048,0
2014-04-01 09:00:00,60,0.562070512655,0
2014-04-01 10:00:00,60,0.558468364614,0
2014-04-01 11:00:00,50,0.646862985866,0
2014-04-01 12:00:00,33,0.898244193822,0
2014-04-01 13:00:00,56,0.528035515474,0
2014-04-01 14:00:00,98,0.991179348378,0
2014-04-01 15:00:00,49,0.664974896761,0
2014-04-01 16:00:00,52,0.602828962234,0
2014-04-01 17:00:00,36,0.857247244883,0
2014-04-01 18:00:00,21,0.961347874878,0
2014-04-01 19:00:00,11,0.980698709055,0
2014-04-01 20:00:00,21,0.91466234255,0
2014-04-01 21:00:00,33,0.772907361603,0
2014-04-01 22:00:00,34,0.750588387672,0
2014-04-01 23:00:00,39,0.665856784112,0
2014-04-02 00:00:00,38,0.678445199707,0
2014-04-02 01:00:00,50,0.543399970537,0
2014-04-02 02:00:00,67,0.820461244838,0
2014-04-02 03:00:00,79,0.927750143248,0
2014-04-02 04:00:00,81,0.929557978027,0
2014-04-02 05:00:00,77,0.886637346448,0
2014-04-02 06:00:00,73,0.835482399858,0
2014-04-02 07:00:00,93,0.96859539672,0
2014-04-02 08:00:00,92,0.954656277033,0
2014-04-02 09:00:00,42,0.709957279595,0
2014-04-02 10:00:00,85,0.907494712372,0
2014-04-02 11:00:00,58,0.5448029062,0
2014-04-02 12:00:00,33,0.836315171687,0
2014-04-02 13:00:00,97,0.967170351016,0
2014-04-02 14:00:00,25,0.905237559792,0
2014-04-02 15:00:00,45,0.665128915342,0
2014-04-02 16:00:00,39,0.750048874269,0
2014-04-02 17:00:00,21,0.923876133216,0
2014-04-02 18:00:00,9,0.970398560059,0
2014-04-02 19:00:00,26,0.862635884187,0
2014-04-02 20:00:00,46,0.597051140593,0
2014-04-02 21:00:00,26,0.857852415434,0
2014-04-02 22:00:00,39,0.694294845949,0
2014-04-02 23:00:00,16,0.927829998027,0
2014-04-03 00:00:00,52,0.528309629935,0
2014-04-03 01:00:00,37,0.710341852917,0
2014-04-03 02:00:00,33,0.762621646883,0
2014-04-03 03:00:00,32,0.772210085335,0
2014-04-03 04:00:00,23,0.867765473537,0
2014-04-03 05:00:00,34,0.734773002903,0
2014-04-03 06:00:00,39,0.657837085229,0
2014-04-03 07:00:00,51,0.544527293872,0
2014-04-03 08:00:00,40,0.6423167141,0
2014-04-03 09:00:00,83,0.934770605262,0
2014-04-03 10:00:00,94,0.974041548029,0
2014-04-03 11:00:00,71,0.815499139205,0
2014-04-03 12:00:00,36,0.723129442915,0
2014-04-03 13:00:00,20,0.896945954583,0
2014-04-03 14:00:00,39,0.668382857455,0
2014-04-03 15:00:00,31,0.779748550972,0
2014-04-03 16:00:00,30,0.78937666953,0
2014-04-03 17:00:00,31,0.773727378426,0
