timestamp,value,anomaly_score,label
2014-04-01 01:00:00,3.71666666667,0.5,0
2014-04-01 02:00:00,3.61083333333,0.5,0
2014-04-01 03:00:00,3.48138888889,0.5,0
2014-04-01 04:00:00,3.38027777778,0.5,0
2014-04-01 05:00:00,3.19333333333,0.5,0
2014-04-01 06:00:00,2.78666666667,0.5,0
2014-04-01 07:00:00,2.46277777778,0.5,0
2014-04-01 08:00:00,2.25416666667,0.5,0
2014-04-01 09:00:00,2.11805555556,0.5,0
2014-04-01 10:00:00,2.06916666667,0.5,0
2014-04-01 11:00:00,2.19722222222,0.5,0
2014-04-01 12:00:00,2.31888888889,0.5,0
2014-04-01 13:00:00,2.34,0.5,0
2014-04-01 14:00:00,2.49027777778,0.5,0
2014-04-01 15:00:00,2.64388888889,0.5,0
2014-04-01 16:00:00,2.84861111111,0.5,0
2014-04-01 17:00:00,2.88333333333,0.5,0
2014-04-01 18:00:00,2.88083333333,0.5,0
2014-04-01 19:00:00,2.90055555556,0.5,0
2014-04-01 20:00:00,3.08555555556,0.5,0
2014-04-01 21:00:00,3.35361111111,0.5,0
2014-04-01 22:00:00,3.74388888889,0.5,0
2014-04-01 23:00:00,3.79472222222,0.5,0
2014-04-02 00:00:00,3.80111111111,0.5,0
2014-04-02 01:00:00,3.65083333333,0.5,0
2014-04-02 02:00:00,3.555,0.5,0
2014-04-02 03:00:00,3.47694444444,0.5,0
2014-04-02 04:00:00,3.21583333333,0.5,0
2014-04-02 05:00:00,3.11416666667,0.5,0
2014-04-02 06:00:00,2.79833333333,0.5,0
2014-04-02 07:00:00,2.42527777778,0.5,0
2014-04-02 08:00:00,2.14,0.5,0
2014-04-02 09:00:00,1.98222222222,0.5,0
2014-04-02 10:00:00,1.96944444444,0.5,0
2014-04-02 11:00:00,2.07416666667,0.5,0
2014-04-02 12:00:00,2.25055555556,0.5,0
2014-04-02 13:00:00,2.28194444444,0.5,0
2014-04-02 14:00:00,2.42166666667,0.5,0
2014-04-02 15:00:00,2.59972222222,0.5,0
2014-04-02 16:00:00,2.75444444444,0.5,0
2014-04-02 17:00:00,2.72583333333,0.5,0
2014-04-02 18:00:00,2.83027777778,0.5,0
2014-04-02 19:00:00,2.94222222222,0.5,0
2014-04-02 20:00:00,3.09194444444,0.5,0
2014-04-02 21:00:00,3.35194444444,0.5,0
2014-04-02 22:00:00,3.69527777778,0.5,0
2014-04-02 23:00:00,3.82694444444,0.5,0
2014-04-03 00:00:00,3.78777777778,0.5,0
2014-04-03 01:00:00,3.75361111111,0.5,0
2014-04-03 02:00:00,3.61,0.5,0
2014-04-03 03:00:00,3.50916666667,0.5,0
2014-04-03 04:00:00,3.42055555556,0.5,0
2014-04-03 05:00:00,3.26472222222,0.5,0
2014-04-03 06:00:00,2.79444444444,0.5,0
2014-04-03 07:00:00,2.46,0.5,0
2014-04-03 08:00:00,2.2075,0.5,0
2014-04-03 09:00:00,2.17583333333,0.5,0
2014-04-03 10:00:00,2.30583333333,0.5,0
2014-04-03 11:00:00,2.39833333333,0.5,0
2014-04-03 12:00:00,2.55,0.5,0
2014-04-03 13:00:00,2.73027777778,0.5,0
2014-04-03 14:00:00,2.81694444444,0.5,0
2014-04-03 15:00:00,2.92472222222,0.5,0
2014-04-03 16:00:00,2.89111111111,0.5,0
2014-04-03 17:00:00,2.9575,0.5,0
2014-04-03 18:00:00,2.90805555556,0.5,0
2014-04-03 19:00:00,3.00888888889,0.5,0
