Unnamed: 0,timestamp,value,is_anomaly,prediction,convergenceLoss,convergenceLossNormal,anomaly_score,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
0,2014-04-02 14:29:00,0.413125269845,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
1,2014-04-02 14:34:00,0.399864306421,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
2,2014-04-02 14:39:00,0.420896811201,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
3,2014-04-02 14:44:00,0.388556508152,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
4,2014-04-02 14:49:00,0.389234976048,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
5,2014-04-02 14:54:00,0.413125269845,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
6,2014-04-02 14:59:00,0.384177306277,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
7,2014-04-02 15:04:00,0.412282324883,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
8,2014-04-02 15:09:00,0.439441600362,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
9,2014-04-02 15:14:00,0.3976849853,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
10,2014-04-02 15:19:00,0.41577746253,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
11,2014-04-02 15:24:00,0.42447418738,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
12,2014-04-02 15:29:00,0.370669627254,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
13,2014-04-02 15:34:00,0.411439379921,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
14,2014-04-02 15:39:00,0.39889800366,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
15,2014-04-02 15:44:00,0.407820884475,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
16,2014-04-02 15:49:00,0.407101297313,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
17,2014-04-02 15:54:00,0.42229486626,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
18,2014-04-02 15:59:00,0.369456608894,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
19,2014-04-02 16:04:00,0.406607866116,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
20,2014-04-02 16:09:00,0.435946462715,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
21,2014-04-02 16:14:00,0.392627315529,0,0.00408797245473,0.186501741409,1.0,1.0,0.0,0.0,0.0
22,2014-04-02 16:19:00,0.409260058801,0,0.0150274597108,0.142581656575,0.000227634434073,0.000227634434073,0.0,0.0,0.0
23,2014-04-02 16:24:00,0.417237196488,0,0.024508357048,0.148033872247,0.124338837318,0.124338837318,0.0,0.0,0.0
24,2014-04-02 16:29:00,0.422541581858,0,0.0342613607645,0.146670475602,0.0933032349568,0.0933032349568,0.0,0.0,0.0
25,2014-04-02 16:34:00,0.368963177697,0,0.0441229790449,0.143200650811,0.0143180746945,0.0143180746945,0.0,0.0,0.0
26,2014-04-02 16:39:00,0.38368387508,0,0.0540921986103,0.0991437360644,0.00011445837593,0.00011445837593,0.0,0.0,0.0
27,2014-04-02 16:44:00,0.404675260593,0,0.0623015724123,0.103286571801,0.0475326833877,0.0475326833877,0.0,0.0,0.0
28,2014-04-02 16:49:00,0.375974012624,0,0.0703967958689,0.111742094159,0.144313219066,0.144313219066,0.0,0.0,0.0
29,2014-04-02 16:54:00,0.408314315673,0,0.0790250226855,0.0881786867976,0.000101695203505,0.000101695203505,0.0,0.0,0.0
30,2014-04-02 16:59:00,0.403955673431,0,0.0863386243582,0.103668354452,0.157624185634,0.157624185634,0.0,0.0,0.0
31,2014-04-02 17:04:00,0.426879664467,0,0.0950572490692,0.0954182296991,0.0737243740688,0.0737243740688,0.0,0.0,0.0
32,2014-04-02 17:09:00,0.401036205514,0,0.103643059731,0.104481905699,0.165897611597,0.165897611597,0.0,0.0,0.0
33,2014-04-02 17:14:00,0.378009416312,0,0.113287337124,0.0827994123101,9.6420551798e-05,9.6420551798e-05,0.0,0.0,0.0
34,2014-04-02 17:19:00,0.404346306462,0,0.121876440942,0.0656040906906,8.27077520782e-05,8.27077520782e-05,0.0,0.0,0.0
35,2014-04-02 17:24:00,0.383005407184,0,0.129622787237,0.0754730179906,0.0817063869925,0.0817063869925,0.0,0.0,0.0
36,2014-04-02 17:29:00,0.392133884332,0,0.138894081116,0.0595903396606,7.87889186711e-05,7.87889186711e-05,0.0,0.0,0.0
37,2014-04-02 17:34:00,0.431238306709,0,0.147323861718,0.0599319525063,0.00277031959004,0.00277031959004,0.0,0.0,0.0
38,2014-04-02 17:39:00,0.369456608894,0,0.156480759382,0.0754917040467,0.125363919456,0.125363919456,0.0,0.0,0.0
39,2014-04-02 17:44:00,0.406237792718,0,0.167885750532,0.040630813688,6.85490567972e-05,6.85490567972e-05,0.0,0.0,0.0
40,2014-04-02 17:49:00,0.407101297313,0,0.176039874554,0.0529910773039,0.08479699032,0.08479699032,0.0,0.0,0.0
41,2014-04-02 17:54:00,0.409876847797,0,0.18667884171,0.048586063087,0.0546010333453,0.0546010333453,0.0,0.0,0.0
42,2014-04-02 17:59:00,0.396245810975,0,0.197621881962,0.0450521744788,0.0303765602533,0.0303765602533,0.0,0.0,0.0
43,2014-04-02 18:04:00,0.417956783651,0,0.209058180451,0.0350392088294,6.60185700317e-05,6.60185700317e-05,0.0,0.0,0.0
44,2014-04-02 18:09:00,0.385390324637,0,0.219922885299,0.0392174199224,0.0276499707347,0.0276499707347,0.0,0.0,0.0
45,2014-04-02 18:14:00,0.39116758157,0,0.232572093606,0.0233534071594,6.12901574779e-05,6.12901574779e-05,0.0,0.0,0.0
46,2014-04-02 18:19:00,0.441333086618,0,0.243377655745,0.0218418613076,6.07275598538e-05,6.07275598538e-05,0.0,0.0,0.0
47,2014-04-02 18:24:00,0.367236168507,0,0.25533285737,0.0345960855484,0.077514019157,0.077514019157,0.0,0.0,0.0
48,2014-04-02 18:29:00,0.411932811119,0,0.271355181932,0.00919316336513,5.63956699309e-05,5.63956699309e-05,0.0,0.0,0.0
49,2014-04-02 18:34:00,0.374370361233,0,0.282170981169,0.0168381277472,0.0431706844623,0.0431706844623,0.0,0.0,0.0
50,2014-04-02 18:39:00,0.393737535722,0,0.297440588474,0.00591819081455,5.5372963027e-05,5.5372963027e-05,0.0,0.0,0.0
51,2014-04-02 18:44:00,0.389975122844,0,0.309931963682,0.00702337222174,0.00617508988284,0.00617508988284,0.0,0.0,0.0
52,2014-04-02 18:49:00,0.404449104628,0,0.324870079756,0.00423866743222,5.48627385373e-05,5.48627385373e-05,0.0,0.0,0.0
53,2014-04-02 18:54:00,0.409753489998,0,0.339969158173,0.00415766378865,5.48383679185e-05,5.48383679185e-05,0.0,0.0,0.0
54,2014-04-02 18:59:00,0.428544994757,0,0.357028901577,0.00277988333255,5.44271423839e-05,5.44271423839e-05,0.0,0.0,0.0
55,2014-04-02 19:04:00,0.388268673287,0,0.375165730715,0.00284934625961,0.000432494004524,0.000432494004524,0.0,0.0,0.0
56,2014-04-02 19:09:00,0.395032792615,0,0.395604163408,5.38093263458e-05,5.36314003287e-05,5.36314003287e-05,0.0,0.0,0.0
57,2014-04-02 19:14:00,0.401221242213,0,0.411685109138,0.000277299637673,0.00125224123597,0.00125224123597,0.0,0.0,0.0
58,2014-04-02 19:19:00,0.392133884332,0,0.427014827728,0.000665308907628,0.00333318928479,0.00333318928479,0.0,0.0,0.0
