timestamp,value,error_prediction,anomaly_score,convergence_loss,prediction
2014-11-23 08:00:00,-336.89418093195997,0.0,0.5,0,0.0
2014-11-23 09:00:00,177.68705184141004,0.0,0.5,0,0.0
2014-11-23 10:00:00,-297.629813758794,0.0,0.5,0,0.0
2014-11-23 11:00:00,1093.18316066455,0.0,0.5,0,0.0
2014-11-23 12:00:00,483.46500008912005,0.0,0.5,0,0.0
2014-11-23 13:00:00,-64.43888083122211,0.0,0.5,0,0.0
2014-11-23 14:00:00,716.331469973817,0.0,0.5,0,0.0
2014-11-23 15:00:00,924.027839889953,0.0,0.5,0,0.0
2014-11-23 16:00:00,906.620541529048,0.0,0.5,0,0.0
2014-11-23 17:00:00,498.810092274604,0.0,0.5,0,0.0
2014-11-23 18:00:00,1548.98639830867,-986.505685418045,0.5,[973193.5625],562.480712890625
2014-11-23 19:00:00,1007.10733929363,-237.39188519206755,0.5,[56354.91796875],769.7154541015625
2014-11-23 20:00:00,523.024363363754,-36.36316951609774,0.5,[1322.279296875],486.66119384765625
2014-11-23 21:00:00,-278.471391208556,525.9139723853139,0.5,[276585.53125],247.4425811767578
2014-11-23 22:00:00,1586.3219377232,-768.2924577427314,0.5,[590273.25],818.0294799804688
2014-11-23 23:00:00,1008.80767874686,-551.1154180046725,0.5,[303728.21875],457.6922607421875
2014-11-24 00:00:00,1076.91924765839,-455.7062959982338,0.5,[207668.171875],621.2129516601562
2014-11-24 01:00:00,1645.8914904357998,-873.2122301818936,0.5,[762499.5625],772.6792602539062
2014-11-24 02:00:00,1626.0570753971201,238.18877421225488,0.5,[56733.8671875],1864.245849609375
2014-11-24 03:00:00,1546.35433733168,-157.52987444105497,0.5,[24815.671875],1388.824462890625
2014-11-24 04:00:00,1762.15850152618,-706.3344048464926,0.5001191400924361,[498908.21875],1055.8240966796875
2014-11-24 05:00:00,1724.61932461172,-649.353455471095,0.5000905731650602,[421660.0],1075.265869140625
2014-11-24 06:00:00,1374.77173373519,216.00060513199742,0.5000451412013083,[46656.265625],1590.7723388671875
2014-11-24 07:00:00,287.510766889938,1186.255102250687,0.49997754954238915,[1407201.25],1473.765869140625
2014-11-24 08:00:00,1724.68623405356,-197.88581901449743,0.5000431796375392,[39158.81640625],1526.8004150390625
2014-11-24 09:00:00,1380.8313387585001,281.6223965930624,0.5001078158090946,[79311.1953125],1662.4537353515625
