timestamp,value,error_prediction,anomaly_score,convergence_loss,prediction
2014-04-01 01:00:00,434,0.0,0.5,0,0.0
2014-04-01 02:00:00,385974,0.0,0.5,0,0.0
2014-04-01 03:00:00,5672537,0.0,0.5,0,0.0
2014-04-01 04:00:00,6137598,0.0,0.5,0,0.0
2014-04-01 05:00:00,6287383,0.0,0.5,0,0.0
2014-04-01 06:00:00,6432308,0.0,0.5,0,0.0
2014-04-01 07:00:00,6508432,0.0,0.5,0,0.0
2014-04-01 08:00:00,6549646,0.0,0.5,0,0.0
2014-04-01 09:00:00,6425122,0.0,0.5,0,0.0
2014-04-01 10:00:00,6394650,0.0,0.5,0,0.0
2014-04-01 11:00:00,6583999,-6583999.0,0.5,[43349042003968.0],0.0
2014-04-01 12:00:00,6702820,-6702820.0,0.5,[44927794806784.0],0.0
2014-04-01 13:00:00,6810665,-6810665.0,0.5,[46385156063232.0],0.0
2014-04-01 14:00:00,6933764,-6933764.0,0.5,[48077083770880.0],0.0
2014-04-01 15:00:00,6998573,-6998573.0,0.5,[48980025147392.0],0.0
2014-04-01 16:00:00,6954333,-6954333.0,0.5,[48362749427712.0],0.0
2014-04-01 17:00:00,6859216,-6859216.0,0.5,[47048845950976.0],0.0
2014-04-01 18:00:00,6413081,-6413081.0,0.5,[41127608582144.0],0.0
2014-04-01 19:00:00,5555578,-5555578.0,0.5,[30864446586880.0],0.0
2014-04-01 20:00:00,4951760,-4951760.0,0.5,[24519926349824.0],0.0
2014-04-01 21:00:00,4630941,-4630941.0,0.5000000165459977,[21445614764032.0],0.0
2014-04-01 22:00:00,4436129,-4436129.0,0.5000000446818245,[19679240257536.0],0.0
2014-04-01 23:00:00,4325486,-4325486.0,0.5000000786137917,[18709829648384.0],0.0
2014-04-02 00:00:00,4351925,-4351925.0,0.5000001195076731,[18939251785728.0],0.0
2014-04-02 01:00:00,4543583,-4543583.0,0.5000001679576076,[20644146184192.0],0.0
2014-04-02 02:00:00,5144027,-5144027.0,0.5000002240134183,[26461014589440.0],0.0
2014-04-02 03:00:00,5728072,-5728072.0,0.5000002792479109,[32810809163776.0],0.0
2014-04-02 04:00:00,6278373,-6278373.0,0.500000308009815,[39417968328704.0],0.0
