timestamp,value,error_prediction,anomaly_score,convergence_loss,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-01 00:00:00,20.0,0.0,0.5,0,0.0,0,0,0
2014-04-01 00:05:00,20.0,0.0,0.5,0,0.0,0,0,0
2014-04-01 00:10:00,20.0,0.0,0.5,0,0.0,0,0,0
2014-04-01 00:15:00,20.0,0.0,0.5,0,0.0,0,0,0
2014-04-01 00:20:00,20.0,0.0,0.5,0,0.0,0,0,0
2014-04-01 00:25:00,20.0,0.0,0.5,0,0.0,0,0,0
2014-04-01 00:30:00,20.0,0.0,0.5,0,0.0,0,0,0
2014-04-01 00:35:00,20.0,0.0,0.5,0,0.0,0,0,0
2014-04-01 00:40:00,20.0,0.0,0.5,0,0.0,0,0,0
2014-04-01 00:45:00,20.0,0.0,0.5,0,0.0,0,0,0
2014-04-01 00:50:00,20.0,11.1235561371,0.5,[123.73349761962891],31.1235561371,0,0,0
2014-04-01 00:55:00,20.0,11.1233406067,0.5,[123.72870635986328],31.1233406067,0,0,0
2014-04-01 01:00:00,20.0,11.122428894,0.5,[123.70842742919922],31.122428894,0,0,0
2014-04-01 01:05:00,20.0,11.1209030151,0.5,[123.67448425292969],31.1209030151,0,0,0
2014-04-01 01:10:00,20.0,11.1188220978,0.5,[123.62820434570312],31.1188220978,0,0,0
2014-04-01 01:15:00,20.0,11.1162452698,0.5,[123.57090759277344],31.1162452698,0,0,0
2014-04-01 01:20:00,20.0,11.1132221222,0.5,[123.50370788574219],31.1132221222,0,0,0
2014-04-01 01:25:00,20.0,11.109796524,0.5,[123.42758178710938],31.109796524,0,0,0
2014-04-01 01:30:00,20.0,11.1060180664,0.5,[123.34363555908203],31.1060180664,0,0,0
2014-04-01 01:35:00,20.0,11.1019191742,0.5,[123.25260925292969],31.1019191742,0,0,0
2014-04-01 01:40:00,20.0,11.0975322723,0.0,[123.15522003173828],31.0975322723,0,0,0
2014-04-01 01:45:00,20.0,11.0928878784,0.0,[123.05216217041016],31.0928878784,0,0,0
2014-04-01 01:50:00,20.0,11.0880203247,0.0,[122.94419097900391],31.0880203247,0,0,0
2014-04-01 01:55:00,20.0,11.0829429626,0.0,[122.83162689208984],31.0829429626,0,0,0
2014-04-01 02:00:00,20.0,11.0776786804,0.0,[122.7149658203125],31.0776786804,0,0,0
2014-04-01 02:05:00,20.0,11.0722637177,0.0,[122.59502410888672],31.0722637177,0,0,0
