timestamp,value,is_anomaly,anomaly_score,convergence_loss,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-10 00:04:00,0.141984732824,0,0.0,0,0.0,0.0,0.0,0.0
2014-04-10 00:09:00,0.0839694656489,0,0.0,0,0.0,0.0,0.0,0.0
2014-04-10 00:14:00,0.283969465649,0,0.0,0,0.0,0.0,0.0,0.0
2014-04-10 00:19:00,0.143511450382,0,0.0,0,0.0,0.0,0.0,0.0
2014-04-10 00:24:00,0.0763358778626,0,0.0,0,0.0,0.0,0.0,0.0
2014-04-10 00:29:00,0.0137404580153,0,0.0,0,0.0,0.0,0.0,0.0
2014-04-10 00:34:00,0.0732824427481,0,0.0,0,0.0,0.0,0.0,0.0
2014-04-10 00:39:00,0.119083969466,0,0.0,0,0.0,0.0,0.0,0.0
2014-04-10 00:44:00,0.0351145038168,0,0.0,0,0.0,0.0,0.0,0.0
2014-04-10 00:49:00,0.109923664122,0,0.0,0,0.0,0.0,0.0,0.0
2014-04-10 00:54:00,0.0671755725191,0,-0.0671755725191,[0.0045125577598810196],0.0,0.0,0.0,0.0
2014-04-10 00:59:00,0.012213740458,0,-0.012213740458,[0.00014917545195203274],0.0,0.0,0.0,0.0
2014-04-10 01:04:00,0.0488549618321,0,-0.0488549618321,[0.0023868072312325239],0.0,0.0,0.0,0.0
2014-04-10 01:09:00,0.0198473282443,0,-0.0198473282443,[0.00039391641621477902],0.0,0.0,0.0,0.0
2014-04-10 01:14:00,0.0854961832061,0,-0.0854961832061,[0.007309596985578537],0.0,0.0,0.0,0.0
2014-04-10 01:19:00,0.210687022901,0,-0.210687022901,[0.044389024376869202],0.0,0.0,0.0,0.0
2014-04-10 01:24:00,0.030534351145,0,-0.030534351145,[0.00093234662199392915],0.0,0.0,0.0,0.0
2014-04-10 01:29:00,0.0702290076336,0,-0.0702290076336,[0.0049321134574711323],0.0,0.0,0.0,0.0
2014-04-10 01:34:00,0.187786259542,0,-0.187786259542,[0.035263679921627045],0.0,0.0,0.0,0.0
2014-04-10 01:39:00,0.0503816793893,0,-0.0503816793893,[0.0025383136235177517],0.0,0.0,0.0,0.0
2014-04-10 01:44:00,0.109923664122,0,-0.109923664122,[0.012083210982382298],0.0,0.0,0.0,0.0
2014-04-10 01:49:00,0.00763358778626,0,-0.00763358778626,[5.8271663874620572e-05],0.0,0.0,0.0,0.0
2014-04-10 01:54:00,0.174045801527,0,-0.174045801527,[0.03029194101691246],0.0,0.0,0.0,0.0
2014-04-10 01:59:00,0.0198473282443,0,-0.0198473282443,[0.00039391641621477902],0.0,0.0,0.0,0.0
2014-04-10 02:04:00,0.030534351145,0,-0.030534351145,[0.00093234662199392915],0.0,0.0,0.0,0.0
2014-04-10 02:09:00,0.137404580153,0,-0.137404580153,[0.018880017101764679],0.0,0.0,0.0,0.0
2014-04-10 02:14:00,0.0824427480916,0,-0.0824427480916,[0.0067968061193823814],0.0,0.0,0.0,0.0
2014-04-10 02:19:00,0.128244274809,0,-0.128244274809,[0.016446596011519432],0.0,0.0,0.0,0.0
2014-04-10 02:24:00,0.154198473282,0,-0.154198473282,[0.023777168244123459],0.0,0.0,0.0,0.0
2014-04-10 02:29:00,0.180152671756,0,-0.180152671756,[0.032454986125230789],0.0,0.0,0.0,0.0
2014-04-10 02:34:00,0.210687022901,0,-0.210687022901,[0.044389024376869202],0.0,0.0,0.0,0.0
2014-04-10 02:39:00,0.103816793893,0,-0.103816793893,[0.010777926072478294],0.0,0.0,0.0,0.0
2014-04-10 02:44:00,0.215267175573,0,-0.215267175573,[0.046339958906173706],0.0,0.0,0.0,0.0
2014-04-10 02:49:00,0.0671755725191,0,-0.0671755725191,[0.0045125577598810196],0.0,0.0,0.0,0.0
2014-04-10 02:54:00,0.0717557251908,0,-0.0717557251908,[0.005148883443325758],0.0,0.0,0.0,0.0
2014-04-10 02:59:00,0.0030534351145,0,-0.0030534351145,[9.3234657470020466e-06],0.0,0.0,0.0,0.0
2014-04-10 03:04:00,0.0473282442748,0,-0.0473282442748,[0.0022399628069251776],0.0,0.0,0.0,0.0
2014-04-10 03:09:00,0.00458015267176,0,-0.00458015267176,[2.0977799067622982e-05],0.0,0.0,0.0,0.0
2014-04-10 03:14:00,0.108396946565,0,-0.108396946565,[0.011749898083508015],0.0,0.0,0.0,0.0
2014-04-10 03:19:00,0.15572519084,0,-0.15572519084,[0.024250335991382599],0.0,0.0,0.0,0.0
2014-04-10 03:24:00,0.0961832061069,0,-0.0961832061069,[0.0092512089759111404],0.0,0.0,0.0,0.0
2014-04-10 03:29:00,0.0656488549618,0,-0.0656488549618,[0.0043097720481455326],0.0,0.0,0.0,0.0
2014-04-10 03:34:00,0.0442748091603,0,-0.0442748091603,[0.0019602589309215546],0.0,0.0,0.0,0.0
2014-04-10 03:39:00,0.00458015267176,0,-0.00458015267176,[2.0977799067622982e-05],0.0,0.0,0.0,0.0
2014-04-10 03:44:00,0.00458015267176,0,-0.00458015267176,[2.0977799067622982e-05],0.0,0.0,0.0,0.0
2014-04-10 03:49:00,0.119083969466,0,-0.119083969466,[0.014180991798639297],0.0,0.0,0.0,0.0
2014-04-10 03:54:00,0.125190839695,0,-0.125190839695,[0.015672747045755386],0.0,0.0,0.0,0.0
2014-04-10 03:59:00,0.0030534351145,0,-0.0030534351145,[9.3234657470020466e-06],0.0,0.0,0.0,0.0
2014-04-10 04:04:00,0.030534351145,0,-0.030534351145,[0.00093234662199392915],0.0,0.0,0.0,0.0
2014-04-10 04:09:00,0.0488549618321,0,-0.0488549618321,[0.0023868072312325239],0.0,0.0,0.0,0.0
2014-04-10 04:14:00,0.108396946565,0,-0.108396946565,[0.011749898083508015],0.0,0.0,0.0,0.0
2014-04-10 04:19:00,0.131297709924,0,-0.131297709924,[0.01723908819258213],0.0,0.0,0.0,0.0
2014-04-10 04:24:00,0.288549618321,0,-0.288549618321,[0.083260886371135712],0.0,0.0,0.0,0.0
2014-04-10 04:29:00,0.0137404580153,0,-0.0137404580153,[0.0001888001715997234],0.0,0.0,0.0,0.0
2014-04-10 04:34:00,0.0656488549618,0,-0.0656488549618,[0.0043097720481455326],0.0,0.0,0.0,0.0
2014-04-10 04:39:00,0.0351145038168,0,-0.0351145038168,[0.0012330283643677831],0.0,0.0,0.0,0.0
2014-04-10 04:44:00,0.0473282442748,0,-0.0473282442748,[0.0022399628069251776],0.0,0.0,0.0,0.0
2014-04-10 04:49:00,0.167938931298,0,-0.167938931298,[0.028203485533595085],0.0,0.0,0.0,0.0
2014-04-10 04:54:00,0.160305343511,0,-0.160305343511,[0.025697801262140274],0.0,0.0,0.0,0.0
2014-04-10 04:59:00,0.0732824427481,0,-0.0732824427481,[0.0053703165613114834],0.0,0.0,0.0,0.0
2014-04-10 05:04:00,0.0839694656489,0,-0.0839694656489,[0.0070508713833987713],0.0,0.0,0.0,0.0
2014-04-10 05:09:00,0.119083969466,0,-0.119083969466,[0.014180991798639297],0.0,0.0,0.0,0.0
2014-04-10 05:14:00,0.0625954198473,0,-0.0625954198473,[0.0039181867614388466],0.0,0.0,0.0,0.0
2014-04-10 05:19:00,0.169465648855,0,-0.169465648855,[0.028718605637550354],0.0,0.0,0.0,0.0
2014-04-10 05:24:00,0.030534351145,0,-0.030534351145,[0.00093234662199392915],0.0,0.0,0.0,0.0
2014-04-10 05:29:00,0.0717557251908,0,-0.0717557251908,[0.005148883443325758],0.0,0.0,0.0,0.0
2014-04-10 05:34:00,0.0717557251908,0,-0.0717557251908,[0.005148883443325758],0.0,0.0,0.0,0.0
2014-04-10 05:39:00,0.137404580153,0,-0.137404580153,[0.018880017101764679],0.0,0.0,0.0,0.0
2014-04-10 05:44:00,0.290076335878,0,-0.290076335878,[0.084144286811351776],0.0,0.0,0.0,0.0
2014-04-10 05:49:00,0.0106870229008,0,-0.0106870229008,[0.00011421245289966464],0.0,0.0,0.0,0.0
2014-04-10 05:54:00,0.036641221374,0,-0.036641221374,[0.0013425791403278708],0.0,0.0,0.0,0.0
2014-04-10 05:59:00,0.140458015267,0,-0.140458015267,[0.019728453829884529],0.0,0.0,0.0,0.0
2014-04-10 06:04:00,0.0549618320611,0,-0.0549618320611,[0.0030208027455955744],0.0,0.0,0.0,0.0
2014-04-10 06:09:00,0.0351145038168,0,-0.0351145038168,[0.0012330283643677831],0.0,0.0,0.0,0.0
2014-04-10 06:14:00,0.0519083969466,0,-0.0519083969466,[0.0026944815181195736],0.0,0.0,0.0,0.0
2014-04-10 06:19:00,0.0671755725191,0,-0.0671755725191,[0.0045125577598810196],0.0,0.0,0.0,0.0
2014-04-10 06:24:00,0.0152671755725,0,-0.0152671755725,[0.00023308665549848229],0.0,0.0,0.0,0.0
2014-04-10 06:29:00,0.0748091603053,0,-0.0748091603053,[0.0055964109487831593],0.0,0.0,0.0,0.0
2014-04-10 06:34:00,0.0030534351145,0,-0.0030534351145,[9.3234657470020466e-06],0.0,0.0,0.0,0.0
2014-04-10 06:39:00,0.112977099237,0,-0.112977099237,[0.012763825245201588],0.0,0.0,0.0,0.0
2014-04-10 06:44:00,0.119083969466,0,-0.119083969466,[0.014180991798639297],0.0,0.0,0.0,0.0
2014-04-10 06:49:00,0.0320610687023,0,-0.0320610687023,[0.0010279122507199645],0.0,0.0,0.0,0.0
2014-04-10 06:54:00,0.21679389313,0,-0.21679389313,[0.046999592334032059],0.0,0.0,0.0,0.0
2014-04-10 06:59:00,0.0351145038168,0,-0.0351145038168,[0.0012330283643677831],0.0,0.0,0.0,0.0
2014-04-10 07:04:00,0.337404580153,0,-0.337404580153,[0.11384184658527374],0.0,0.0,0.0,0.0
2014-04-10 07:09:00,0.0854961832061,0,-0.0854961832061,[0.007309596985578537],0.0,0.0,0.0,0.0
2014-04-10 07:14:00,0.0137404580153,0,-0.0137404580153,[0.0001888001715997234],0.0,0.0,0.0,0.0
2014-04-10 07:19:00,0.0687022900763,0,-0.0687022900763,[0.0047200042754411697],0.0,0.0,0.0,0.0
2014-04-10 07:24:00,0.00763358778626,0,-0.00763358778626,[5.8271663874620572e-05],0.0,0.0,0.0,0.0
2014-04-10 07:29:00,0.0900763358779,0,-0.0900763358779,[0.0081137465313076973],0.0,0.0,0.0,0.0
2014-04-10 07:34:00,0.0442748091603,0,-0.0442748091603,[0.0019602589309215546],0.0,0.0,0.0,0.0
2014-04-10 07:39:00,0.024427480916,0,-0.024427480916,[0.00059670180780813098],0.0,0.0,0.0,0.0
2014-04-10 07:44:00,0.0152671755725,0,-0.0152671755725,[0.00023308665549848229],0.0,0.0,0.0,0.0
2014-04-10 07:49:00,0.161832061069,0,-0.161832061069,[0.026189617812633514],0.0,0.0,0.0,0.0
2014-04-10 07:54:00,0.181679389313,0,-0.181679389313,[0.033007398247718811],0.0,0.0,0.0,0.0
2014-04-10 07:59:00,0.00458015267176,0,-0.00458015267176,[2.0977799067622982e-05],0.0,0.0,0.0,0.0
2014-04-10 08:04:00,0.227480916031,0,-0.227480916031,[0.05174756795167923],0.0,0.0,0.0,0.0
2014-04-10 08:09:00,0.135877862595,0,-0.135877862595,[0.018462793901562691],0.0,0.0,0.0,0.0
2014-04-10 08:14:00,0.0778625954198,0,-0.0778625954198,[0.0060625839978456497],0.0,0.0,0.0,0.0
2014-04-10 08:19:00,0.0519083969466,0,-0.0519083969466,[0.0026944815181195736],0.0,0.0,0.0,0.0
2014-04-10 08:24:00,0.0106870229008,0,-0.0106870229008,[0.00011421245289966464],0.0,0.0,0.0,0.0
2014-04-10 08:29:00,0.00610687022901,0,-0.00610687022901,[3.7293862988008186e-05],0.0,0.0,0.0,0.0
2014-04-10 08:34:00,0.253435114504,0,-0.253435114504,[0.06422935426235199],0.0,0.0,0.0,0.0
2014-04-10 08:39:00,0.210687022901,0,-0.210687022901,[0.044389024376869202],0.0,0.0,0.0,0.0
