timestamp,value,is_anomaly,error_prediction,convergence_loss,anomaly_score,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-02 14:25:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 14:30:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 14:35:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 14:40:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 14:45:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 14:50:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 14:55:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 15:00:00,0.0230903139483,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 15:05:00,0.0566589580121,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 15:10:00,0.499093712238,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 15:15:00,0.0421715488145,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 15:20:00,0.0018044038872,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 15:25:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 15:30:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 15:35:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 15:40:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 15:45:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 15:50:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 15:55:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 16:00:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 16:05:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 16:10:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 16:15:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 16:20:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 16:25:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 16:30:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 16:35:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 16:40:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 16:45:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 16:50:00,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-04-02 16:55:00,0.0,0,0.316148638725,0.0999499633908,0.5,0.316148638725,0.0,0.0,0.0
2014-04-02 17:00:00,0.0,0,0.290938436985,0.0846451744437,0.5,0.290938436985,0.0,0.0,0.0
2014-04-02 17:05:00,0.0400163664227,0,0.250013755381,0.0625068843365,0.5,0.290030121803,0.0,0.0,0.0
2014-04-02 17:10:00,0.374792236714,0,0.0467382258455,0.00218446273357,0.5,0.328054010868,0.0,0.0,0.0
2014-04-02 17:15:00,0.165920107782,0,0.310092092335,0.0961571037769,0.5,0.476012200117,0.0,0.0,0.0
2014-04-02 17:20:00,0.0405284247955,0,0.381063989584,0.145209774375,0.5,0.421592414379,0.0,0.0,0.0
2014-04-02 17:25:00,1.13782518716e-05,0,0.37270290283,0.138907447457,0.5,0.372714281082,0.0,0.0,0.0
2014-04-02 17:30:00,0.0,0,0.27194494009,0.0739540532231,0.5,0.27194494009,0.0,0.0,0.0
2014-04-02 17:35:00,0.0,0,0.234942853451,0.0551981441677,0.5,0.234942853451,0.0,0.0,0.0
2014-04-02 17:40:00,0.00145736396424,0,0.226880370973,0.0514747016132,0.5,0.228337734938,0.0,0.0,0.0
2014-04-02 17:45:00,0.0575711487979,0,0.228075349405,0.0520183667541,0.5,0.285646498203,0.0,0.0,0.0
2014-04-02 17:50:00,0.0141943414309,0,0.303936092129,0.0923771485686,0.5,0.318130433559,0.0,0.0,0.0
2014-04-02 17:55:00,0.0,0,0.284751743078,0.0810835584998,0.5,0.284751743078,0.0,0.0,0.0
2014-04-02 18:00:00,0.0,0,0.265547066927,0.0705152451992,0.5,0.265547066927,0.0,0.0,0.0
2014-04-02 18:05:00,0.0,0,0.259657502174,0.0674220174551,0.5,0.259657502174,0.0,0.0,0.0
2014-04-02 18:10:00,0.0,0,0.244434118271,0.0597480386496,0.5,0.244434118271,0.0,0.0,0.0
2014-04-02 18:15:00,0.0504787236505,0,0.176118764276,0.0310178175569,0.5,0.226597487926,0.0,0.0,0.0
2014-04-02 18:20:00,0.0222530105421,0,0.229780610531,0.0527991317213,0.5,0.252033621073,0.0,0.0,0.0
2014-04-02 18:25:00,0.041671875217,0,0.191713479063,0.0367540605366,0.5,0.23338535428,0.0,0.0,0.0
2014-04-02 18:30:00,0.446767457903,0,0.193086900891,0.0372825488448,0.5,0.253680557013,0.0,0.0,0.0
2014-04-02 18:35:00,0.124818858193,0,0.332500669671,0.110556691885,0.5,0.457319527864,0.0,0.0,0.0
2014-04-02 18:40:00,0.00775143408753,0,0.348983258963,0.121789313853,0.5,0.35673469305,0.0,0.0,0.0
2014-04-02 18:45:00,0.0,0,0.282220095396,0.0796481817961,0.5,0.282220095396,0.0,0.0,0.0
2014-04-02 18:50:00,0.0,0,0.240489467978,0.0578351840377,0.5,0.240489467978,0.0,0.0,0.0
2014-04-02 18:55:00,0.0,0,0.233337089419,0.0544461980462,0.5,0.233337089419,0.0,0.0,0.0
2014-04-02 19:00:00,0.0,0,0.223085314035,0.0497670583427,0.5,0.223085314035,0.0,0.0,0.0
2014-04-02 19:05:00,0.0,0,0.189197868109,0.0357958339155,0.5,0.189197868109,0.0,0.0,0.0
2014-04-02 19:10:00,0.00159295989185,0,0.193940777648,0.0376130230725,0.5,0.19553373754,0.0,0.0,0.0
2014-04-02 19:15:00,2.27565037432e-05,0,0.168554199292,0.0284105185419,0.5,0.168576955795,0.0,0.0,0.0
2014-04-02 19:20:00,0.0,0,0.158009380102,0.0249669644982,0.5,0.158009380102,0.0,0.0,0.0
2014-04-02 19:25:00,0.0,0,0.16911906004,0.0286012571305,0.5,0.16911906004,0.0,0.0,0.0
2014-04-02 19:30:00,0.0,0,0.152213737369,0.0231690220535,0.5,0.152213737369,0.0,0.0,0.0
2014-04-02 19:35:00,0.0,0,0.148996934295,0.0222000870854,0.5,0.148996934295,0.0,0.0,0.0
2014-04-02 19:40:00,0.0,0,0.146702066064,0.0215214956552,0.5,0.146702066064,0.0,0.0,0.0
2014-04-02 19:45:00,0.0,0,0.143994867802,0.0207345224917,0.5,0.143994867802,0.0,0.0,0.0
2014-04-02 19:50:00,0.0,0,0.141760736704,0.0200961064547,0.5,0.141760736704,0.0,0.0,0.0
2014-04-02 19:55:00,0.0,0,0.139225259423,0.0193836726248,0.5,0.139225259423,0.0,0.0,0.0
2014-04-02 20:00:00,0.0,0,0.139988839626,0.0195968747139,0.5,0.139988839626,0.0,0.0,0.0
2014-04-02 20:05:00,0.0,0,0.134515658021,0.0180944614112,0.5,0.134515658021,0.0,0.0,0.0
2014-04-02 20:10:00,0.0,0,0.151109740138,0.0228341538459,0.5,0.151109740138,0.0,0.0,0.0
2014-04-02 20:15:00,0.0,0,0.141874849796,0.0201284736395,0.5,0.141874849796,0.0,0.0,0.0
2014-04-02 20:20:00,0.0,0,0.127862662077,0.0163488611579,0.5,0.127862662077,0.0,0.0,0.0
2014-04-02 20:25:00,0.0,0,0.12560762465,0.0157772749662,0.5,0.12560762465,0.0,0.0,0.0
2014-04-02 20:30:00,0.0,0,0.12866730988,0.016555275768,0.5,0.12866730988,0.0,0.0,0.0
2014-04-02 20:35:00,0.0,0,0.121211126447,0.0146921370178,0.5,0.121211126447,0.0,0.0,0.0
2014-04-02 20:40:00,0.0,0,0.11892529577,0.0141432257369,0.5,0.11892529577,0.0,0.0,0.0
2014-04-02 20:45:00,0.0,0,0.117442019284,0.0137926274911,0.5,0.117442019284,0.0,0.0,0.0
2014-04-02 20:50:00,0.0,0,0.114934772253,0.0132100023329,0.5,0.114934772253,0.0,0.0,0.0
2014-04-02 20:55:00,0.0,0,0.113027893007,0.0127753047273,0.5,0.113027893007,0.0,0.0,0.0
2014-04-02 21:00:00,0.0,0,0.111161112785,0.0123567925766,0.5,0.111161112785,0.0,0.0,0.0
2014-04-02 21:05:00,0.0,0,0.109460532665,0.0119816083461,0.5,0.109460532665,0.0,0.0,0.0
2014-04-02 21:10:00,0.0,0,0.107725307345,0.011604742147,0.5,0.107725307345,0.0,0.0,0.0
2014-04-02 21:15:00,0.0,0,0.10592803359,0.0112207485363,0.5,0.10592803359,0.0,0.0,0.0
2014-04-02 21:20:00,0.0,0,0.104156054556,0.0108484840021,0.5,0.104156054556,0.0,0.0,0.0
2014-04-02 21:25:00,0.023742655944,0,0.0786710952409,0.00618914142251,0.5,0.102413751185,0.0,0.0,0.0
2014-04-02 21:30:00,0.0596428786385,0,0.0411212991012,0.00169096130412,0.5,0.10076417774,0.0,0.0,0.0
2014-04-02 21:35:00,0.498108717493,0,0.398819672755,0.15905714035,0.5,0.0992890447378,0.0,0.0,0.0
2014-04-02 21:40:00,0.0424626489067,0,0.247767088852,0.0613885298371,0.5,0.290229737759,0.0,0.0,0.0
2014-04-02 21:45:00,0.00167070618683,0,0.139576223578,0.0194815229625,0.5,0.141246929765,0.0,0.0,0.0
