timestamp,value,is_anomaly,error_prediction,convergence_loss,anomaly_score,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-02-14 14:30:00,0.121673003802,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 14:35:00,0.121673003802,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 14:40:00,0.338403041825,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 14:45:00,0.121673003802,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 14:50:00,0.0969581749049,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 14:55:00,0.123574144487,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 15:00:00,0.153992395437,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 15:05:00,0.153992395437,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 15:10:00,0.401140684411,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 15:15:00,0.150190114068,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 15:20:00,0.0950570342205,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 15:25:00,0.218631178707,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 15:30:00,0.216730038023,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 15:35:00,0.21102661597,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 15:40:00,0.28897338403,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 15:45:00,0.184410646388,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 15:50:00,0.121673003802,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 15:55:00,0.188212927757,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 16:00:00,0.152091254753,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 16:05:00,0.243346007605,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 16:10:00,0.374524714829,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 16:15:00,0.15969581749,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 16:20:00,0.123574144487,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 16:25:00,0.153992395437,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 16:30:00,0.148288973384,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 16:35:00,0.127376425856,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 16:40:00,0.309885931559,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 16:45:00,0.186311787072,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 16:50:00,0.121673003802,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 16:55:00,0.153992395437,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2014-02-14 17:00:00,0.184410646388,0,0.0769939867943,0.00592807400972,0.5,0.107416659594,0.0,0.0,0.0
2014-02-14 17:05:00,0.186311787072,0,0.078694416288,0.00619281036779,0.5,0.107617370784,0.0,0.0,0.0
2014-02-14 17:10:00,0.366920152091,0,0.258964189672,0.0670624449849,0.5,0.10795596242,0.0,0.0,0.0
2014-02-14 17:15:00,0.127376425856,0,0.018606040471,0.000346184620867,0.5,0.108770385385,0.0,0.0,0.0
2014-02-14 17:20:00,0.148288973384,0,0.0387483693291,0.00150143669453,0.5,0.109540604055,0.0,0.0,0.0
2014-02-14 17:25:00,0.15969581749,0,0.049384979864,0.00243887631223,0.5,0.110310837626,0.0,0.0,0.0
2014-02-14 17:30:00,0.152091254753,0,0.0409891878187,0.00168011314236,0.5,0.111102066934,0.0,0.0,0.0
2014-02-14 17:35:00,0.121673003802,0,0.00977735317705,9.55966170295e-05,0.5,0.111895650625,0.0,0.0,0.0
2014-02-14 17:40:00,0.376425855513,0,0.263796218391,0.0695884376764,0.5,0.112629637122,0.0,0.0,0.0
