timestamp,value,is_anomaly,error_prediction,convergence_loss,sigmoid_error_prediction,anomaly_score,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2013-12-02 21:15:00,0.675424439176,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 21:20:00,0.684525237418,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 21:25:00,0.695690571189,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 21:30:00,0.7146384681360001,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 21:35:00,0.725811775536,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 21:40:00,0.719991595238,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 21:45:00,0.7346437343209999,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 21:50:00,0.7346723336769999,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 21:55:00,0.7354296382369999,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 22:00:00,0.7272840442730001,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 22:05:00,0.7394686210100001,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 22:10:00,0.727487335069,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 22:15:00,0.725550533578,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 22:20:00,0.739650412701,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 22:25:00,0.7356585733740001,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 22:30:00,0.736611801251,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 22:35:00,0.745484863407,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 22:40:00,0.745015194212,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 22:45:00,0.7479972411929999,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 22:50:00,0.7338118456999999,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 22:55:00,0.74871357299,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 23:00:00,0.743945954639,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
2013-12-02 23:05:00,0.734955240678,0,0.0,0.0,0.0,0.239463446138,0.0,0.0,0.0,0.0
