timestamp,value,anomaly_score,label
2014-04-01 01:00:00,1.428015,0.0,0
2014-04-01 02:00:00,1.407458,0.0,0
2014-04-01 03:00:00,1.390932,0.0,0
2014-04-01 04:00:00,1.380932,0.0,0
2014-04-01 05:00:00,1.386947,0.0,0
2014-04-01 06:00:00,1.383981,0.0,0
2014-04-01 07:00:00,1.397602,0.0,0
2014-04-01 08:00:00,1.392495,0.0,0
2014-04-01 09:00:00,1.379011,0.0,0
2014-04-01 10:00:00,1.379944,0.0,0
2014-04-01 11:00:00,1.376689,0.0,0
2014-04-01 12:00:00,1.365837,0.0,0
2014-04-01 13:00:00,1.355653,0.0,0
2014-04-01 14:00:00,1.354349,0.0,0
2014-04-01 15:00:00,1.361521,0.0,0
2014-04-01 16:00:00,1.372676,0.0,0
2014-04-01 17:00:00,1.368956,0.0,0
2014-04-01 18:00:00,1.376785,0.0,0
2014-04-01 19:00:00,1.380941,0.0,0
2014-04-01 20:00:00,1.40078,0.0,0
2014-04-01 21:00:00,1.414256,0.0,0
2014-04-01 22:00:00,1.424267,0.0,0
2014-04-01 23:00:00,1.429915,0.0,0
2014-04-02 00:00:00,1.443391,0.0,0
2014-04-02 01:00:00,1.42946,0.0,0
2014-04-02 02:00:00,1.395352,0.0,0
2014-04-02 03:00:00,1.382481,0.0,0
2014-04-02 04:00:00,1.379617,0.0,0
2014-04-02 05:00:00,1.382082,0.0,0
2014-04-02 06:00:00,1.395938,0.0,0
2014-04-02 07:00:00,1.391066,0.0,0
2014-04-02 08:00:00,1.393845,0.0,0
2014-04-02 09:00:00,1.393285,0.0,0
2014-04-02 10:00:00,1.388519,0.0,0
2014-04-02 11:00:00,1.383788,0.0,0
2014-04-02 12:00:00,1.384608,0.0,0
2014-04-02 13:00:00,1.372634,0.0,0
2014-04-02 14:00:00,1.379283,0.0,0
2014-04-02 15:00:00,1.381488,0.0,0
2014-04-02 16:00:00,1.368103,0.0,0
2014-04-02 17:00:00,1.36295,0.0,0
2014-04-02 18:00:00,1.360336,0.0,0
2014-04-02 19:00:00,1.549401,0.0,0
2014-04-02 20:00:00,1.389691,0.0,0
2014-04-02 21:00:00,1.401071,0.0,0
2014-04-02 22:00:00,1.416747,0.0,0
2014-04-02 23:00:00,1.43965,0.0,0
2014-04-03 00:00:00,1.466235,0.0,0
2014-04-03 01:00:00,1.428497,0.0,0
2014-04-03 02:00:00,1.406908,0.0,0
2014-04-03 03:00:00,1.384608,0.0,0
2014-04-03 04:00:00,1.369959,0.0,0
2014-04-03 05:00:00,1.374149,0.0,0
2014-04-03 06:00:00,1.374702,0.0,0
2014-04-03 07:00:00,1.367663,0.0,0
2014-04-03 08:00:00,1.369093,0.0,0
2014-04-03 09:00:00,1.363085,0.0,0
2014-04-03 10:00:00,1.36819,0.0,0
2014-04-03 11:00:00,1.366266,0.0,0
2014-04-03 12:00:00,1.357752,0.0,0
2014-04-03 13:00:00,1.354073,0.0,0
2014-04-03 14:00:00,1.371962,0.0,0
2014-04-03 15:00:00,1.373626,0.0,0
2014-04-03 16:00:00,1.368694,0.0,0
2014-04-03 17:00:00,1.376724,0.0,0
2014-04-03 18:00:00,1.398197,0.0,0
2014-04-03 19:00:00,1.418582,0.0,0
2014-04-03 20:00:00,1.431006,0.0,0
2014-04-03 21:00:00,1.454311,0.0,0
2014-04-03 22:00:00,1.460621,0.0,0
2014-04-03 23:00:00,1.429366,0.0,0
2014-04-04 00:00:00,1.4198,0.0,0
2014-04-04 01:00:00,1.422174,0.0,0
2014-04-04 02:00:00,1.39582,0.0,0
2014-04-04 03:00:00,1.379173,0.0,0
2014-04-04 04:00:00,1.374255,0.0,0
2014-04-04 05:00:00,1.379906,0.0,0
2014-04-04 06:00:00,1.384141,0.0,0
2014-04-04 07:00:00,1.376388,0.0,0
2014-04-04 08:00:00,1.380647,0.0,0
2014-04-04 09:00:00,1.386224,0.0,0
2014-04-04 10:00:00,1.37657,0.0,0
2014-04-04 11:00:00,1.364118,0.0,0
2014-04-04 12:00:00,1.343081,0.0,0
