Unnamed: 0,timestamp,value,is_anomaly,prediction,convergenceLoss,convergenceLossNormal,anomaly_score,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard,predicted_anomaly,convergenceLossNormal50,convergenceLossNormal100,convergenceLossNormal150,convergenceLossNormalOverall150
0,2015-02-26 21:42:53,0.0503597122302,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
1,2015-02-26 21:47:53,0.0287769784173,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
2,2015-02-26 21:52:53,0.10071942446,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
3,2015-02-26 21:57:53,0.0431654676259,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
4,2015-02-26 22:02:53,0.00719424460432,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
5,2015-02-26 22:07:53,0.0647482014388,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
6,2015-02-26 22:12:53,0.0503597122302,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
7,2015-02-26 22:17:53,0.0791366906475,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
8,2015-02-26 22:22:53,0.0647482014388,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
9,2015-02-26 22:27:53,0.10071942446,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
10,2015-02-26 22:32:53,0.0503597122302,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
11,2015-02-26 22:37:53,0.0431654676259,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
12,2015-02-26 22:42:53,0.0431654676259,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
13,2015-02-26 22:47:53,0.0791366906475,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
14,2015-02-26 22:52:53,0.0575539568345,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
15,2015-02-26 22:57:53,0.0935251798561,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
16,2015-02-26 23:02:53,0.0431654676259,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
17,2015-02-26 23:07:53,0.0431654676259,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
18,2015-02-26 23:12:53,0.0215827338129,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
19,2015-02-26 23:17:53,0.0431654676259,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
20,2015-02-26 23:22:53,0.0359712230216,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
21,2015-02-26 23:27:53,0.0287769784173,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
22,2015-02-26 23:32:53,0.0431654676259,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
23,2015-02-26 23:37:53,0.0359712230216,0,0.000600488507189,0.00099616125226,1.0,0.00200993872197,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00200993872197
24,2015-02-26 23:42:53,0.0359712230216,0,0.00393070559949,0.000814818777144,0.0522623113029,0.00164404602918,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00164404602918
25,2015-02-26 23:47:53,0.0287769784173,0,0.00647245440632,0.000796383537818,0.0476695059176,0.00160684945207,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00160684945207
26,2015-02-26 23:52:53,0.0143884892086,0,0.00924781896174,0.000431017047958,0.0173869438746,0.000869653553854,0.0,0.0,0.0,0,0.5,0.5,0.5,0.000869653553854
27,2015-02-26 23:57:53,0.0287769784173,0,0.0118656139821,0.000270800868748,0.013598774457,0.000546387153075,0.0,0.0,0.0,0,0.5,0.5,0.5,0.000546387153075
28,2015-02-27 00:02:53,0.0359712230216,0,0.0149067733437,7.82517672633e-05,0.0107769132245,0.000157882975052,0.0,0.0,0.0,0,0.5,0.5,0.5,0.000157882975052
29,2015-02-27 00:07:53,0.0359712230216,0,0.017854468897,5.47343188373e-05,0.0105105286057,0.000110432081231,0.0,0.0,0.0,0,0.5,0.5,0.5,0.000110432081231
30,2015-02-27 00:12:53,0.00719424460432,0,0.0198913421482,0.000110515778942,0.0691397918162,0.000222981712155,0.0,0.0,0.0,0,0.5,0.5,0.5,0.000222981712155
31,2015-02-27 00:17:53,0.0431654676259,0,0.0224033575505,0.000247632997343,0.21325723645,0.000499641596917,0.0,0.0,0.0,0,0.5,0.5,0.5,0.000499641596917
32,2015-02-27 00:22:53,0.0215827338129,0,0.0253176502883,0.000251132063568,0.216934940015,0.000506701623877,0.0,0.0,0.0,0,0.5,0.5,0.5,0.000506701623877
33,2015-02-27 00:27:53,0.0431654676259,0,0.0282211117446,0.000235595260165,0.200604938354,0.000475353188653,0.0,0.0,0.0,0,0.5,0.5,0.5,0.000475353188653
34,2015-02-27 00:32:53,0.0575539568345,0,0.0291691236198,0.000151510044816,0.11222693223,0.000305695385936,0.0,0.0,0.0,0,0.5,0.5,0.5,0.000305695385936
35,2015-02-27 00:37:53,0.0215827338129,0,0.0316067934036,0.000278199266177,0.245384000744,0.000561314817186,0.0,0.0,0.0,0,0.5,0.5,0.5,0.000561314817186
36,2015-02-27 00:42:53,0.0719424460432,0,0.0327440202236,0.000273389421636,0.240328599881,0.000551610047414,0.0,0.0,0.0,0,0.5,0.5,0.5,0.000551610047414
37,2015-02-27 00:47:53,0.0503597122302,0,0.0347501188517,0.000667453452479,0.654510726748,0.00134670865453,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00134670865453
38,2015-02-27 00:52:53,0.0215827338129,0,0.0374555848539,0.000468144979095,0.445026985661,0.000944566167088,0.0,0.0,0.0,0,0.5,0.5,0.5,0.000944566167088
39,2015-02-27 00:57:53,0.0431654676259,0,0.0382650122046,0.00055028864881,0.531364324693,0.0011103065348,0.0,0.0,0.0,0,0.5,0.5,0.5,0.0011103065348
40,2015-02-27 01:02:53,0.0575539568345,0,0.0416032932699,0.0002127205953,0.176562456413,0.000429199232066,0.0,0.0,0.0,0,0.5,0.5,0.5,0.000429199232066
41,2015-02-27 01:07:53,0.0791366906475,0,0.0439662002027,0.00019661585975,0.159635528044,0.000396704886473,0.0,0.0,0.0,0,0.5,0.5,0.5,0.000396704886473
42,2015-02-27 01:12:53,0.0431654676259,0,0.044529363513,0.000353284180164,0.324302214377,0.000712812812064,0.0,0.0,0.0,0,0.5,0.5,0.5,0.000712812812064
43,2015-02-27 01:17:53,0.00719424460432,0,0.0459482707083,0.000378636614187,0.350948962679,0.000763966135892,0.0,0.0,0.0,0,0.5,0.5,0.5,0.000763966135892
44,2015-02-27 01:22:53,0.0143884892086,0,0.0480663999915,0.00109993340448,1.0,0.002219318638,0.0,0.0,0.0,0,0.5,0.5,0.5,0.002219318638
45,2015-02-27 01:27:53,0.0431654676259,0,0.0512981563807,0.0014090858167,1.0,0.00284309201771,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00284309201771
46,2015-02-27 01:32:53,0.0359712230216,0,0.0521313101053,0.00125953834504,0.890389337426,0.00254135174936,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00254135174936
47,2015-02-27 01:37:53,0.0359712230216,0,0.0504538454115,0.000525501265656,0.352377629644,0.00106029330782,0.0,0.0,0.0,0,0.5,0.5,0.5,0.00106029330782
