timestamp,value,is_anomaly,convergenceLoss,anomaly_score,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-01 00:00:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 00:05:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 00:10:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 00:15:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 00:20:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 00:25:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 00:30:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 00:35:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 00:40:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 00:45:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 00:50:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 00:55:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 01:00:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 01:05:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 01:10:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 01:15:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 01:20:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 01:25:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 01:30:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 01:35:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 01:40:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 01:45:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 01:50:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 01:55:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 02:00:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 02:05:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 02:10:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 02:15:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 02:20:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 02:25:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 02:30:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 02:35:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 02:40:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 02:45:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 02:50:00,0.0,0,0.00738723343238,0.00738723343238,[0],0.0,0.0,0.0
2014-04-01 02:55:00,0.0,0,0.00206200475805,0.00206200475805,[[ 0.04161942  0.04218819  0.04498597  0.04535131  0.0521299 ]],0.0,0.0,0.0
2014-04-01 03:00:00,0.0,0,0.00204587774351,0.00204587774351,[[ 0.0414609   0.0420236   0.04480147  0.0451787   0.05192411]],0.0,0.0,0.0
2014-04-01 03:05:00,0.0,0,0.00202792370692,0.00202792370692,[[ 0.04127028  0.04183513  0.04459766  0.04498941  0.05170305]],0.0,0.0,0.0
2014-04-01 03:10:00,0.0,0,0.00200836895965,0.00200836895965,[[ 0.04105097  0.04162531  0.04437664  0.04478522  0.05146839]],0.0,0.0,0.0
2014-04-01 03:15:00,0.0,0,0.00198742095381,0.00198742095381,[[ 0.04080605  0.04139645  0.04414028  0.04456776  0.05122162]],0.0,0.0,0.0
2014-04-01 03:20:00,0.0,0,0.00196526711807,0.00196526711807,[[ 0.04053834  0.04115066  0.04389029  0.04433851  0.05096411]],0.0,0.0,0.0
2014-04-01 03:25:00,0.0,0,0.00194207881577,0.00194207881577,[[ 0.04025041  0.04088984  0.04362823  0.04409878  0.05069708]],0.0,0.0,0.0
2014-04-01 03:30:00,0.0,0,0.00191801099572,0.00191801099572,[[ 0.03994459  0.04061572  0.04335551  0.04384979  0.05042166]],0.0,0.0,0.0
2014-04-01 03:35:00,0.0,0,0.00189320370555,0.00189320370555,[[ 0.03962298  0.04032987  0.04307339  0.04359264  0.05013885]],0.0,0.0,0.0
2014-04-01 03:40:00,0.0,0,0.00186778383795,0.00186778383795,[[ 0.03928753  0.04003371  0.04278304  0.04332831  0.04984957]],0.0,0.0,0.0
2014-04-01 03:45:00,0.0,0,0.00184186547995,0.00184186547995,[[ 0.03893998  0.03972855  0.04248551  0.04305771  0.04955464]],0.0,0.0,0.0
2014-04-01 03:50:00,0.0,0,0.00181555130985,0.00181555130985,[[ 0.03858191  0.03941556  0.04218175  0.04278164  0.04925483]],0.0,0.0,0.0
2014-04-01 03:55:00,0.0,0,0.00178893399425,0.00178893399425,[[ 0.03821478  0.03909579  0.04187261  0.04250085  0.0489508 ]],0.0,0.0,0.0
2014-04-01 04:00:00,0.0,0,0.00176209583879,0.00176209583879,[[ 0.03783989  0.03877023  0.04155888  0.04221601  0.04864318]],0.0,0.0,0.0
2014-04-01 04:05:00,0.0,0,0.00173511100002,0.00173511100002,[[ 0.03745844  0.03843974  0.04124127  0.04192771  0.04833252]],0.0,0.0,0.0
2014-04-01 04:10:00,0.0,0,0.00170804560184,0.00170804560184,[[ 0.0370715   0.03810511  0.04092042  0.0416365   0.04801931]],0.0,0.0,0.0
2014-04-01 04:15:00,0.0,0,0.00168095866684,0.00168095866684,[[ 0.03668004  0.03776706  0.04059689  0.04134288  0.04770403]],0.0,0.0,0.0
2014-04-01 04:20:00,0.0,0,0.00165390199982,0.00165390199982,[[ 0.03628496  0.03742625  0.04027123  0.0410473   0.04738707]],0.0,0.0,0.0
2014-04-01 04:25:00,0.0,0,0.00162692274898,0.00162692274898,[[ 0.03588707  0.03708326  0.0399439   0.04075016  0.04706881]],0.0,0.0,0.0
2014-04-01 04:30:00,0.0,0,0.00160006154329,0.00160006154329,[[ 0.03548707  0.03673863  0.03961533  0.04045183  0.04674958]],0.0,0.0,0.0
2014-04-01 04:35:00,0.0,0,0.00157335458789,0.00157335458789,[[ 0.03508564  0.03639283  0.03928591  0.04015264  0.0464297 ]],0.0,0.0,0.0
2014-04-01 04:40:00,0.0,0,0.00154683389701,0.00154683389701,[[ 0.03468335  0.0360463   0.03895598  0.03985287  0.04610942]],0.0,0.0,0.0
2014-04-01 04:45:00,0.0,0,0.00152052694466,0.00152052694466,[[ 0.03428076  0.03569943  0.03862586  0.03955282  0.045789  ]],0.0,0.0,0.0
2014-04-01 04:50:00,0.0,0,0.00149445829447,0.00149445829447,[[ 0.03387833  0.03535258  0.03829584  0.0392527   0.04546867]],0.0,0.0,0.0
2014-04-01 04:55:00,0.0,0,0.00146864913404,0.00146864913404,[[ 0.03347652  0.03500606  0.03796617  0.03895276  0.04514861]],0.0,0.0,0.0
2014-04-01 05:00:00,0.0,0,0.00144311715849,0.00144311715849,[[ 0.03307569  0.03466016  0.03763708  0.03865317  0.04482901]],0.0,0.0,0.0
2014-04-01 05:05:00,0.0,0,0.0014178782003,0.0014178782003,[[ 0.03267622  0.03431514  0.03730877  0.03835413  0.04451004]],0.0,0.0,0.0
2014-04-01 05:10:00,0.0,0,0.00139294553082,0.00139294553082,[[ 0.03227841  0.03397122  0.03698145  0.03805579  0.04419183]],0.0,0.0,0.0
2014-04-01 05:15:00,0.0,0,0.00136833020952,0.00136833020952,[[ 0.03188254  0.03362863  0.03665526  0.03775828  0.04387452]],0.0,0.0,0.0
2014-04-01 05:20:00,0.0,0,0.00134404131677,0.00134404131677,[[ 0.03148886  0.03328754  0.03633036  0.03746175  0.04355824]],0.0,0.0,0.0
