timestamp,value,anomaly_score
2015-09-01 11:25:00,58,0.0
2015-09-01 11:30:00,63,0.0
2015-09-01 11:35:00,63,0.0
2015-09-01 11:40:00,64,0.0
2015-09-01 11:55:00,58,0.0
2015-09-01 12:00:00,63,0.0
2015-09-01 12:05:00,60,0.0
2015-09-01 12:10:00,60,0.0
2015-09-01 12:15:00,62,0.0
2015-09-01 12:20:00,62,0.0
2015-09-01 12:25:00,59,0.0
2015-09-01 12:30:00,65,-58.33734750747681
2015-09-01 12:35:00,60,-48.40725326538086
2015-09-01 12:45:00,63,-43.479408264160156
2015-09-01 12:50:00,53,-23.768781661987305
2015-09-01 12:55:00,62,-23.189525604248047
2015-09-01 13:05:00,60,-8.621223449707031
2015-09-01 13:10:00,60,-2.9982643127441406
2015-09-01 13:15:00,61,-0.6023292541503906
2015-09-01 13:20:00,61,0.46475982666015625
2015-09-01 13:25:00,59,0.9713973999023438
2015-09-01 13:35:00,63,-1.723480224609375
2015-09-01 13:45:00,65,-0.9528732299804688
2015-09-01 13:50:00,59,2.4990234375
2015-09-01 14:00:00,62,-0.5534820556640625
2015-09-01 14:05:00,58,0.19427871704101562
2015-09-01 14:10:00,57,0.7928886413574219
2015-09-01 14:15:00,64,-2.20050048828125
2015-09-01 14:30:00,58,1.6786613464355469
2015-09-01 14:35:00,62,-1.0013046264648438
2015-09-01 14:40:00,63,0.22183609008789062
2015-09-01 14:50:00,62,-0.3044929504394531
2015-09-01 14:55:00,63,0.39598846435546875
2015-09-01 15:00:00,66,-0.499237060546875
2015-09-01 15:05:00,55,1.9035797119140625
2015-09-01 15:10:00,59,-1.3401145935058594
2015-09-01 15:25:00,59,-0.2854804992675781
2015-09-01 15:30:00,59,0.1052398681640625
2015-09-01 15:35:00,63,0.05309295654296875
2015-09-01 15:40:00,60,0.14427947998046875
2015-09-01 15:45:00,63,-0.2379302978515625
2015-09-01 15:55:00,58,0.7943000793457031
2015-09-01 16:00:00,68,-2.1607437133789062
2015-09-01 16:05:00,63,1.9052963256835938
2015-09-01 16:10:00,60,-0.7451248168945312
2015-09-01 16:15:00,62,-0.9141502380371094
2015-09-01 16:20:00,59,0.80841064453125
2015-09-01 16:25:00,65,-0.7637252807617188
2015-09-01 16:30:00,63,0.7698898315429688
2015-09-01 16:40:00,65,-0.380889892578125
2015-09-01 16:45:00,60,0.24860382080078125
2015-09-01 16:55:00,63,-0.88818359375
2015-09-01 17:05:00,62,0.594085693359375
2015-09-01 17:10:00,63,-0.054203033447265625
2015-09-01 17:15:00,38,3.3990631103515625
2015-09-01 17:20:00,38,-2.4876785278320312
2015-09-01 17:25:00,33,1.2286262512207031
2015-09-01 17:35:00,59,-12.109508514404297
2015-09-01 17:40:00,63,1.3349685668945312
2015-09-01 17:45:00,68,1.0581130981445312
2015-09-01 17:50:00,64,0.9468765258789062
2015-09-01 17:55:00,65,0.6284103393554688
2015-09-01 17:59:00,65,0.02640533447265625
2015-09-01 18:10:00,61,-0.23795700073242188
2015-09-01 18:15:00,63,-0.42533111572265625
2015-09-01 18:20:00,66,-0.11403656005859375
2015-09-01 18:25:00,66,0.0082855224609375
2015-09-01 18:30:00,60,-0.41234588623046875
2015-09-01 18:35:00,68,-0.0535430908203125
2015-09-01 18:45:00,63,0.23108673095703125
