timestamp,value,anomaly_score,label
2014-11-23 08:00:00,661.777453812,0.0,0
2014-11-23 09:00:00,-106.673565302,0.0,0
2014-11-23 10:00:00,815.546795042,0.0,0
2014-11-23 11:00:00,844.907797493,0.0,0
2014-11-23 12:00:00,456.986468285,0.0,0
2014-11-23 13:00:00,-502.72165412,0.0,0
2014-11-23 14:00:00,-125.996176434,0.0,0
2014-11-23 15:00:00,261.907434535,0.0,0
2014-11-23 16:00:00,469.510783349,0.0,0
2014-11-23 17:00:00,1781.70325861,0.0,0
2014-11-23 18:00:00,982.295686367,0.0,0
2014-11-23 19:00:00,222.903464506,0.0,0
2014-11-23 20:00:00,95.0401291704,0.0,0
2014-11-23 21:00:00,594.921167223,0.0,0
2014-11-23 22:00:00,641.502184799,0.0,0
2014-11-23 23:00:00,633.48420103,0.0,0
2014-11-24 00:00:00,1028.5292487,0.0,0
2014-11-24 01:00:00,480.348729656,0.0,0
2014-11-24 02:00:00,1218.55876619,0.0,0
2014-11-24 03:00:00,391.879918319,0.0,0
2014-11-24 04:00:00,963.339601282,0.0,0
2014-11-24 05:00:00,1318.76504113,0.0,0
2014-11-24 06:00:00,1231.92135898,0.0,0
2014-11-24 07:00:00,1620.04159147,0.0,0
2014-11-24 08:00:00,1208.1512812,0.0,0
2014-11-24 09:00:00,1535.31559707,0.0,0
2014-11-24 10:00:00,1871.79093548,0.0,0
2014-11-24 11:00:00,977.378118781,0.0,0
2014-11-24 12:00:00,697.395917868,0.0,0
2014-11-24 13:00:00,1418.33028931,0.0,0
2014-11-24 14:00:00,1296.4659511,0.0,0
2014-11-24 15:00:00,1159.64264117,0.0,0
2014-11-24 16:00:00,1237.85551788,0.0,0
2014-11-24 17:00:00,1144.23515024,0.0,0
2014-11-24 18:00:00,1878.09948024,0.0,0
2014-11-24 19:00:00,2114.29287378,0.0,0
2014-11-24 20:00:00,2043.56166218,0.0,0
2014-11-24 21:00:00,1313.16996789,0.0,0
2014-11-24 22:00:00,2190.19350335,0.0,0
2014-11-24 23:00:00,1405.37216739,0.0,0
2014-11-25 00:00:00,2470.43402409,0.0,0
2014-11-25 01:00:00,1848.1507779,0.487804878049,0
2014-11-25 02:00:00,1319.32149607,0.0,0
2014-11-25 03:00:00,1118.73882874,0.0,0
2014-11-25 04:00:00,939.263860165,0.0,0
2014-11-25 05:00:00,984.50465567,0.0,0
2014-11-25 06:00:00,715.411312996,0.0,0
2014-11-25 07:00:00,2121.01724265,0.0,0
2014-11-25 08:00:00,1938.15753069,0.0,0
2014-11-25 09:00:00,1370.32991606,0.0,0
2014-11-25 10:00:00,1609.47178702,0.0,0
2014-11-25 11:00:00,1254.57149217,0.0,0
2014-11-25 12:00:00,2700.8149704,0.0,0
2014-11-25 13:00:00,990.574539512,0.0,0
2014-11-25 14:00:00,1350.53302391,0.0,0
2014-11-25 15:00:00,1481.76846836,0.0,0
2014-11-25 16:00:00,1644.06281103,0.0,0
2014-11-25 17:00:00,1200.77973776,0.0,0
2014-11-25 18:00:00,99.1239085561,0.0,0
2014-11-25 19:00:00,564.851290311,0.0,0
2014-11-25 20:00:00,1373.93046388,0.0,0
2014-11-25 21:00:00,1143.5995609,0.0,0
2014-11-25 22:00:00,620.146545814,0.0,0
2014-11-25 23:00:00,1009.36726654,0.0,0
2014-11-26 00:00:00,603.288287594,0.0,0
2014-11-26 01:00:00,1111.04052148,0.0,0
2014-11-26 02:00:00,198.113063612,0.0,0
2014-11-26 03:00:00,1085.92267592,0.0,0
2014-11-26 04:00:00,978.356165044,0.0,0
2014-11-26 05:00:00,835.681403849,0.0,0
2014-11-26 06:00:00,763.528029934,0.0,0
2014-11-26 07:00:00,838.732626607,0.0,0
2014-11-26 08:00:00,316.950868662,0.0,0
2014-11-26 09:00:00,542.822584794,0.0,0
2014-11-26 10:00:00,900.232756978,0.0,0
2014-11-26 11:00:00,1076.70203393,0.0,0
2014-11-26 12:00:00,526.538726141,0.0,0
2014-11-26 13:00:00,338.56598616,0.0,0
2014-11-26 14:00:00,-127.157010457,0.0,0
2014-11-26 15:00:00,-452.915389904,0.0,0
2014-11-26 16:00:00,-171.170345496,0.0,0
2014-11-26 17:00:00,845.63504583,0.703703703704,0
2014-11-26 18:00:00,542.874687727,0.0,0
2014-11-26 19:00:00,-25.173838951,0.0,0
2014-11-26 20:00:00,-183.165343411,0.0,0
2014-11-26 21:00:00,-230.712075812,0.0,0
2014-11-26 22:00:00,456.957383004,0.0,0
2014-11-26 23:00:00,-255.582169086,0.0,0
2014-11-27 00:00:00,493.759595428,0.0,0
2014-11-27 01:00:00,128.354660033,0.0,0
2014-11-27 02:00:00,421.312428768,0.0,0
2014-11-27 03:00:00,-756.714896202,0.515151515152,0
2014-11-27 04:00:00,-342.470477057,0.0,0
2014-11-27 05:00:00,-849.745199498,0.0,0
2014-11-27 06:00:00,-122.956514382,0.0,0
2014-11-27 07:00:00,-412.774295419,0.0,0
2014-11-27 08:00:00,-662.37093622,0.0,0
2014-11-27 09:00:00,204.398768486,0.0,0
2014-11-27 10:00:00,-472.198971665,0.0,0
2014-11-27 11:00:00,-108.134718434,0.0,0
2014-11-27 12:00:00,-254.207550633,0.0,0
2014-11-27 13:00:00,-1098.82478445,0.0,0
2014-11-27 14:00:00,-1045.91115035,0.0,0
2014-11-27 15:00:00,-729.801661173,0.0,0
2014-11-27 16:00:00,-1370.27180882,0.0,0
2014-11-27 17:00:00,-506.273148961,0.0,0
2014-11-27 18:00:00,-1497.50262847,0.0,0
2014-11-27 19:00:00,-4.9051581611,0.0,0
2014-11-27 20:00:00,-1132.15951513,0.4,0
2014-11-27 21:00:00,-14.4025208578,0.0,0
2014-11-27 22:00:00,-1119.14865899,0.375,0
2014-11-27 23:00:00,-1424.11886583,0.0,0
2014-11-28 00:00:00,-915.538642369,0.0,0
2014-11-28 01:00:00,-923.504463212,0.0,0
2014-11-28 02:00:00,-1820.08026391,0.0,0
2014-11-28 03:00:00,-400.399862535,0.0,0
2014-11-28 04:00:00,-1535.21379496,0.0,0
2014-11-28 05:00:00,-777.334344061,0.0,0
2014-11-28 06:00:00,-692.473766312,0.0,0
2014-11-28 07:00:00,-874.188618772,0.0,0
2014-11-28 08:00:00,-1001.6372997,0.0,0
2014-11-28 09:00:00,-828.170688585,0.0,0
2014-11-28 10:00:00,-1477.1632054,0.0,0
2014-11-28 11:00:00,-1325.86219929,0.0,0
2014-11-28 12:00:00,-1472.49185654,0.272727272727,0
2014-11-28 13:00:00,-51.6609181496,0.0,0
2014-11-28 14:00:00,-75.0514239643,0.0,0
2014-11-28 15:00:00,-696.985763499,0.0,0
2014-11-28 16:00:00,-1452.48560222,0.0,0
2014-11-28 17:00:00,-786.346606286,0.0,0
2014-11-28 18:00:00,30.9346882617,0.0,0
