,timestamp,value,is_anomaly,prediction,convergenceLoss,convergenceLossNormal,anomaly_score
0,2013-12-02 21:15:00,0.6754244391762585,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
1,2013-12-02 21:20:00,0.6845252374176374,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
2,2013-12-02 21:25:00,0.6956905711891083,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
3,2013-12-02 21:30:00,0.7146384681355171,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
4,2013-12-02 21:35:00,0.7258117755358241,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
5,2013-12-02 21:40:00,0.7199915952381988,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
6,2013-12-02 21:45:00,0.7346437343210311,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
7,2013-12-02 21:50:00,0.7346723336774129,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
8,2013-12-02 21:55:00,0.7354296382374611,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
9,2013-12-02 22:00:00,0.7272840442733655,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
10,2013-12-02 22:05:00,0.7394686210102681,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
11,2013-12-02 22:10:00,0.7274873350694895,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
12,2013-12-02 22:15:00,0.7255505335779648,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
13,2013-12-02 22:20:00,0.7396504127005761,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
14,2013-12-02 22:25:00,0.7356585733740197,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
15,2013-12-02 22:30:00,0.7366118012512451,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
16,2013-12-02 22:35:00,0.74548486340718,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
17,2013-12-02 22:40:00,0.7450151942117597,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
18,2013-12-02 22:45:00,0.7479972411929021,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
19,2013-12-02 22:50:00,0.7338118456996987,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
20,2013-12-02 22:55:00,0.7487135729896237,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
21,2013-12-02 23:00:00,0.7439459546391105,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
22,2013-12-02 23:05:00,0.7349552406782615,0,0.49058443307876587,0.7115057706832886,0.5,0.7115057706832886
