timestamp,value,error_prediction,anomaly_score
2014-11-23 08:00:00,367.646826220762,0,0.5
2014-11-23 09:00:00,-38.2839681525426,0,0.5
2014-11-23 10:00:00,467.681082237358,0,0.5
2014-11-23 11:00:00,492.157914437175,0,0.5
2014-11-23 12:00:00,291.684168821825,0,0.5
2014-11-23 13:00:00,-217.035545154336,0,0.5
2014-11-23 14:00:00,-4.771596096267031,0,0.5
2014-11-23 15:00:00,213.73846707510899,0,0.5
2014-11-23 16:00:00,335.25639797070704,0,0.5
2014-11-23 17:00:00,1052.81859716401,0,0.5
2014-11-23 18:00:00,631.815845822043,[366.97586323],0.5
2014-11-23 19:00:00,232.749785281039,[38.95522994],0.5
2014-11-23 20:00:00,174.684467535993,[467.00932859],0.5
2014-11-23 21:00:00,455.61072672001296,[491.48536775],0.5
2014-11-23 22:00:00,492.501250613394,[291.0106622],0.5
2014-11-23 23:00:00,500.4246980000289,[217.71000682],0.5
2014-11-24 00:00:00,726.249253661788,[5.53319027],0.5
2014-11-24 01:00:00,443.886000853021,[212.9768729],0.5
2014-11-24 02:00:00,855.899907462245,[334.49480379],0.5
2014-11-24 03:00:00,424.486969065797,[1052.05700299],0.5
2014-11-24 04:00:00,747.773347628298,[631.05425165],0.5000033835024718
2014-11-24 05:00:00,955.1829213475661,[231.9881911],0.5001740619627186
2014-11-24 06:00:00,924.719003847445,[173.92287336],0.5000967423498799
2014-11-24 07:00:00,1151.1100464027802,[454.84913254],0.5000338582661972
2014-11-24 08:00:00,946.721703559396,[491.73965644],0.5001057783063452
2014-11-24 09:00:00,1141.663202151,[499.66310382],0.5002430997049467
2014-11-24 10:00:00,1342.36618700649,[725.48765949],0.5005551051541004
2014-11-24 11:00:00,879.947923848631,[443.12440668],0.5007222349052681
2014-11-24 12:00:00,749.690264863727,[855.13831329],0.5008090582278626
2014-11-24 13:00:00,1160.05580647522,[423.72537489],0.5004560139820562
2014-11-24 14:00:00,1116.65229758462,[747.01175345],0.5004192297815501
2014-11-24 15:00:00,1065.98214809891,[954.42132717],0.5006323171189165
