timestamp,value,error_prediction,anomaly_score
2014-04-01 01:00:00,0,0,0.5
2014-04-01 02:00:00,1598,0,0.5
2014-04-01 03:00:00,14324,0,0.5
2014-04-01 04:00:00,13646,0,0.5
2014-04-01 05:00:00,13315,0,0.5
2014-04-01 06:00:00,12785,0,0.5
2014-04-01 07:00:00,13022,0,0.5
2014-04-01 08:00:00,14025,0,0.5
2014-04-01 09:00:00,16818,0,0.5
2014-04-01 10:00:00,18350,0,0.5
2014-04-01 11:00:00,19559,[0.76159418],0.5
2014-04-01 12:00:00,17125,[1597.23840582],0.5
2014-04-01 13:00:00,14897,[14323.23840582],0.5
2014-04-01 14:00:00,9384,[13645.23840582],0.5
2014-04-01 15:00:00,6167,[13314.23840582],0.5
2014-04-01 16:00:00,3785,[12784.23840582],0.5
2014-04-01 17:00:00,2511,[13021.23840582],0.5
2014-04-01 18:00:00,2309,[14024.23840582],0.5
2014-04-01 19:00:00,3239,[16817.23840582],0.5
2014-04-01 20:00:00,4695,[18349.23840582],0.5
2014-04-01 21:00:00,7475,[19558.23840582],0.5000142128034688
2014-04-01 22:00:00,9687,[17124.23840582],0.5000285325727398
2014-04-01 23:00:00,11698,[14896.23840582],0.5000293871114354
2014-04-02 00:00:00,12547,[9383.23840582],0.5000285270403253
2014-04-02 01:00:00,13002,[6166.23840582],0.5000243198729514
2014-04-02 02:00:00,13681,[3784.23840582],0.5000181952481276
2014-04-02 03:00:00,14124,[2510.23840582],0.5000111746242144
2014-04-02 04:00:00,13271,[2308.23840582],0.5000034855786866
2014-04-02 05:00:00,12882,[3238.23840582],0.4999935722086165
2014-04-02 06:00:00,12656,[4694.23840582],0.49998231113071234
2014-04-02 07:00:00,11662,[7474.23840582],0.4999699040485709
2014-04-02 08:00:00,12454,[9686.23840582],0.49996022113838823
2014-04-02 09:00:00,12023,[11697.23840582],0.4999539151639192
2014-04-02 10:00:00,16111,[12546.23840582],0.49995485127289196
2014-04-02 11:00:00,17729,[13001.23840582],0.49996056916221854
2014-04-02 12:00:00,16756,[13680.23840582],0.4999705947568597
2014-04-02 13:00:00,14338,[14123.23840582],0.4999833953346423
2014-04-02 14:00:00,10261,[13270.23840582],0.49999639992147704
2014-04-02 15:00:00,6350,[12881.23840582],0.5000086055049784
2014-04-02 16:00:00,3942,[12655.23840582],0.5000193169247029
2014-04-02 17:00:00,2493,[11661.23840582],0.5000256946574659
2014-04-02 18:00:00,2056,[12453.23840582],0.5000298501633906
2014-04-02 19:00:00,2842,[12022.23840582],0.5000306776665432
2014-04-02 20:00:00,4336,[16110.23840582],0.5000337978317911
2014-04-02 21:00:00,6621,[17728.23840582],0.5000374319655143
2014-04-02 22:00:00,9185,[16755.23840582],0.5000396246592067
2014-04-02 23:00:00,11533,[14337.23840582],0.5000394437173523
2014-04-03 00:00:00,12697,[10260.23840582],0.5000361527252488
2014-04-03 01:00:00,12489,[6349.23840582],0.5000278138358265
2014-04-03 02:00:00,13368,[3941.23840582],0.5000164013632928
2014-04-03 03:00:00,13743,[2492.23840582],0.5000052080042117
2014-04-03 04:00:00,13463,[2055.23840582],0.49999318814414406
2014-04-03 05:00:00,13212,[2841.23840582],0.49998316656271646
2014-04-03 06:00:00,12678,[4335.23840582],0.4999689925597004
2014-04-03 07:00:00,11721,[6620.23840582],0.49995430562683774
2014-04-03 08:00:00,13015,[9184.23840582],0.4999428972751775
2014-04-03 09:00:00,14127,[11532.23840582],0.49993725999251215
2014-04-03 10:00:00,18418,[12696.23840582],0.4999390612197472
2014-04-03 11:00:00,20384,[12488.23840582],0.4999465692745714
2014-04-03 12:00:00,19268,[13367.23840582],0.4999592832074148
2014-04-03 13:00:00,14652,[13742.23840582],0.4999751351990446
2014-04-03 14:00:00,9338,[13462.23840582],0.4999917213689983
2014-04-03 15:00:00,5452,[13211.23840582],0.5000072198506097
2014-04-03 16:00:00,3308,[12677.23840582],0.5000201217357432
2014-04-03 17:00:00,2388,[11720.23840582],0.5000284974370133
2014-04-03 18:00:00,1852,[13014.23840582],0.5000345545979799
2014-04-03 19:00:00,2885,[14126.23840582],0.5000382119518243
2014-04-03 20:00:00,5357,[18417.23840582],0.5000444956124848
2014-04-03 21:00:00,7387,[20383.23840582],0.5000524387360235
2014-04-03 22:00:00,12692,[19267.23840582],0.5000579849170621
2014-04-03 23:00:00,13605,[14651.23840582],0.500059041075956
2014-04-04 00:00:00,13884,[9337.23840582],0.500053921980113
2014-04-04 01:00:00,16405,[5451.23840582],0.5000430578263078
2014-04-04 02:00:00,15538,[3307.23840582],0.5000297837893829
2014-04-04 03:00:00,12997,[2387.23840582],0.5000171382850878
2014-04-04 04:00:00,14242,[1851.23840582],0.500002566665952
2014-04-04 05:00:00,13438,[2884.23840582],0.4999883068812069
2014-04-04 06:00:00,12885,[5356.23840582],0.49997094794519314
2014-04-04 07:00:00,13448,[7386.23840582],0.49995279183563335
2014-04-04 08:00:00,14247,[12691.23840582],0.4999422840452936
2014-04-04 09:00:00,17948,[13604.23840582],0.499939584331651
2014-04-04 10:00:00,20773,[13883.23840582],0.49994507432353197
2014-04-04 11:00:00,20485,[16404.23840582],0.4999601169893365
2014-04-04 12:00:00,21399,[15537.23840582],0.49997702418144074
2014-04-04 13:00:00,13654,[12996.23840582],0.4999920707368457
2014-04-04 14:00:00,8851,[14241.23840582],0.5000098553498924
2014-04-04 15:00:00,5740,[13437.23840582],0.5000253740381149
2014-04-04 16:00:00,3668,[12884.23840582],0.500036749162327
2014-04-04 17:00:00,2477,[13447.23840582],0.5000459462204128
2014-04-04 18:00:00,2516,[14246.23840582],0.5000480526624025
2014-04-04 19:00:00,3693,[17947.23840582],0.5000528896421043
2014-04-04 20:00:00,5962,[20772.23840582],0.5000597639180613
2014-04-04 21:00:00,8143,[20484.23840582],0.5000625163034829
2014-04-04 22:00:00,12191,[21398.23840582],0.5000671367177683
2014-04-04 23:00:00,13494,[13653.23840582],0.5000683523709597
2014-04-05 00:00:00,13768,[8850.23840582],0.5000616752266278
2014-04-05 01:00:00,16297,[5739.23840582],0.5000515002096872
2014-04-05 02:00:00,15843,[3667.23840582],0.500039084815159
2014-04-05 03:00:00,14618,[2476.23840582],0.5000245139294137
2014-04-05 04:00:00,14243,[2515.23840582],0.5000094207917402
2014-04-05 05:00:00,13838,[3692.23840582],0.4999911835976204
2014-04-05 06:00:00,13636,[5961.23840582],0.49997187633172113
2014-04-05 07:00:00,14504,[8142.23840582],0.49995523361784855
2014-04-05 08:00:00,17211,[12190.23840582],0.4999419103763585
2014-04-05 09:00:00,19591,[13493.23840582],0.4999408346672851
2014-04-05 10:00:00,20762,[13767.23840582],0.4999468505931345
2014-04-05 11:00:00,22176,[16296.23840582],0.49996084376629935
2014-04-05 12:00:00,20946,[15842.23840582],0.49997714347718614
2014-04-05 13:00:00,16257,[14617.23840582],0.4999936237908945
2014-04-05 14:00:00,10439,[14242.23840582],0.5000097779845734
2014-04-05 15:00:00,7074,[13837.23840582],0.500023971299008
2014-04-05 16:00:00,4324,[13635.23840582],0.5000348630456115
2014-04-05 17:00:00,3114,[14503.23840582],0.5000438212160596
2014-04-05 18:00:00,2521,[17210.23840582],0.5000501207513985
2014-04-05 19:00:00,3068,[19590.23840582],0.5000569842466077
2014-04-05 20:00:00,5288,[20761.23840582],0.5000643923953274
2014-04-05 21:00:00,6671,[22175.23840582],0.5000692655547649
2014-04-05 22:00:00,11473,[20945.23840582],0.5000736651121975
2014-04-05 23:00:00,15202,[16256.23840582],0.5000754876950486
2014-04-06 00:00:00,16601,[10438.23840582],0.5000711622698796
2014-04-06 01:00:00,17094,[7073.23840582],0.5000627572852109
2014-04-06 02:00:00,18122,[4323.23840582],0.5000506798881652
2014-04-06 03:00:00,17573,[3113.23840582],0.5000359395741362
2014-04-06 04:00:00,17318,[2520.23840582],0.5000172321145206
2014-04-06 05:00:00,16633,[3067.23840582],0.4999965954747627
2014-04-06 06:00:00,16053,[5287.23840582],0.49997727370355605
2014-04-06 07:00:00,15967,[6670.23840582],0.49995762730799376
2014-04-06 08:00:00,18511,[11472.23840582],0.4999448579215031
2014-04-06 09:00:00,21314,[15201.23840582],0.49994280823956694
2014-04-06 10:00:00,19201,[16600.23840582],0.49995028241905093
2014-04-06 11:00:00,21689,[17093.23840582],0.4999628422486231
2014-04-06 12:00:00,20643,[18121.23840582],0.499980302293789
2014-04-06 13:00:00,15535,[17572.23840582],0.4999985508930602
2014-04-06 14:00:00,10531,[17317.23840582],0.5000172260816915
2014-04-06 15:00:00,6649,[16632.23840582],0.5000344172902942
2014-04-06 16:00:00,3853,[16052.23840582],0.500048133428624
2014-04-06 17:00:00,2621,[15966.23840582],0.5000600275586251
2014-04-06 18:00:00,2207,[18510.23840582],0.500068269262693
2014-04-06 19:00:00,3316,[21313.23840582],0.5000741246310241
2014-04-06 20:00:00,4926,[19200.23840582],0.5000762804345926
2014-04-06 21:00:00,7785,[21688.23840582],0.5000799126095454
2014-04-06 22:00:00,12850,[20642.23840582],0.5000813895138158
2014-04-06 23:00:00,13563,[15534.23840582],0.5000788729966936
2014-04-07 00:00:00,14319,[10530.23840582],0.5000710091135667
2014-04-07 01:00:00,16657,[6648.23840582],0.5000589708147852
2014-04-07 02:00:00,16120,[3852.23840582],0.5000439912523261
2014-04-07 03:00:00,15461,[2620.23840582],0.5000277923482414
2014-04-07 04:00:00,14927,[2206.23840582],0.500008377701271
