timestamp,value,error_prediction,anomaly_score
2014-04-01 01:00:00,0,0,0.5
2014-04-01 02:00:00,153,0,0.5
2014-04-01 03:00:00,159,0,0.5
2014-04-01 04:00:00,188,0,0.5
2014-04-01 05:00:00,116,0,0.5
2014-04-01 06:00:00,137,0,0.5
2014-04-01 07:00:00,214,0,0.5
2014-04-01 08:00:00,246,0,0.5
2014-04-01 09:00:00,175,0,0.5
2014-04-01 10:00:00,196,0,0.5
2014-04-01 11:00:00,232,[0.75572377],0.5
2014-04-01 12:00:00,203,[152.23840582],0.5
2014-04-01 13:00:00,208,[158.23840582],0.5
2014-04-01 14:00:00,245,[187.23840582],0.5
2014-04-01 15:00:00,235,[115.23840582],0.5
2014-04-01 16:00:00,193,[136.23840582],0.5
2014-04-01 17:00:00,160,[213.23840582],0.5
2014-04-01 18:00:00,99,[245.23840582],0.5
2014-04-01 19:00:00,66,[174.23840582],0.5
2014-04-01 20:00:00,50,[195.23840582],0.5
2014-04-01 21:00:00,40,[231.23840582],0.5015918281329241
2014-04-01 22:00:00,37,[202.23840582],0.5018785928782995
2014-04-01 23:00:00,59,[207.23840582],0.5021741199131315
2014-04-02 00:00:00,68,[244.23840582],0.5021658707432426
2014-04-02 01:00:00,74,[234.23840582],0.5030440011726155
2014-04-02 02:00:00,88,[192.23840582],0.503785985522583
2014-04-02 03:00:00,213,[159.23840582],0.5034961444346744
2014-04-02 04:00:00,165,[98.23840582],0.5021718063315435
2014-04-02 05:00:00,309,[65.23840582],0.5014172760115492
2014-04-02 06:00:00,182,[49.23840582],0.5004788026281982
2014-04-02 07:00:00,221,[39.23840582],0.49934366850661394
2014-04-02 08:00:00,196,[36.23840582],0.49855800754063695
2014-04-02 09:00:00,152,[58.23840582],0.49779652105360983
2014-04-02 10:00:00,144,[67.23840582],0.4967604165361116
2014-04-02 11:00:00,226,[73.23840582],0.4957722263966664
2014-04-02 12:00:00,267,[87.23840582],0.4950630808558999
2014-04-02 13:00:00,238,[212.23840582],0.495250468391101
2014-04-02 14:00:00,264,[164.23840582],0.49554045270956115
2014-04-02 15:00:00,282,[308.23840582],0.49735667416484597
2014-04-02 16:00:00,333,[181.23840582],0.49812608392126234
2014-04-02 17:00:00,148,[220.23840582],0.49922502194774687
2014-04-02 18:00:00,122,[195.23840582],0.5002493757218562
2014-04-02 19:00:00,99,[151.23840582],0.5009481618042799
2014-04-02 20:00:00,71,[143.23840582],0.5015763111459324
2014-04-02 21:00:00,48,[225.23840582],0.5025768953448891
2014-04-02 22:00:00,49,[266.23840582],0.5035748945958843
2014-04-02 23:00:00,54,[237.23840582],0.5035894087259316
2014-04-03 00:00:00,111,[263.23840582],0.5040206625079527
2014-04-03 01:00:00,170,[281.23840582],0.5034816313679786
2014-04-03 02:00:00,83,[332.23840582],0.5038810012461683
2014-04-03 03:00:00,107,[147.23840582],0.5035343350663961
2014-04-03 04:00:00,247,[121.23840582],0.5031782322121583
2014-04-03 05:00:00,152,[98.23840582],0.5029519431038909
2014-04-03 06:00:00,278,[70.23840582],0.502585654041461
2014-04-03 07:00:00,206,[47.23840582],0.5015540071445029
2014-04-03 08:00:00,161,[48.23840582],0.5003198900103374
2014-04-03 09:00:00,132,[53.23840582],0.4993276342070848
2014-04-03 10:00:00,141,[110.23840582],0.4984295883613864
2014-04-03 11:00:00,297,[169.23840582],0.4976719522065717
2014-04-03 12:00:00,219,[82.23840582],0.49617255897591905
2014-04-03 13:00:00,261,[106.23840582],0.4959227628897055
2014-04-03 14:00:00,288,[246.23840582],0.4966344207450384
2014-04-03 15:00:00,283,[151.23840582],0.49692048868114924
2014-04-03 16:00:00,421,[277.23840582],0.4981674666422766
2014-04-03 17:00:00,172,[205.23840582],0.49910530551745746
2014-04-03 18:00:00,182,[160.23840582],0.49981999456810244
2014-04-03 19:00:00,83,[131.23840582],0.5003675512034076
2014-04-03 20:00:00,77,[140.23840582],0.5005973872655665
2014-04-03 21:00:00,63,[296.23840582],0.5012507733780405
2014-04-03 22:00:00,51,[218.23840582],0.5020899134666729
2014-04-03 23:00:00,61,[260.23840582],0.5029660789824631
2014-04-04 00:00:00,116,[287.23840582],0.5030303240137604
2014-04-04 01:00:00,134,[282.23840582],0.5036768098761168
2014-04-04 02:00:00,138,[420.23840582],0.5037952730682869
2014-04-04 03:00:00,253,[171.23840582],0.5036651176713529
2014-04-04 04:00:00,188,[181.23840582],0.5038303378811018
2014-04-04 05:00:00,167,[82.23840582],0.5036231383308074
2014-04-04 06:00:00,142,[76.23840582],0.5033292039040732
2014-04-04 07:00:00,166,[62.23840582],0.5020834568709838
2014-04-04 08:00:00,185,[50.23840582],0.5012244256868696
2014-04-04 09:00:00,237,[60.23840582],0.500203010731068
2014-04-04 10:00:00,181,[115.23840582],0.4992924794716528
2014-04-04 11:00:00,265,[133.23840582],0.49847396960131596
2014-04-04 12:00:00,260,[137.23840582],0.4968731514796032
2014-04-04 13:00:00,263,[252.23840582],0.49726839617838314
2014-04-04 14:00:00,355,[187.23840582],0.4972512743552663
2014-04-04 15:00:00,257,[166.23840582],0.4976997738024922
2014-04-04 16:00:00,186,[141.23840582],0.49807002871766826
2014-04-04 17:00:00,194,[165.23840582],0.4986554618402472
2014-04-04 18:00:00,111,[184.23840582],0.4994289208652386
2014-04-04 19:00:00,65,[236.23840582],0.5004336057773991
2014-04-04 20:00:00,49,[180.23840582],0.5008233519768965
2014-04-04 21:00:00,44,[264.23840582],0.5015396925722544
2014-04-04 22:00:00,48,[259.23840582],0.5022037059530524
2014-04-04 23:00:00,49,[262.23840582],0.5021874573158388
2014-04-05 00:00:00,56,[354.23840582],0.5029204889720761
2014-04-05 01:00:00,62,[256.23840582],0.5033782836718622
2014-04-05 02:00:00,212,[185.23840582],0.5036619728380288
2014-04-05 03:00:00,181,[193.23840582],0.5038504946258023
2014-04-05 04:00:00,292,[110.23840582],0.503474453846936
2014-04-05 05:00:00,219,[64.23840582],0.5025125821604113
2014-04-05 06:00:00,186,[48.23840582],0.5017960573238257
2014-04-05 07:00:00,198,[43.23840582],0.500590224603752
2014-04-05 08:00:00,174,[47.23840582],0.4994613533293084
2014-04-05 09:00:00,187,[48.23840582],0.49834190888878627
2014-04-05 10:00:00,272,[55.23840582],0.4967597899766195
2014-04-05 11:00:00,198,[61.23840582],0.4957571503548488
2014-04-05 12:00:00,177,[211.23840582],0.49584450219737997
2014-04-05 13:00:00,277,[180.23840582],0.4957212069458756
2014-04-05 14:00:00,216,[291.23840582],0.4967066476396452
2014-04-05 15:00:00,328,[218.23840582],0.49751508980551495
2014-04-05 16:00:00,230,[185.23840582],0.4982510566187749
2014-04-05 17:00:00,163,[197.23840582],0.49909192716969397
2014-04-05 18:00:00,109,[173.23840582],0.49980023910251503
2014-04-05 19:00:00,80,[186.23840582],0.5005842087349233
