timestamp,value,error_prediction,anomaly_score,convergence_loss,prediction
2014-04-01 01:00:00,0,0.0,0.5,0,0.0
2014-04-01 02:00:00,0,0.0,0.5,0,0.0
2014-04-01 03:00:00,0,0.0,0.5,0,0.0
2014-04-01 04:00:00,3,0.0,0.5,0,0.0
2014-04-01 05:00:00,0,0.0,0.5,0,0.0
2014-04-01 06:00:00,1,0.0,0.5,0,0.0
2014-04-01 07:00:00,0,0.0,0.5,0,0.0
2014-04-01 08:00:00,2,0.0,0.5,0,0.0
2014-04-01 09:00:00,3,0.0,0.5,0,0.0
2014-04-01 10:00:00,5,0.0,0.5,0,0.0
2014-04-01 11:00:00,3,12.955655097961426,0.5,[167.8489990234375],15.955655097961426
2014-04-01 12:00:00,0,15.954668045043945,0.5,[254.5514373779297],15.954668045043945
2014-04-01 13:00:00,1,13.163667678833008,0.5,[173.2821502685547],14.163667678833008
2014-04-01 14:00:00,3,11.2378511428833,0.5,[126.28929901123047],14.2378511428833
2014-04-01 15:00:00,4,11.388574600219727,0.5,[129.6996307373047],15.388574600219727
2014-04-01 16:00:00,2,14.184722900390625,0.5,[201.20635986328125],16.184722900390625
2014-04-01 17:00:00,2,12.823070526123047,0.5,[164.43113708496094],14.823070526123047
2014-04-01 18:00:00,4,10.533306121826172,0.5,[110.9505386352539],14.533306121826172
2014-04-01 19:00:00,3,13.117992401123047,0.5,[172.08172607421875],16.117992401123047
2014-04-01 20:00:00,1,14.481355667114258,0.5,[209.70965576171875],15.481355667114258
2014-04-01 21:00:00,3,11.446416854858398,0.4981444276661169,[131.0204620361328],14.446416854858398
2014-04-01 22:00:00,2,13.510358810424805,0.4444929616911628,[182.52980041503906],15.510358810424805
2014-04-01 23:00:00,0,14.615316390991211,0.44771023824675704,[213.6074676513672],14.615316390991211
2014-04-02 00:00:00,0,13.010873794555664,0.4774364810904814,[169.2828369140625],13.010873794555664
2014-04-02 01:00:00,0,12.931336402893066,0.5084871537574311,[167.21946716308594],12.931336402893066
2014-04-02 02:00:00,0,12.655635833740234,0.4810039203225104,[160.1651153564453],12.655635833740234
2014-04-02 03:00:00,0,12.454580307006836,0.47893573276755697,[155.1165771484375],12.454580307006836
2014-04-02 04:00:00,0,12.540796279907227,0.5314356040266797,[157.27157592773438],12.540796279907227
2014-04-02 05:00:00,2,10.649605751037598,0.5012198472527762,[113.41410064697266],12.649605751037598
2014-04-02 06:00:00,0,13.920294761657715,0.4767956592683732,[193.7746124267578],13.920294761657715
2014-04-02 07:00:00,4,8.872418403625488,0.47204122743145926,[78.71981048583984],12.872418403625488
2014-04-02 08:00:00,5,9.69003963470459,0.43919037945555905,[93.89686584472656],14.69003963470459
2014-04-02 09:00:00,7,8.668180465698242,0.3972355071760961,[75.1373519897461],15.668180465698242
2014-04-02 10:00:00,6,11.333847045898438,0.3792543223813727,[128.45608520507812],17.333847045898438
2014-04-02 11:00:00,2,16.27887725830078,0.4135193107520627,[265.0018310546875],18.27887725830078
2014-04-02 12:00:00,3,13.794990539550781,0.41872272109608377,[190.3017578125],16.79499053955078
2014-04-02 13:00:00,1,15.848129272460938,0.4466659183026839,[251.1632080078125],16.848129272460938
2014-04-02 14:00:00,5,9.627084732055664,0.43100114349449414,[92.6807632446289],14.627084732055664
2014-04-02 15:00:00,2,15.464771270751953,0.4699827717335652,[239.15914916992188],17.464771270751953
2014-04-02 16:00:00,2,12.79329776763916,0.45728683889328636,[163.66847229003906],14.79329776763916
2014-04-02 17:00:00,3,11.699033737182617,0.4883107581978171,[136.8673858642578],14.699033737182617
2014-04-02 18:00:00,6,9.207622528076172,0.4946658557924307,[84.78031158447266],15.207622528076172
2014-04-02 19:00:00,3,14.868717193603516,0.5472798740445904,[221.07875061035156],17.868717193603516
2014-04-02 20:00:00,7,8.834325790405273,0.5318349222921837,[78.0453109741211],15.834325790405273
2014-04-02 21:00:00,2,16.46889877319336,0.5218045988939906,[271.2246398925781],18.46889877319336
2014-04-02 22:00:00,2,13.707877159118652,0.5188895722402602,[187.90589904785156],15.707877159118652
2014-04-02 23:00:00,2,13.5172758102417,0.4967944972678958,[182.7167510986328],15.5172758102417
2014-04-03 00:00:00,0,14.986339569091797,0.5381893958214212,[224.5903778076172],14.986339569091797
2014-04-03 01:00:00,2,11.373984336853027,0.5056230707338237,[129.36752319335938],13.373984336853027
2014-04-03 02:00:00,0,14.08639144897461,0.5141812678637433,[198.42642211914062],14.08639144897461
2014-04-03 03:00:00,0,12.539958953857422,0.5226801544098869,[157.2505645751953],12.539958953857422
2014-04-03 04:00:00,3,9.295568466186523,0.5298186854961542,[86.4075927734375],12.295568466186523
2014-04-03 05:00:00,3,11.440808296203613,0.5019024958656834,[130.89208984375],14.440808296203613
2014-04-03 06:00:00,6,8.750165939331055,0.5085995826348337,[76.5654067993164],14.750165939331055
2014-04-03 07:00:00,1,15.974723815917969,0.49784139414127704,[255.19180297851562],16.97472381591797
2014-04-03 08:00:00,6,8.647961616516113,0.4646802211190746,[74.78723907470703],14.647961616516113
2014-04-03 09:00:00,2,15.315254211425781,0.47445643809906224,[234.5570068359375],17.31525421142578
2014-04-03 10:00:00,2,13.631922721862793,0.4615187313807917,[185.82931518554688],15.631922721862793
2014-04-03 11:00:00,3,12.417932510375977,0.4694639384780528,[154.20504760742188],15.417932510375977
2014-04-03 12:00:00,3,12.784744262695312,0.4577662011047039,[163.44969177246094],15.784744262695312
2014-04-03 13:00:00,1,14.613288879394531,0.4715278743494431,[213.5482177734375],15.613288879394531
2014-04-03 14:00:00,4,9.720876693725586,0.4799890610146005,[94.49544525146484],13.720876693725586
2014-04-03 15:00:00,3,13.087173461914062,0.49256576799052976,[171.27410888671875],16.087173461914062
2014-04-03 16:00:00,5,10.265865325927734,0.5088006343267832,[105.38799285888672],15.265865325927734
2014-04-03 17:00:00,4,13.169197082519531,0.4841875005836699,[173.42774963378906],17.16919708251953
2014-04-03 18:00:00,4,12.759334564208984,0.5190741837838152,[162.8006134033203],16.759334564208984
2014-04-03 19:00:00,2,15.132415771484375,0.5134986128099717,[228.99000549316406],17.132415771484375
2014-04-03 20:00:00,3,12.415879249572754,0.5034072741819221,[154.154052734375],15.415879249572754
2014-04-03 21:00:00,5,10.908349990844727,0.49268970749793095,[118.99209594726562],15.908349990844727
2014-04-03 22:00:00,6,11.383411407470703,0.48191668705173507,[129.58206176757812],17.383411407470703
2014-04-03 23:00:00,5,13.564628601074219,0.4707712553691106,[183.9991455078125],18.56462860107422
2014-04-04 00:00:00,1,17.308734893798828,0.5301607138781828,[299.5923156738281],18.308734893798828
2014-04-04 01:00:00,1,13.884559631347656,0.535599579496339,[192.78099060058594],14.884559631347656
2014-04-04 02:00:00,0,14.550968170166016,0.5696551181834548,[211.7306671142578],14.550968170166016
2014-04-04 03:00:00,2,11.257529258728027,0.5558095224999962,[126.73196411132812],13.257529258728027
2014-04-04 04:00:00,0,14.06338882446289,0.5657349060108446,[197.77890014648438],14.06338882446289
2014-04-04 05:00:00,0,12.509988784790039,0.5439377374605807,[156.49981689453125],12.509988784790039
2014-04-04 06:00:00,2,10.290424346923828,0.5281846774651695,[105.89282989501953],12.290424346923828
2014-04-04 07:00:00,0,13.303808212280273,0.549046451217041,[176.99131774902344],13.303808212280273
2014-04-04 08:00:00,2,9.94648265838623,0.5393669702650259,[98.9325180053711],11.94648265838623
2014-04-04 09:00:00,1,12.98206901550293,0.5342449042394216,[168.53411865234375],13.98206901550293
2014-04-04 10:00:00,3,10.728034973144531,0.47745180868473924,[115.09073638916016],13.728034973144531
2014-04-04 11:00:00,6,8.72075366973877,0.43794824335314164,[76.05154418945312],14.72075366973877
2014-04-04 12:00:00,2,14.123003005981445,0.4320044429359676,[199.45921325683594],16.123003005981445
2014-04-04 13:00:00,6,9.46255874633789,0.4212202593456883,[89.5400161743164],15.46255874633789
2014-04-04 14:00:00,5,12.227397918701172,0.40482487147573365,[149.50926208496094],17.227397918701172
2014-04-04 15:00:00,4,13.621152877807617,0.41227384391006294,[185.5358123779297],17.621152877807617
2014-04-04 16:00:00,8,9.72372055053711,0.4113202203875371,[94.55074310302734],17.72372055053711
2014-04-04 17:00:00,2,17.370391845703125,0.44399236592063196,[301.7304992675781],19.370391845703125
2014-04-04 18:00:00,3,13.148094177246094,0.4695706279864791,[172.87237548828125],16.148094177246094
2014-04-04 19:00:00,2,14.590921401977539,0.4809833231786328,[212.89498901367188],16.59092140197754
