timestamp,value,error_prediction,anomaly_score,convergence_loss,prediction
2014-04-01 01:00:00,5,0.0,0.5,0,0.0
2014-04-01 02:00:00,60,0.0,0.5,0,0.0
2014-04-01 03:00:00,88,0.0,0.5,0,0.0
2014-04-01 04:00:00,84,0.0,0.5,0,0.0
2014-04-01 05:00:00,111,0.0,0.5,0,0.0
2014-04-01 06:00:00,112,0.0,0.5,0,0.0
2014-04-01 07:00:00,1235,0.0,0.5,0,0.0
2014-04-01 08:00:00,710,0.0,0.5,0,0.0
2014-04-01 09:00:00,618,0.0,0.5,0,0.0
2014-04-01 10:00:00,84,0.0,0.5,0,0.0
2014-04-01 11:00:00,100,367.3393859863281,0.5,[134938.21875],467.3393859863281
2014-04-01 12:00:00,125,90.6795654296875,0.5,[8222.783203125],215.6795654296875
2014-04-01 13:00:00,114,-7.54620361328125,0.5,[56.9451904296875],106.45379638671875
2014-04-01 14:00:00,145,-77.82720947265625,0.5,[6057.07470703125],67.17279052734375
2014-04-01 15:00:00,91,71.54376220703125,0.5,[5118.509765625],162.54376220703125
2014-04-01 16:00:00,94,63.42430114746094,0.5,[4022.64208984375],157.42430114746094
2014-04-01 17:00:00,79,-147.12049865722656,0.5,[21644.44140625],-68.12049865722656
2014-04-01 18:00:00,50,93.677490234375,0.5,[8775.47265625],143.677490234375
2014-04-01 19:00:00,39,-16.377365112304688,0.5,[268.21807861328125],22.622634887695312
2014-04-01 20:00:00,28,49.77342987060547,0.5,[2477.394287109375],77.77342987060547
2014-04-01 21:00:00,29,38.44293212890625,0.4991649086526525,[1477.8590087890625],67.44293212890625
2014-04-01 22:00:00,24,26.810958862304688,0.4989593133298288,[718.8275146484375],50.81095886230469
2014-04-01 23:00:00,19,29.750015258789062,0.4990276109474858,[885.0634155273438],48.75001525878906
2014-04-02 00:00:00,21,18.287857055664062,0.4993366437402532,[334.4457092285156],39.28785705566406
2014-04-02 01:00:00,27,16.594623565673828,0.4991602059628971,[275.38153076171875],43.59462356567383
2014-04-02 02:00:00,46,0.6660995483398438,0.4989727945291845,[0.44368860125541687],46.666099548339844
2014-04-02 03:00:00,133,-79.38336181640625,0.49949030597429034,[6301.71826171875],53.61663818359375
2014-04-02 04:00:00,143,-86.00440979003906,0.4990806649188413,[7396.75830078125],56.99559020996094
2014-04-02 05:00:00,86,-34.86096954345703,0.4990954733092542,[1215.2872314453125],51.13903045654297
2014-04-02 06:00:00,118,-40.2838134765625,0.49883533153262716,[1622.78564453125],77.7161865234375
2014-04-02 07:00:00,56,33.03636169433594,0.498728561408737,[1091.4012451171875],89.03636169433594
2014-04-02 08:00:00,92,-19.557540893554688,0.498555827661888,[382.4974060058594],72.44245910644531
2014-04-02 09:00:00,85,4.468772888183594,0.49840479633488677,[19.96993064880371],89.4687728881836
2014-04-02 10:00:00,122,-24.187454223632812,0.4982325008095482,[585.032958984375],97.81254577636719
2014-04-02 11:00:00,74,43.27715301513672,0.4982396935104959,[1872.9119873046875],117.27715301513672
2014-04-02 12:00:00,84,14.954254150390625,0.4982433666906976,[223.6297149658203],98.95425415039062
2014-04-02 13:00:00,54,53.211517333984375,0.4987969283270194,[2831.465576171875],107.21151733398438
2014-04-02 14:00:00,77,24.066970825195312,0.49932572720223034,[579.2190551757812],101.06697082519531
2014-04-02 15:00:00,84,15.101181030273438,0.4995823197254987,[228.04566955566406],99.10118103027344
2014-04-02 16:00:00,139,-27.332809448242188,0.4997302182452553,[747.0824584960938],111.66719055175781
2014-04-02 17:00:00,65,67.25408935546875,0.49982722934980184,[4523.1123046875],132.25408935546875
2014-04-02 18:00:00,38,55.45201873779297,0.5001970504155655,[3074.92626953125],93.45201873779297
2014-04-02 19:00:00,35,42.9852294921875,0.5003931591841417,[1847.72998046875],77.9852294921875
2014-04-02 20:00:00,47,16.32495880126953,0.5006655122070729,[266.5042724609375],63.32495880126953
2014-04-02 21:00:00,37,24.16204071044922,0.5005539798182677,[583.80419921875],61.16204071044922
2014-04-02 22:00:00,53,14.799240112304688,0.5005783289616286,[219.0175018310547],67.79924011230469
2014-04-02 23:00:00,55,12.606002807617188,0.5003310655104176,[158.9113006591797],67.60600280761719
2014-04-03 00:00:00,45,21.056259155273438,0.5003164185383304,[443.3660583496094],66.05625915527344
2014-04-03 01:00:00,46,18.023086547851562,0.5003488373803001,[324.8316345214844],64.02308654785156
2014-04-03 02:00:00,35,21.264781951904297,0.5007126858494583,[452.1909484863281],56.2647819519043
2014-04-03 03:00:00,68,-0.541900634765625,0.500255638910185,[0.29365628957748413],67.45809936523438
2014-04-03 04:00:00,82,-10.348098754882812,0.49980916232481354,[107.08314514160156],71.65190124511719
2014-04-03 05:00:00,154,-65.73063659667969,0.49913086019126307,[4320.5166015625],88.26936340332031
2014-04-03 06:00:00,128,-35.19734191894531,0.4988141322506111,[1238.8529052734375],92.80265808105469
2014-04-03 07:00:00,79,21.168655395507812,0.49875359236298755,[448.1119689941406],100.16865539550781
2014-04-03 08:00:00,66,24.369354248046875,0.4987879478737841,[593.8654174804688],90.36935424804688
2014-04-03 09:00:00,92,-5.109718322753906,0.49865465283759547,[26.109220504760742],86.8902816772461
