timestamp,value,anomaly_score
2014-07-06 20:10:00,0.06453452400000001,0
2014-07-06 20:15:00,0.064295318,0
2014-07-06 20:20:00,0.063879838,0
2014-07-06 20:25:00,0.065691833,0
2014-07-06 20:35:00,0.056301242,0
2014-07-06 20:40:00,0.067750636,0
2014-07-06 20:45:00,0.0,0
2014-07-06 20:55:00,0.06528790799999999,0
2014-07-06 21:00:00,0.063178539,0
2014-07-06 21:05:00,0.0,0
2014-07-06 21:10:00,0.0,0
2014-07-06 21:15:00,0.0,[ 0.69705965]
2014-07-07 16:15:00,0.06593207599999999,[ 0.69729886]
2014-07-07 16:20:00,0.068277308,[ 0.69771434]
2014-07-07 16:25:00,0.0,[ 0.69590228]
2014-07-07 16:35:00,0.062787234,[ 0.70529293]
2014-07-07 16:40:00,0.06657756599999999,[ 0.69384354]
2014-07-07 16:45:00,0.077044715,[ 0.76159418]
2014-07-07 16:50:00,0.075116301,[ 0.69630627]
2014-07-07 16:55:00,0.07199654,[ 0.69841558]
2014-07-07 17:00:00,0.0,[ 0.76159418]
2014-07-07 17:05:00,0.0,[ 0.76159412]
2014-07-07 17:25:00,0.061142873,[ 0.76159418]
2014-07-07 17:30:00,0.0,[ 0.6956621]
2014-07-07 17:35:00,0.04943192,[ 0.69331699]
2014-07-07 17:45:00,0.071269501,[ 0.76159418]
2014-07-07 17:50:00,0.064887449,[ 0.69880688]
2014-07-07 17:55:00,0.079126387,[ 0.69501655]
2014-07-07 18:00:00,0.079692364,[ 0.6845494]
2014-07-07 18:05:00,0.064561804,[ 0.68647782]
2014-07-07 18:10:00,0.076985488,[ 0.68959776]
2014-07-07 18:15:00,0.07198525900000001,[ 0.76159418]
2014-07-07 18:20:00,0.066090552,[ 0.76159418]
2014-07-07 18:25:00,0.06469324900000001,[ 0.70045124]
2014-07-07 18:30:00,0.064608783,[ 0.76159412]
2014-07-07 18:35:00,0.067478103,[ 0.7121622]
2014-07-07 18:40:00,0.069862932,[ 0.69032462]
2014-07-07 18:45:00,0.06589513,[ 0.69670685]
2014-07-07 18:50:00,0.06522446700000001,[ 0.68246773]
2014-07-07 18:55:00,0.058982897,[ 0.68190181]
2014-07-07 19:00:00,0.0,[ 0.69703231]
2014-07-07 19:30:00,0.0,[ 0.68460869]
2014-07-07 20:10:00,0.0,[ 0.68960892]
2014-07-07 20:15:00,0.07537598200000001,[ 0.69550356]
2014-07-07 20:20:00,0.06833768700000001,[ 0.69690093]
2014-07-07 20:25:00,0.077055882,[ 0.69698533]
2014-07-07 20:30:00,0.08510286800000001,[ 0.69411601]
2014-07-07 20:35:00,0.074617078,[ 0.69173136]
2014-07-07 20:40:00,0.073783769,[ 0.69569899]
2014-07-07 20:45:00,0.067219689,[ 0.69636965]
2014-07-07 20:50:00,0.082650582,[ 0.70261128]
2014-07-07 20:55:00,0.071369655,[ 0.76159412]
2014-07-07 21:00:00,0.074396641,[ 0.76159406]
2014-07-07 21:05:00,0.11970953,[ 0.76159418]
2014-07-07 21:10:00,0.06731445700000001,[ 0.68621819]
2014-07-07 21:15:00,0.072558182,[ 0.69325661]
2014-07-07 21:20:00,0.06728508700000001,[ 0.68453829]
2014-07-07 21:25:00,0.070712037,[ 0.67649131]
2014-07-07 21:30:00,0.064641756,[ 0.68697704]
2014-07-07 21:35:00,0.073068096,[ 0.68781041]
2014-07-07 21:40:00,0.07057474799999999,[ 0.69437449]
2014-07-07 21:45:00,0.066541138,[ 0.67894353]
2014-07-07 21:50:00,0.07096640900000001,[ 0.69022446]
2014-07-07 21:55:00,0.072068935,[ 0.68719748]
2014-07-07 22:00:00,0.068014095,[ 0.64188459]
2014-07-07 22:05:00,0.069069546,[ 0.69427972]
2014-07-07 22:10:00,0.066306158,[ 0.68903593]
2014-07-07 22:15:00,0.071656362,[ 0.69430903]
2014-07-07 22:20:00,0.070537682,[ 0.69088208]
2014-07-07 22:25:00,0.069981819,[ 0.69695236]
2014-07-07 22:30:00,0.063712692,[ 0.68852608]
2014-07-07 22:35:00,0.07592906599999999,[ 0.69101943]
2014-07-07 22:40:00,0.068992963,[ 0.69505298]
2014-07-07 22:45:00,0.073445647,[ 0.69062777]
2014-07-07 22:50:00,0.07052242,[ 0.68952518]
2014-07-07 22:55:00,0.226947951,[ 0.69358002]
2014-07-07 23:00:00,0.0770232,[ 0.69252463]
2014-07-07 23:05:00,0.072146928,[ 0.69528802]
2014-07-07 23:10:00,0.070184442,[ 0.68993775]
2014-07-07 23:15:00,0.071785589,[ 0.69105649]
2014-07-07 23:20:00,0.07143490799999999,[ 0.69161236]
2014-07-07 23:25:00,0.065622919,[ 0.69788142]
2014-07-07 23:30:00,0.081242128,[ 0.68566511]
2014-07-07 23:35:00,0.093692864,[ 0.69260121]
2014-07-07 23:40:00,0.090847328,[ 0.68814847]
2014-07-07 23:45:00,0.086801539,[ 0.69107176]
2014-07-07 23:50:00,0.072789827,[ 0.53464623]
2014-07-07 23:55:00,0.07527392299999999,[ 0.68457098]
2014-07-08 00:00:00,0.0,[ 0.68944719]
2014-07-08 00:05:00,0.074694667,[ 0.69140973]
2014-07-08 00:10:00,0.070129173,[ 0.68980859]
2014-07-08 00:20:00,0.080410458,[ 0.69015927]
2014-07-08 00:25:00,0.067807492,[ 0.69597126]
2014-07-08 00:30:00,0.08191316400000001,[ 0.68035205]
2014-07-08 00:35:00,0.0,[ 0.66790131]
2014-07-08 00:40:00,0.11203320300000001,[ 0.67074697]
2014-07-08 00:45:00,0.089263947,[ 0.67479264]
2014-07-08 00:50:00,0.07131035200000001,[ 0.68880435]
2014-07-08 00:55:00,0.073491377,[ 0.68632025]
2014-07-08 01:00:00,0.062912334,[ 0.76159418]
2014-07-08 01:05:00,0.060903850999999995,[ 0.68689951]
2014-07-08 01:10:00,0.055824222,[ 0.691465]
2014-07-08 01:15:00,0.062922219,[ 0.68118372]
2014-07-08 01:20:00,0.07722562599999999,[ 0.69378668]
2014-07-08 01:25:00,0.083142297,[ 0.67968101]
2014-07-08 01:30:00,0.07844424900000001,[ 0.76159418]
2014-07-08 01:35:00,0.07028794299999999,[ 0.64956109]
2014-07-08 01:40:00,0.067850363,[ 0.67233023]
2014-07-08 16:20:00,0.066507083,[ 0.69028382]
2014-07-08 16:25:00,0.072771192,[ 0.6881028]
2014-07-08 16:30:00,0.058495297,[ 0.69868184]
2014-07-08 16:35:00,0.057057805999999996,[ 0.70069033]
2014-07-08 16:40:00,0.058605791,[ 0.70576995]
2014-07-08 16:45:00,0.058052596,[ 0.69867196]
2014-07-08 16:50:00,0.051507674,[ 0.68436855]
2014-07-08 17:00:00,0.0,[ 0.67845188]
2014-07-08 17:05:00,0.0,[ 0.68314993]
2014-07-08 17:20:00,0.069990465,[ 0.69130623]
2014-07-08 17:25:00,0.081846427,[ 0.69374381]
2014-07-08 17:30:00,0.06884088599999999,[ 0.69508709]
2014-07-08 17:35:00,0.065170985,[ 0.68882298]
2014-07-08 17:40:00,0.0,[ 0.70309888]
2014-07-08 17:50:00,0.07462521400000001,[ 0.70453637]
2014-07-08 17:55:00,0.068300284,[ 0.70298839]
2014-07-08 18:00:00,0.065351057,[ 0.70354158]
2014-07-08 18:05:00,0.068766445,[ 0.7100865]
2014-07-08 18:10:00,0.06544404200000001,[ 0.76159418]
2014-07-08 18:15:00,0.073886382,[ 0.76159418]
2014-07-08 18:20:00,0.072648136,[ 0.69160371]
2014-07-08 18:25:00,0.070162658,[ 0.67974775]
2014-07-08 18:30:00,0.078440291,[ 0.69275329]
2014-07-08 18:35:00,0.080437172,[ 0.69642319]
2014-07-08 18:40:00,0.074335158,[ 0.76159406]
2014-07-08 18:45:00,0.070396356,[ 0.68696896]
2014-07-08 18:50:00,0.068971142,[ 0.69329377]
2014-07-08 18:55:00,0.06825881,[ 0.69624312]
2014-07-08 19:00:00,0.07241175400000001,[ 0.69282773]
2014-07-08 19:05:00,0.0,[ 0.69615013]
2014-07-08 19:10:00,0.083314965,[ 0.68770779]
2014-07-08 19:15:00,0.0,[ 0.68894604]
2014-07-08 19:25:00,0.0,[ 0.69143152]
2014-07-08 19:35:00,0.07265456099999999,[ 0.68315389]
2014-07-08 19:40:00,0.070770578,[ 0.68115689]
2014-07-08 19:45:00,0.06535992,[ 0.68725902]
2014-07-08 19:50:00,0.06516216700000001,[ 0.69119782]
2014-07-08 19:55:00,0.072056066,[ 0.69262303]
2014-07-08 20:00:00,0.085815709,[ 0.69333537]
2014-07-08 20:05:00,0.101067175,[ 0.6891823]
2014-07-08 20:10:00,0.10226913300000001,[ 0.76159406]
2014-07-08 20:20:00,0.07337235,[ 0.67827921]
2014-07-08 20:25:00,0.086461415,[ 0.76159406]
2014-07-08 20:40:00,0.122939428,[ 0.76159406]
2014-07-08 21:05:00,0.648676709,[ 0.68893962]
2014-07-08 21:10:00,0.085586475,[ 0.69082348]
2014-07-08 21:15:00,0.070694787,[ 0.69623426]
2014-07-08 21:20:00,0.095611246,[ 0.69643201]
2014-07-08 21:55:00,0.0,[ 0.68953811]
2014-07-08 22:00:00,0.06963178099999999,[ 0.67577847]
2014-07-08 22:05:00,0.0,[ 0.660527]
2014-07-08 22:15:00,0.065337805,[ 0.65932492]
2014-07-08 22:20:00,0.069423449,[ 0.68822183]
2014-07-08 22:25:00,0.089264929,[ 0.67513264]
2014-07-08 22:30:00,0.066457554,[ 0.63865463]
2014-07-08 22:35:00,0.0,[ 0.11291747]
2014-07-08 22:40:00,0.0,[ 0.67600764]
2014-07-08 22:50:00,0.07276004400000001,[ 0.69089939]
2014-07-08 22:55:00,0.077930063,[ 0.66598293]
2014-07-08 23:00:00,0.08089861599999999,[ 0.76159418]
2014-07-08 23:05:00,0.0901801,[ 0.6919624]
2014-07-08 23:10:00,0.096584395,[ 0.76159406]
2014-07-08 23:15:00,0.0,[ 0.69625637]
2014-07-08 23:20:00,0.0,[ 0.69217073]
2014-07-08 23:25:00,0.073069589,[ 0.67232919]
2014-07-08 23:30:00,0.07526831099999999,[ 0.69513644]
2014-07-08 23:35:00,0.080200333,[ 0.76159418]
2014-07-08 23:40:00,0.081870055,[ 0.761594]
2014-07-08 23:45:00,0.066538187,[ 0.68883401]
2014-07-08 23:50:00,0.06486616,[ 0.68366393]
2014-07-09 16:20:00,0.078202243,[ 0.68069538]
2014-07-09 16:25:00,0.08467332,[ 0.67141396]
2014-07-09 16:30:00,0.077211048,[ 0.66500966]
2014-07-09 16:35:00,0.072798011,[ 0.76159406]
2014-07-09 16:40:00,0.061893388,[ 0.76159406]
2014-07-09 16:45:00,0.084999126,[ 0.68852441]
2014-07-09 16:50:00,0.06060981400000001,[ 0.68632575]
2014-07-09 16:55:00,0.05830139700000001,[ 0.68139366]
2014-07-09 17:00:00,0.068059045,[ 0.67972382]
2014-07-09 17:05:00,0.0,[ 0.69505581]
2014-07-09 17:15:00,0.06533578799999999,[ 0.69672772]
2014-07-09 17:20:00,0.06522328299999999,[ 0.68339164]
2014-07-09 17:25:00,0.06660350400000001,[ 0.67692056]
2014-07-09 17:30:00,0.064493822,[ 0.68438283]
2014-07-09 17:35:00,0.063759473,[ 0.68879575]
