timestamp,value,anomaly_score,label
2014-11-23 08:00:00,-225.252405622,0.639426798458,0
2014-11-23 09:00:00,105.253852532,0.0250107552227,0
2014-11-23 10:00:00,-224.668316834,0.275029318369,0
2014-11-23 11:00:00,690.872614689,0.223210738149,0
2014-11-23 12:00:00,271.832679421,0.736471214164,0
2014-11-23 13:00:00,-105.509170361,0.676699487423,0
2014-11-23 14:00:00,404.310752307,0.892179567705,0
2014-11-23 15:00:00,532.39652035,0.0869388326294,0
2014-11-23 16:00:00,511.048490589,0.421921819685,0
2014-11-23 17:00:00,230.068341726,0.0297972194381,0
2014-11-23 18:00:00,922.955153324,0.218637974804,0
2014-11-23 19:00:00,554.565270814,0.505355288103,0
2014-11-23 20:00:00,225.909649003,0.0265359696839,0
2014-11-23 21:00:00,-313.292582995,0.198837650687,0
2014-11-23 22:00:00,928.016891266,0.64988443778,0
2014-11-23 23:00:00,541.040195877,0.544941480603,0
2014-11-24 00:00:00,586.378310139,0.220440622041,0
2014-11-24 01:00:00,967.502992806,0.589265683876,0
2014-11-24 02:00:00,957.363735422,0.809430456678,0
2014-11-24 03:00:00,908.972243492,0.00649875967806,0
2014-11-24 04:00:00,1059.51880102,0.805819251833,0
2014-11-24 05:00:00,1042.81363619,0.698139394988,0
2014-11-24 06:00:00,819.55280052,0.340250516518,0
2014-11-24 07:00:00,106.107195058,0.155479499812,0
2014-11-24 08:00:00,1079.08281499,0.957213072207,0
2014-11-24 09:00:00,865.538794652,0.336594545113,0
2014-11-24 10:00:00,859.426781828,0.0927458433801,0
2014-11-24 11:00:00,413.966761821,0.0967163768335,0
2014-11-24 12:00:00,800.88736254,0.847494366347,0
2014-11-24 13:00:00,1152.29982477,0.603726031367,0
2014-11-24 14:00:00,1519.14281018,0.807128273274,0
2014-11-24 15:00:00,1018.08431091,0.729731786694,0
2014-11-24 16:00:00,1220.94787206,0.536228091455,0
2014-11-24 17:00:00,1086.6415353,0.973115763979,0
