timestamp,value,is_anomaly,error_prediction,convergence_loss,sigmoid_error_prediction,anomaly_score,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2011-07-01 00:00:01,0.381199986873,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 01:00:01,0.373275379617,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 02:00:01,0.294571061747,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 03:00:01,0.202228282628,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 04:00:01,0.195437363338,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 05:00:01,0.243071820841,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 06:00:01,0.291368914738,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 07:00:01,0.281256773938,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 08:00:01,0.50430650964,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 09:00:01,0.751495072669,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 10:00:01,0.707403574269,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 11:00:01,0.700755955711,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 12:00:01,0.663329321575,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 13:00:01,0.653586369959,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 14:00:01,0.491945443482,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 15:00:01,0.493447529135,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 16:00:01,0.488791886181,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 17:00:01,0.396639225617,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 18:00:01,0.236021734576,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 19:00:01,0.293966308655,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 20:00:01,0.259436699536,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 21:00:01,0.251247917521,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 22:00:01,0.220249357398,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-01 23:00:01,0.248480711518,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 00:00:01,0.308670680536,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 01:00:01,0.238745904552,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 02:00:01,0.203852916096,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 03:00:01,0.157836525128,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 04:00:01,0.201159446374,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 05:00:01,0.288121341902,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 06:00:01,0.27354637772,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 07:00:01,0.377078032473,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 08:00:01,0.559465627997,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 09:00:01,0.564186777585,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 10:00:01,0.678825974257,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 11:00:01,0.748903111127,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 12:00:01,0.70075741342,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 13:00:01,0.648563051001,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 14:00:01,0.687190441446,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 15:00:01,0.503259257799,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 16:00:01,0.383930895426,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 17:00:01,0.32909758902,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 18:00:01,0.262716960178,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 19:00:01,0.259975050722,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 20:00:01,0.331331103729,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 21:00:01,0.274735902016,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 22:00:01,0.305693964173,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-02 23:00:01,0.247042583528,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 00:00:01,0.194544964026,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 01:00:01,0.196977498481,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 02:00:01,0.164513375474,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 03:00:01,0.125414295634,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 04:00:01,0.162227670375,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 05:00:01,0.26538094799,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 06:00:01,0.235334018916,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 07:00:01,0.330528020842,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 08:00:01,0.643784953677,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 09:00:01,0.597608671034,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 10:00:01,0.571205141561,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 11:00:01,0.566279050967,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 12:00:01,0.68305212599,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 13:00:01,0.605146261911,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 14:00:01,0.533848093074,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 15:00:01,0.418094551377,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 16:00:01,0.346523039664,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 17:00:01,0.289505410078,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 18:00:01,0.250162489212,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 19:00:01,0.230748794277,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 20:00:01,0.229256134819,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 21:00:01,0.197733622889,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2011-07-03 22:00:01,0.192216505556,0,,,,0.5,,0.0,0.0,0.0
2011-07-03 23:00:01,0.219643567174,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 00:00:01,0.170834298487,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 01:00:01,0.182947536991,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 02:00:01,0.157889051689,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 03:00:01,0.134994577779,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 04:00:01,0.123656401169,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 05:00:01,0.158541340475,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 06:00:01,0.201978636622,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 07:00:01,0.266537421175,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 08:00:01,0.451570501243,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 09:00:01,0.517385729283,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 10:00:01,0.479474313758,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 11:00:01,0.508570864652,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 12:00:01,0.579801307648,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 13:00:01,0.493805989858,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 14:00:01,0.49751684603,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 15:00:01,0.405013497055,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 16:00:01,0.312042029234,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 17:00:01,0.332744777409,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 18:00:01,0.231856006963,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 19:00:01,0.228714954188,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 20:00:01,0.208662962428,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 21:00:01,0.205218508804,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 22:00:01,0.211144840362,0,,,,0.5,,0.0,0.0,0.0
2011-07-04 23:00:01,0.239106999936,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 00:00:01,0.217097491368,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 01:00:01,0.154447006493,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 02:00:01,0.17125436373,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 03:00:01,0.121861290841,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 04:00:01,0.125210945109,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 05:00:01,0.166783808312,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 06:00:01,0.210415323061,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 07:00:01,0.263871170999,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 08:00:01,0.419276664326,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 09:00:01,0.454630995267,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 10:00:01,0.51872493673,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 11:00:01,0.634699570178,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 12:00:01,0.516812518572,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 13:00:01,0.559303754602,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 14:00:01,0.407555011364,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 15:00:01,0.375788341581,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 16:00:01,0.344263206586,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 17:00:01,0.305682194132,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 18:00:01,0.25779402926,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 19:00:01,0.226189219691,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 20:00:01,0.204397114099,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 21:00:01,0.202034608182,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 22:00:01,0.181654050532,0,,,,0.5,,0.0,0.0,0.0
2011-07-05 23:00:01,0.229984557504,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 00:00:01,0.213781304677,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 01:00:01,0.187502589445,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 02:00:01,0.129694046328,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 03:00:01,0.107829304327,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 04:00:01,0.150676003488,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 05:00:01,0.192530974761,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 06:00:01,0.214387810201,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 07:00:01,0.26827202596,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 08:00:01,0.45587168906,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 09:00:01,0.613435900756,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 10:00:01,0.500240234798,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 11:00:01,0.546858885155,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 12:00:01,0.548564106283,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 13:00:01,0.489640518173,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 14:00:01,0.386113244878,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 15:00:01,0.424695688189,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 16:00:01,0.343019434133,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 17:00:01,0.337220109206,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 18:00:01,0.275162193628,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 19:00:01,0.231405358371,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 20:00:01,0.197222905232,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 21:00:01,0.280950153989,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 22:00:01,0.204299084027,0,,,,0.5,,0.0,0.0,0.0
2011-07-06 23:00:01,0.214463460806,0,,,,0.5,,0.0,0.0,0.0
2011-07-07 00:00:01,0.200546895162,0,,,,0.5,,0.0,0.0,0.0
2011-07-07 01:00:01,0.155315093627,0,,,,0.5,,0.0,0.0,0.0
2011-07-07 02:00:01,0.117097185073,0,,,,0.5,,0.0,0.0,0.0
2011-07-07 03:00:01,0.106325182213,0,,,,0.5,,0.0,0.0,0.0
2011-07-07 04:00:01,0.117320555558,0,,,,0.5,,0.0,0.0,0.0
2011-07-07 05:00:01,0.16536365927,0,,,,0.5,,0.0,0.0,0.0
2011-07-07 06:00:01,0.184971920686,0,,,,0.5,,0.0,0.0,0.0
2011-07-07 07:00:01,0.236178950726,0,,,,0.5,,0.0,0.0,0.0
2011-07-07 08:00:01,0.388199286886,0,,,,0.5,,0.0,0.0,0.0
2011-07-07 09:00:01,0.507371247409,0,,,,0.5,,0.0,0.0,0.0
2011-07-07 10:00:01,0.515052013194,0,,,,0.5,,0.0,0.0,0.0
2011-07-07 11:00:01,0.418481162161,0,,,,0.5,,0.0,0.0,0.0
2011-07-07 12:00:01,0.442458725751,0,,,,0.5,,0.0,0.0,0.0
2011-07-07 13:00:01,0.412860684021,0,,,,0.5,,0.0,0.0,0.0
2011-07-07 14:00:01,0.332799977841,0,,,,0.5,,0.0,0.0,0.0
2011-07-07 15:00:01,0.362332667654,0,,,,0.5,,0.0,0.0,0.0
2011-07-07 16:00:01,0.306907022526,0,,,,0.5,,0.0,0.0,0.0
