timestamp,value,error_prediction,anomaly_score,convergence_loss,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-10 00:04:00,94.0,0.0,0.5,0,0.0,0.0,0.0,0.0
2014-04-10 00:09:00,56.0,0.0,0.5,0,0.0,0.0,0.0,0.0
2014-04-10 00:14:00,187.0,0.0,0.5,0,0.0,0.0,0.0,0.0
2014-04-10 00:19:00,95.0,0.0,0.5,0,0.0,0.0,0.0,0.0
2014-04-10 00:24:00,51.0,0.0,0.5,0,0.0,0.0,0.0,0.0
2014-04-10 00:29:00,10.0,0.0,0.5,0,0.0,0.0,0.0,0.0
2014-04-10 00:34:00,49.0,0.0,0.5,0,0.0,0.0,0.0,0.0
2014-04-10 00:39:00,79.0,0.0,0.5,0,0.0,0.0,0.0,0.0
2014-04-10 00:44:00,24.0,0.0,0.5,0,0.0,0.0,0.0,0.0
2014-04-10 00:49:00,73.0,0.0,0.5,0,0.0,0.0,0.0,0.0
2014-04-10 00:54:00,45.0,-39.4451365471,0.5,[1555.9188232421875],5.55486345291,0.0,0.0,0.0
2014-04-10 00:59:00,9.0,-9.0,0.5,[81.0],0.0,0.0,0.0,0.0
2014-04-10 01:04:00,33.0,-33.0,0.5,[1089.0],0.0,0.0,0.0,0.0
2014-04-10 01:09:00,14.0,-14.0,0.5,[196.0],0.0,0.0,0.0,0.0
2014-04-10 01:14:00,57.0,-57.0,0.5,[3249.0],0.0,0.0,0.0,0.0
2014-04-10 01:19:00,139.0,-132.66479063,0.5,[17599.947265625],6.33520936966,0.0,0.0,0.0
2014-04-10 01:24:00,21.0,-4.24292755127,0.5,[18.002433776855469],16.7570724487,0.0,0.0,0.0
2014-04-10 01:29:00,47.0,-44.3715205193,0.5,[1968.8319091796875],2.62847948074,0.0,0.0,0.0
2014-04-10 01:34:00,124.0,-124.0,0.5,[15376.0],0.0,0.0,0.0,0.0
2014-04-10 01:39:00,34.0,-15.0812034607,0.5,[227.44270324707031],18.9187965393,0.0,0.0,0.0
2014-04-10 01:44:00,73.0,-67.4831914902,0.499780962494,[4553.9814453125],5.51680850983,0.0,0.0,0.0
2014-04-10 01:49:00,6.0,-6.0,0.499032563425,[36.0],0.0,0.0,0.0,0.0
2014-04-10 01:54:00,115.0,-115.0,0.49855485719,[13225.0],0.0,0.0,0.0,0.0
2014-04-10 01:59:00,14.0,-2.22423362732,0.498104422958,[4.9472150802612305],11.7757663727,0.0,0.0,0.0
2014-04-10 02:04:00,21.0,-21.0,0.498403541847,[441.0],0.0,0.0,0.0,0.0
2014-04-10 02:09:00,91.0,-91.0,0.499879822094,[8281.0],0.0,0.0,0.0,0.0
2014-04-10 02:14:00,55.0,-43.7613811493,0.498926969622,[1915.05859375],11.2386188507,0.0,0.0,0.0
2014-04-10 02:19:00,85.0,-78.3144130707,0.498498893869,[6133.1474609375],6.68558692932,0.0,0.0,0.0
2014-04-10 02:24:00,102.0,-90.2234630585,0.499764124047,[8140.2734375],11.7765369415,0.0,0.0,0.0
2014-04-10 02:29:00,119.0,-105.284611702,0.498339471146,[11084.849609375],13.715388298,0.0,0.0,0.0
2014-04-10 02:34:00,139.0,-113.640640259,0.498014873862,[12914.1953125],25.3593597412,0.0,0.0,0.0
2014-04-10 02:39:00,69.0,-55.7923469543,0.49677551889,[3112.785888671875],13.2076530457,0.0,0.0,0.0
2014-04-10 02:44:00,142.0,-136.970386028,0.497343359317,[18760.884765625],5.02961397171,0.0,0.0,0.0
2014-04-10 02:49:00,45.0,-28.9058113098,0.496450798432,[835.5458984375],16.0941886902,0.0,0.0,0.0
2014-04-10 02:54:00,48.0,-48.0,0.495626619448,[2304.0],0.0,0.0,0.0,0.0
2014-04-10 02:59:00,3.0,-3.0,0.497140772428,[9.0],0.0,0.0,0.0,0.0
2014-04-10 03:04:00,32.0,-32.0,0.497121809661,[1024.0],0.0,0.0,0.0,0.0
2014-04-10 03:09:00,4.0,-4.0,0.498358813287,[16.0],0.0,0.0,0.0,0.0
2014-04-10 03:14:00,72.0,-72.0,0.49884820366,[5184.0],0.0,0.0,0.0,0.0
2014-04-10 03:19:00,103.0,-103.0,0.499259531645,[10609.0],0.0,0.0,0.0,0.0
2014-04-10 03:24:00,64.0,-47.0135726929,0.50067221043,[2210.276123046875],16.9864273071,0.0,0.0,0.0
2014-04-10 03:29:00,44.0,-37.0177526474,0.50098652844,[1370.3140869140625],6.9822473526,0.0,0.0,0.0
2014-04-10 03:34:00,30.0,-25.6820321083,0.503406298378,[659.5667724609375],4.31796789169,0.0,0.0,0.0
2014-04-10 03:39:00,4.0,-4.0,0.503593525303,[16.0],0.0,0.0,0.0,0.0
2014-04-10 03:44:00,4.0,-4.0,0.504245383415,[16.0],0.0,0.0,0.0,0.0
2014-04-10 03:49:00,79.0,-79.0,0.502718654681,[6241.0],0.0,0.0,0.0,0.0
2014-04-10 03:54:00,83.0,-70.8711357117,0.501970784581,[5022.71826171875],12.1288642883,0.0,0.0,0.0
2014-04-10 03:59:00,3.0,10.3138389587,0.50185059513,[106.37527465820312],13.3138389587,0.0,0.0,0.0
2014-04-10 04:04:00,21.0,-21.0,0.502883273935,[441.0],0.0,0.0,0.0,0.0
2014-04-10 04:09:00,33.0,-33.0,0.504508282296,[1089.0],0.0,0.0,0.0,0.0
2014-04-10 04:14:00,72.0,-64.0278348923,0.504276479469,[4099.5634765625],7.97216510773,0.0,0.0,0.0
2014-04-10 04:19:00,87.0,-74.9461841583,0.503549104811,[5616.93017578125],12.0538158417,0.0,0.0,0.0
2014-04-10 04:24:00,190.0,-175.315889359,0.500471140573,[30735.66015625],14.6841106415,0.0,0.0,0.0
2014-04-10 04:29:00,10.0,18.5083827972,0.500575011253,[342.56024169921875],28.5083827972,0.0,0.0,0.0
2014-04-10 04:34:00,44.0,-44.0,0.49973454427,[1936.0],0.0,0.0,0.0,0.0
2014-04-10 04:39:00,24.0,-24.0,0.500741843732,[576.0],0.0,0.0,0.0,0.0
2014-04-10 04:44:00,32.0,-32.0,0.501485419406,[1024.0],0.0,0.0,0.0,0.0
2014-04-10 04:49:00,111.0,-111.0,0.499211003548,[12321.0],0.0,0.0,0.0,0.0
2014-04-10 04:54:00,106.0,-97.931014061,0.497816652104,[9590.4833984375],8.06898593903,0.0,0.0,0.0
2014-04-10 04:59:00,49.0,-34.304983139,0.4976736554,[1176.83203125],14.695016861,0.0,0.0,0.0
2014-04-10 05:04:00,56.0,-55.7826595306,0.497816234878,[3111.705322265625],0.21734046936,0.0,0.0,0.0
2014-04-10 05:09:00,79.0,-79.0,0.497810018232,[6241.0],0.0,0.0,0.0,0.0
2014-04-10 05:14:00,42.0,-25.7271156311,0.500948555919,[661.88446044921875],16.2728843689,0.0,0.0,0.0
2014-04-10 05:19:00,112.0,-112.0,0.498355974754,[12544.0],0.0,0.0,0.0,0.0
2014-04-10 05:24:00,21.0,-6.86856460571,0.498975171308,[47.177181243896484],14.1314353943,0.0,0.0,0.0
2014-04-10 05:29:00,48.0,-48.0,0.498411941489,[2304.0],0.0,0.0,0.0,0.0
