Unnamed: 0,timestamp,value,is_anomaly,prediction,convergenceLoss,convergenceLossNormal,anomaly_score,convergenceLossNormal100,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
0,2013-10-09 16:25:00,0.150450037425,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
1,2013-10-09 16:30:00,0.822593658422,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
2,2013-10-09 16:35:00,1.0,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
3,2013-10-09 16:40:00,0.909055970319,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
4,2013-10-09 16:45:00,0.660093207242,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
5,2013-10-09 16:50:00,0.441121807851,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
6,2013-10-09 16:55:00,0.341952697346,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
7,2013-10-09 17:00:00,0.274176994631,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
8,2013-10-09 17:05:00,0.243433006393,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
9,2013-10-09 17:10:00,0.264638864175,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
10,2013-10-09 17:15:00,0.241864918099,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
11,2013-10-09 17:20:00,0.212234103374,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
12,2013-10-09 17:25:00,0.176347777335,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
13,2013-10-09 17:30:00,0.186637468612,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
14,2013-10-09 17:35:00,0.136062144704,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
15,2013-10-09 17:40:00,0.122071185169,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
16,2013-10-09 17:45:00,0.123814746334,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
17,2013-10-09 17:50:00,0.107004839286,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
18,2013-10-09 17:55:00,0.119536326395,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
19,2013-10-09 18:00:00,0.109584993918,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
20,2013-10-09 18:05:00,0.101505242516,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
21,2013-10-09 18:10:00,0.106064625866,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
22,2013-10-09 18:15:00,0.119387957269,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
23,2013-10-09 18:20:00,0.11940186811,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
24,2013-10-09 18:25:00,0.129118978786,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
25,2013-10-09 18:30:00,0.166004191431,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
26,2013-10-09 18:35:00,0.18664087387,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
27,2013-10-09 18:40:00,0.206301218832,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
28,2013-10-09 18:45:00,0.21204173924,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
29,2013-10-09 18:50:00,0.22244785806,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
30,2013-10-09 18:55:00,0.195777938066,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
31,2013-10-09 19:00:00,0.215746857349,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
32,2013-10-09 19:05:00,0.219915745886,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
33,2013-10-09 19:10:00,0.209379953926,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
34,2013-10-09 19:15:00,0.194522023653,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
35,2013-10-09 19:20:00,0.191762661565,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
36,2013-10-09 19:25:00,0.187780858025,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
37,2013-10-09 19:30:00,0.177055409012,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
38,2013-10-09 19:35:00,0.175255308711,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
39,2013-10-09 19:40:00,0.19092383525,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
40,2013-10-09 19:45:00,0.176920575292,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
41,2013-10-09 19:50:00,0.220666664515,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
42,2013-10-09 19:55:00,0.157505586731,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
43,2013-10-09 20:00:00,0.178973711937,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
44,2013-10-09 20:05:00,0.170418100454,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
45,2013-10-09 20:10:00,0.120095223391,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
46,2013-10-09 20:15:00,0.128593709534,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
47,2013-10-09 20:20:00,0.13969056218,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
48,2013-10-09 20:25:00,0.153262013051,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
49,2013-10-09 20:30:00,0.103971225506,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
50,2013-10-09 20:35:00,0.100372147915,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
51,2013-10-09 20:40:00,0.142570251062,0,[ 0.01026246],0.00811975635588,0.5,0.5,0.5,0.0,0.0,0.0
52,2013-10-09 20:45:00,0.137693184162,0,[ 0.01574644],0.016084279865,0.5,0.5,0.5,0.0,0.0,0.0
53,2013-10-09 20:50:00,0.11451577102,0,[ 0.02243112],0.0132853426039,0.5,0.5,0.5,0.0,0.0,0.0
54,2013-10-09 20:55:00,0.131599857309,0,[ 0.02893497],0.00732407532632,0.5,0.5,0.5,0.0,0.0,0.0
55,2013-10-09 21:00:00,0.12173906056,0,[ 0.03437446],0.0094527779147,0.5,0.5,0.5,0.0,0.0,0.0
56,2013-10-09 21:05:00,0.123721302634,0,[ 0.04063018],0.0065786507912,0.5,0.5,0.5,0.0,0.0,0.0
57,2013-10-09 21:10:00,0.102784321903,0,[ 0.04658224],0.00595043553039,0.5,0.5,0.5,0.0,0.0,0.0
58,2013-10-09 21:15:00,0.121787491625,0,[ 0.05277953],0.00250047887675,0.5,0.5,0.5,0.0,0.0,0.0
59,2013-10-09 21:20:00,0.119680009174,0,[ 0.05806082],0.0040610875003,0.5,0.5,0.5,0.0,0.0,0.0
60,2013-10-09 21:25:00,0.112688955583,0,[ 0.06428931],0.00306812976487,0.5,0.5,0.5,0.0,0.0,0.0
61,2013-10-09 21:30:00,0.100901589761,0,[ 0.0703886],0.0017893203767,0.5,0.5,0.5,0.0,0.0,0.0
62,2013-10-09 21:35:00,0.100124723331,0,[ 0.07620954],0.000609697366599,0.5,0.5,0.5,0.0,0.0,0.0
63,2013-10-09 21:40:00,0.107111900724,0,[ 0.08141105],0.000350201647962,0.5,0.5,0.5,0.0,0.0,0.0
64,2013-10-09 21:45:00,0.0793963393413,0,[ 0.08653581],0.000423375458922,0.5,0.5,0.5,0.0,0.0,0.0
65,2013-10-09 21:50:00,0.0869872353548,0,[ 0.09211166],0.000161679490702,0.5,0.5,0.5,0.0,0.0,0.0
66,2013-10-09 21:55:00,0.07402185451,0,[ 0.09499307],6.40933940304e-05,0.5,0.5,0.5,0.0,0.0,0.0
67,2013-10-09 22:00:00,0.0885623284692,0,[ 0.09796229],0.000573144527152,0.5,0.5,0.5,0.0,0.0,0.0
68,2013-10-09 22:05:00,0.0855321858119,0,[ 0.09887112],0.00010627109441,0.5,0.5,0.5,0.0,0.0,0.0
69,2013-10-09 22:10:00,0.0755650653217,0,[ 0.10057524],0.000226293355809,0.5,0.5,0.5,0.0,0.0,0.0
70,2013-10-09 22:15:00,0.0635551919182,0,[ 0.10137352],0.000666076259222,0.5,0.5,0.5,0.0,0.0,0.0
71,2013-10-09 22:20:00,0.0657944486262,0,[ 0.10055727],0.00136915384792,0.5,0.5,0.5,0.0,0.0,0.0
72,2013-10-09 22:25:00,0.0454021741221,0,[ 0.09801089],0.00103789928835,0.5,0.5,0.5,0.0,0.0,0.0
73,2013-10-09 22:30:00,0.0528856661962,0,[ 0.09528995],0.00248878984712,0.5,0.5,0.5,0.0,0.0,0.0
74,2013-10-09 22:35:00,0.0463641034714,0,[ 0.09035198],0.00140372442547,0.5,0.5,0.5,0.0,0.0,0.0
75,2013-10-09 22:40:00,0.0477594490306,0,[ 0.08596516],0.0015682434896,0.5,0.5,0.5,0.0,0.0,0.0
76,2013-10-09 22:45:00,0.0421931829768,0,[ 0.08099595],0.0011046648724,0.5,0.5,0.5,0.0,0.0,0.0
77,2013-10-09 22:50:00,0.0413670522797,0,[ 0.07627847],0.00116180686746,0.5,0.5,0.5,0.0,0.0,0.0
78,2013-10-09 22:55:00,0.0408250267876,0,[ 0.07118304],0.000888993090484,0.5,0.5,0.5,0.0,0.0,0.0
79,2013-10-09 23:00:00,0.041183718336,0,[ 0.0662542],0.000646642700303,0.5,0.5,0.5,0.0,0.0,0.0
80,2013-10-09 23:05:00,0.0118886244892,0,[ 0.06154151],0.00041443950613,0.5,0.5,0.5,0.0,0.0,0.0
81,2013-10-09 23:10:00,0.00940727502706,0,[ 0.05714612],0.00204824074171,0.5,0.5,0.5,0.0,0.0,0.0
82,2013-10-09 23:15:00,0.00862728985476,0,[ 0.05038781],0.00167940405663,0.5,0.5,0.5,0.0,0.0,0.0
83,2013-10-09 23:20:00,0.0223603883812,0,[ 0.04388442],0.00124306522775,0.5,0.5,0.5,0.0,0.0,0.0
84,2013-10-09 23:25:00,0.0199092844585,0,[ 0.03784374],0.000239734115894,0.5,0.5,0.5,0.0,0.0,0.0
85,2013-10-09 23:30:00,0.0122574363059,0,[ 0.03358794],0.000187105702935,0.5,0.5,0.5,0.0,0.0,0.0
86,2013-10-09 23:35:00,0.00310056299384,0,[ 0.02947197],0.000296340091154,0.5,0.5,0.5,0.0,0.0,0.0
87,2013-10-09 23:40:00,0.00304137605612,0,[ 0.0249673],0.00047815425205,0.5,0.5,0.5,0.0,0.0,0.0
88,2013-10-09 23:45:00,0.00544154601603,0,[ 0.01999347],0.000287373346509,0.5,0.5,0.5,0.0,0.0,0.0
89,2013-10-09 23:50:00,0.00414296049558,0,[ 0.01543408],9.98508185148e-05,0.5,0.5,0.5,0.0,0.0,0.0
90,2013-10-09 23:55:00,0.0086625247227,0,[ 0.01148957],5.39726606803e-05,0.5,0.5,0.5,0.0,0.0,0.0
91,2013-10-10 00:00:00,0.0143824719722,0,[ 0.00776978],7.96985091256e-07,0.5,0.5,0.5,0.0,0.0,0.0
92,2013-10-10 00:05:00,0.00150482756222,0,[ 0.00485679],9.07385256141e-05,0.5,0.5,0.5,0.0,0.0,0.0
93,2013-10-10 00:10:00,0.00122659757967,0,[ 0.0030637],2.43007661993e-06,0.5,0.5,0.5,0.0,0.0,0.0
94,2013-10-10 00:15:00,0.000690631733947,0,[ 0.00015367],1.15118336907e-06,0.5,0.5,0.5,0.0,0.0,0.0
95,2013-10-10 00:20:00,0.00388778351571,0,[-0.00227545],8.79761410033e-06,0.5,0.5,0.5,0.0,0.0,0.0
96,2013-10-10 00:25:00,0.00438925218957,0,[-0.0041827],6.51327209198e-05,0.5,0.5,0.5,0.0,0.0,0.0
97,2013-10-10 00:30:00,0.009103634049,0,[-0.00528914],9.3671194918e-05,0.5,0.5,0.5,0.0,0.0,0.0
98,2013-10-10 00:35:00,0.00183667224242,0,[-0.00593414],0.000226134623517,0.5,0.5,0.5,0.0,0.0,0.0
99,2013-10-10 00:40:00,0.00336694043974,0,[-0.00577855],5.79916450079e-05,0.5,0.5,0.5,0.0,0.0,0.0
100,2013-10-10 00:45:00,0.00338482627652,0,[-0.00598011],8.73673707247e-05,0.5,0.0060005895774,0.0060005895774,0.0,0.0,0.0
101,2013-10-10 00:50:00,0.00415956524408,0,[-0.0057368],8.32041405374e-05,0.5,0.00574189913616,0.00574189913616,0.0,0.0,0.0
102,2013-10-10 00:55:00,0.0111764875971,0,[-0.00523406],8.82401000126e-05,0.5,0.00605481831673,0.00605481831673,0.0,0.0,0.0
103,2013-10-10 01:00:00,0.0178659683934,0,[-0.00444211],0.000243940696237,0.5,0.0157295790497,0.0157295790497,0.0,0.0,0.0
104,2013-10-10 01:05:00,0.00458872652842,0,[-0.00285143],0.000429210485891,0.5,0.0272416793848,0.0272416793848,0.0,0.0,0.0
105,2013-10-10 01:10:00,0.00341832228941,0,[-0.00057187],2.66318056674e-05,0.5,0.00222666658569,0.00222666658569,0.0,0.0,0.0
106,2013-10-10 01:15:00,0.00651495639294,0,[ 0.00054356],8.26425821288e-06,0.5,0.00108536314059,0.00108536314059,0.0,0.0,0.0
107,2013-10-10 01:20:00,0.00763580326278,0,[ 0.00161621],2.39976707235e-05,0.5,0.00206298946474,0.00206298946474,0.0,0.0,0.0
108,2013-10-10 01:25:00,0.00378446325101,0,[ 0.0030158],2.13443890971e-05,0.5,0.00189812262726,0.00189812262726,0.0,0.0,0.0
109,2013-10-10 01:30:00,0.0111515903542,0,[ 0.00451799],5.38060305644e-07,0.5,0.00062135953971,0.00062135953971,0.0,0.0,0.0
110,2013-10-10 01:35:00,0.00164374495633,0,[ 0.00558713],3.09632559947e-05,0.5,0.00251185809861,0.00251185809861,0.0,0.0,0.0
111,2013-10-10 01:40:00,0.000595883892959,0,[ 0.00736206],3.26990739268e-05,0.5,0.00261971480174,0.00261971480174,0.0,0.0,0.0
112,2013-10-10 01:45:00,0.00254972137482,0,[ 0.00795976],5.42266679986e-05,0.5,0.00395735239609,0.00395735239609,0.0,0.0,0.0
113,2013-10-10 01:50:00,0.00369863362877,0,[ 0.00820665],3.20008803101e-05,0.5,0.00257633187531,0.00257633187531,0.0,0.0,0.0
114,2013-10-10 01:55:00,0.00323091455082,0,[ 0.00843204],2.24051364057e-05,0.5,0.00198009117375,0.00198009117375,0.0,0.0,0.0
115,2013-10-10 02:00:00,0.012619312462,0,[ 0.00857273],2.85350251943e-05,0.5,0.00236097766136,0.00236097766136,0.0,0.0,0.0
116,2013-10-10 02:05:00,0.00212652752489,0,[ 0.00847953],1.71378324012e-05,0.5,0.00165280221457,0.00165280221457,0.0,0.0,0.0
117,2013-10-10 02:10:00,0.00257592605229,0,[ 0.00924107],5.06167780259e-05,0.5,0.0037330484389,0.0037330484389,0.0,0.0,0.0
118,2013-10-10 02:15:00,0.00680937287665,0,[ 0.00879703],3.87021937058e-05,0.5,0.00299272437601,0.00299272437601,0.0,0.0,0.0
119,2013-10-10 02:20:00,0.000476485805542,0,[ 0.00825959],2.10313169191e-06,0.5,0.000718606743329,0.000718606743329,0.0,0.0,0.0
120,2013-10-10 02:25:00,0.00793814339284,0,[ 0.00798415],5.636496644e-05,0.5,0.00409021760962,0.00409021760962,0.0,0.0,0.0
121,2013-10-10 02:30:00,0.00756871243843,0,[ 0.00688026],1.11912186185e-06,0.5,0.000657464353821,0.000657464353821,0.0,0.0,0.0
122,2013-10-10 02:35:00,0.0027990000793,0,[ 0.00656786],1.00171473605e-06,0.5,0.000650169150057,0.000650169150057,0.0,0.0,0.0
123,2013-10-10 02:40:00,0.00173130684706,0,[ 0.00626835],1.20363720271e-05,0.5,0.00133581810758,0.00133581810758,0.0,0.0,0.0
124,2013-10-10 02:45:00,0.00403840195532,0,[ 0.00539755],1.34413521664e-05,0.5,0.00142311788885,0.00142311788885,0.0,0.0,0.0
125,2013-10-10 02:50:00,0.00825460184039,0,[ 0.00435883],1.02675329572e-07,0.5,0.000621342730488,0.000621342730488,0.0,0.0,0.0
