timestamp,value,is_anomaly,error_prediction,convergence_loss,sigmoid_error_prediction,anomaly_score,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard,predicted_anomaly
2014-03-07 03:41:00,0.30116254713,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
2014-03-07 03:46:00,0.323916003351,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
2014-03-07 03:51:00,0.258116883117,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
2014-03-07 03:56:00,0.303283410138,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
2014-03-07 04:01:00,0.289694176791,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
2014-03-07 04:06:00,0.292914746544,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
2014-03-07 04:11:00,0.299643904483,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
2014-03-07 04:16:00,0.309122329284,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
2014-03-07 04:21:00,0.260368663594,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
2014-03-07 04:26:00,0.304932970256,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
2014-03-07 04:31:00,0.268197528278,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
2014-03-07 04:36:00,0.306713447842,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
2014-03-07 04:41:00,0.269218684541,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
2014-03-07 04:46:00,0.307001466276,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
2014-03-07 04:51:00,0.272622538752,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
2014-03-07 04:56:00,0.295035609552,0,0.00931676967802,0.000348532455973,0.502329175571,0.5,0.0,0.0,0.0,0
2014-03-07 05:01:00,0.301031629661,0,0.0101907972491,0.000707206898369,0.502547677264,0.5,0.0,0.0,0.0,0
2014-03-07 05:06:00,0.265422077922,0,0.0322714121598,0.00443808780983,0.508067152928,0.5,0.0,0.0,0.0,0
2014-03-07 05:11:00,0.303204859656,0,0.00783500065352,0.00032205885509,0.501958740143,0.5,0.0,0.0,0.0,0
2014-03-07 05:16:00,0.309462714705,0,0.0245720088657,0.00266073946841,0.506142693148,0.5,0.0,0.0,0.0,0
2014-03-07 05:21:00,0.258457268538,0,0.0110554719775,0.000720384123269,0.502763839844,0.5,0.0,0.0,0.0,0
2014-03-07 05:26:00,0.295952031839,0,0.0198872217035,0.00203119218349,0.504971641569,0.5,0.0,0.0,0.0,0
2014-03-07 05:31:00,0.259059488898,0,0.0337839105811,0.00498861400411,0.508445174417,0.5,0.0,0.0,0.0,0
2014-03-07 05:36:00,0.309174696271,0,0.0239034127105,0.00276117445901,0.505975568657,0.5,0.0,0.0,0.0,0
2014-03-07 05:41:00,0.295952031839,0,0.0260166194644,0.00326559925452,0.506503788022,0.5,0.0,0.0,0.0,0
2014-03-07 05:46:00,0.288254084625,0,0.0408846413385,0.00719194952399,0.510219736804,0.5,0.0,0.0,0.0,0
2014-03-07 05:51:00,0.257095726854,0,0.00657554339379,0.000310355884722,0.501643879925,0.5,0.0,0.0,0.0,0
2014-03-07 05:56:00,0.304252199413,0,0.0188052927868,0.0018359485548,0.504701184654,0.5,0.0,0.0,0.0,0
2014-03-07 06:01:00,0.275188521156,0,0.0174329918114,0.00153022189625,0.50435813758,0.5,0.0,0.0,0.0,0
2014-03-07 06:06:00,0.275974025974,0,0.021568793805,0.00214133411646,0.505391989418,0.5,0.0,0.0,0.0,0
2014-03-07 06:11:00,0.303623795559,0,0.0119984488546,0.000820559565909,0.502999576228,0.5,0.0,0.0,0.0,0
2014-03-07 06:16:00,0.298413280268,0,0.00828710330996,0.000312701769872,0.502071763971,0.5,0.0,0.0,0.0,0
2014-03-07 06:21:00,0.272282153331,0,0.0123583378405,0.000769709586166,0.503089545138,0.5,0.0,0.0,0.0,0
2014-03-07 06:26:00,0.277675953079,0,0.00849170783823,0.000404432124924,0.502122914203,0.5,0.0,0.0,0.0,0
2014-03-07 06:31:00,0.262437159615,0,0.00820423273747,0.000512028986122,0.50205104668,0.5,0.0,0.0,0.0,0
2014-03-07 06:36:00,0.280896522832,0,0.00863774541436,0.00038593885256,0.502159422927,0.5,0.0,0.0,0.0,0
2014-03-07 06:41:00,0.286107038123,0,0.00511071356111,0.000202599476324,0.501277675609,0.5,0.0,0.0,0.0,0
2014-03-07 06:46:00,0.298413280268,0,0.0130196894981,0.000725953199435,0.503254876396,0.5,0.0,0.0,0.0,0
2014-03-07 06:51:00,0.258771470465,0,0.0122812562068,0.000657271302771,0.503070275461,0.5,0.0,0.0,0.0,0
2014-03-07 06:56:00,0.309148512778,0,0.0118530799978,0.000698459683917,0.502963235306,0.5,0.0,0.0,0.0,0
2014-03-07 07:01:00,0.308546292417,0,0.0152898150418,0.00117143359967,0.503822379295,0.5,0.0,0.0,0.0,0
2014-03-07 07:06:00,0.247460201089,0,0.0145501849189,0.00101132655982,0.503637482056,0.5,0.0,0.0,0.0,0
2014-03-07 07:11:00,0.316087138668,0,0.0175895353479,0.00159325415734,0.504397270464,0.5,0.0,0.0,0.0,0
2014-03-07 07:16:00,0.289091956431,0,0.0144284860455,0.000885660410859,0.503607058935,0.5,0.0,0.0,0.0,0
2014-03-07 07:21:00,0.251989945538,0,0.0201314319426,0.00205488502979,0.505032688018,0.5,0.0,0.0,0.0,0
2014-03-07 07:26:00,0.27474340176,0,0.0156474840631,0.00121324730571,0.503911791201,0.5,0.0,0.0,0.0,0
2014-03-07 07:31:00,0.273826979472,0,0.0160804725662,0.00131429056637,0.504020031516,0.5,0.0,0.0,0.0,0
2014-03-07 07:36:00,0.304330749895,0,0.0111645873079,0.000937494274694,0.502791117835,0.5,0.0,0.0,0.0,0
2014-03-07 07:41:00,0.272282153331,0,0.00883818570545,0.000497665023431,0.502209532044,0.5,0.0,0.0,0.0,0
2014-03-07 07:46:00,0.313468789275,0,0.00910349013694,0.000387484178646,0.502275856817,0.5,0.0,0.0,0.0,0
2014-03-07 07:51:00,0.232011939673,0,0.0149822240464,0.0011165260803,0.50374548595,0.5,0.0,0.0,0.0,0
2014-03-07 07:56:00,0.301188730624,0,0.0175983057469,0.00145518500358,0.504399462894,0.5,0.0,0.0,0.0,0
2014-03-07 08:01:00,0.271706116464,0,0.0191786901755,0.00167864805553,0.504794525584,0.5,0.0,0.0,0.0,0
2014-03-07 08:06:00,0.271967951403,0,0.0126303514665,0.000893464777619,0.503157545891,0.5,0.0,0.0,0.0,0
2014-03-07 08:11:00,0.334467951403,0,0.0143342424698,0.00127159885596,0.503583499259,0.5,0.0,0.0,0.0,0
2014-03-07 08:16:00,0.2323261416,0,0.0128713921281,0.00103381020017,0.503217803607,0.5,0.0,0.0,0.0,0
2014-03-07 08:21:00,0.26887829912,0,0.0188575766466,0.00188473577145,0.50471425446,0.5,0.0,0.0,0.0,0
2014-03-07 08:26:00,0.254765395894,0,0.0145117627261,0.00150008348282,0.503627877015,0.5,0.0,0.0,0.0,0
2014-03-07 08:31:00,0.284090909091,0,0.0143090754585,0.00150543975178,0.503577207829,0.5,0.0,0.0,0.0,0
2014-03-07 08:36:00,0.261756388773,0,0.0130451677856,0.00129530089907,0.503261245698,0.5,0.0,0.0,0.0,0
2014-03-07 08:41:00,0.298151445329,0,0.0257295056722,0.00291569950059,0.506432021585,0.5,0.0,0.0,0.0,0
2014-03-07 08:46:00,0.280896522832,0,0.00735621152186,0.000381599733373,0.501839044587,0.5,0.0,0.0,0.0,0
2014-03-07 08:51:00,0.236332216171,0,0.00841814238854,0.000471281266073,0.502104523169,0.5,0.0,0.0,0.0,0
2014-03-07 08:56:00,0.297470674487,0,0.0126594645799,0.000776347413193,0.503164823878,0.5,0.0,0.0,0.0,0
2014-03-07 09:01:00,0.272727272727,0,0.0129705782597,0.000799805740826,0.503242599105,0.5,0.0,0.0,0.0,0
2014-03-07 09:06:00,0.275502723083,0,0.0112494384863,0.000667116022669,0.502812329963,0.5,0.0,0.0,0.0,0
2014-03-07 09:11:00,0.316532258065,0,0.0104554820995,0.000563712907024,0.502613846713,0.5,0.0,0.0,0.0,0
2014-03-07 09:16:00,0.270135106829,0,0.0108684911906,0.000698507006746,0.502717096051,0.5,0.0,0.0,0.0,0
