timestamp,value
2014-11-23 08:00:00,-281.129226660013
2014-11-23 09:00:00,141.363496042075
2014-11-23 10:00:00,-261.277613349315
2014-11-23 11:00:00,891.936445176684
2014-11-23 12:00:00,377.682139002056
2014-11-23 13:00:00,-84.69989994882641
2014-11-23 14:00:00,560.979945469741
2014-11-23 15:00:00,729.426594095164
2014-11-23 16:00:00,710.801405311247
2014-11-23 17:00:00,367.38038636763997
2014-11-23 18:00:00,1240.13167664096
2014-11-23 19:00:00,786.484630004421
2014-11-23 20:00:00,381.891146907544
2014-11-23 21:00:00,-286.374613656585
2014-11-23 22:00:00,1269.08466424753
2014-11-23 23:00:00,789.5870167876891
2014-11-24 00:00:00,849.4129236851401
2014-11-24 01:00:00,1327.92683872036
2014-11-24 02:00:00,1316.77876754342
2014-11-24 03:00:00,1256.95034393557
2014-11-24 04:00:00,1444.72854662549
2014-11-24 05:00:00,1422.5951343140698
2014-11-24 06:00:00,1141.41484620101
2014-11-24 07:00:00,246.81733636033698
2014-11-24 08:00:00,1458.0245878558499
2014-11-24 09:00:00,1185.8242175108999
2014-11-24 10:00:00,1171.66693037064
2014-11-24 11:00:00,607.504520815168
2014-11-24 12:00:00,1082.0984536686901
2014-11-24 13:00:00,1511.17271513426
2014-11-24 14:00:00,1958.3518332238
2014-11-24 15:00:00,1320.07161607606
2014-11-24 16:00:00,1560.0147197624499
2014-11-24 17:00:00,1377.5316051879001
2014-11-24 18:00:00,795.219451582905
2014-11-24 19:00:00,1241.41844331571
2014-11-24 20:00:00,1260.87865471246
2014-11-24 21:00:00,1419.87643866684
2014-11-24 22:00:00,1948.45216281822
2014-11-24 23:00:00,1800.03066663566
2014-11-25 00:00:00,1382.91636682491
2014-11-25 01:00:00,1341.9091118452
2014-11-25 02:00:00,1767.3487637076103
2014-11-25 03:00:00,1698.707994844
2014-11-25 04:00:00,1129.46097377955
2014-11-25 05:00:00,1111.2628796834301
2014-11-25 06:00:00,1582.857244545
2014-11-25 07:00:00,1750.9820047026901
2014-11-25 08:00:00,1337.52819423187
2014-11-25 09:00:00,1767.30627872633
2014-11-25 10:00:00,1529.14167403722
2014-11-25 11:00:00,1051.21457619438
2014-11-25 12:00:00,1456.7370211690697
2014-11-25 13:00:00,767.254675459561
2014-11-25 14:00:00,1894.69225996388
2014-11-25 15:00:00,2111.5027467587697
2014-11-25 16:00:00,1020.86189317199
2014-11-25 17:00:00,681.9557607460071
2014-11-25 18:00:00,1374.4865684621
2014-11-25 19:00:00,1019.67499429638
2014-11-25 20:00:00,2125.17572543015
2014-11-25 21:00:00,984.293590904765
2014-11-25 22:00:00,1271.5569595586699
2014-11-25 23:00:00,930.224151144368
2014-11-26 00:00:00,538.176856456166
2014-11-26 01:00:00,913.095834376404
2014-11-26 02:00:00,-32.6945844226372
2014-11-26 03:00:00,1394.6081939088
2014-11-26 04:00:00,754.0492016458501
2014-11-26 05:00:00,1615.13606625854
2014-11-26 06:00:00,799.247459736728
2014-11-26 07:00:00,213.34177468328
2014-11-26 08:00:00,757.014158087592
2014-11-26 09:00:00,7.74610225379428
2014-11-26 10:00:00,-189.432811466324
2014-11-26 11:00:00,453.90034921300696
2014-11-26 12:00:00,68.693285744367
2014-11-26 13:00:00,215.021430886928
2014-11-26 14:00:00,193.789023007672
2014-11-26 15:00:00,-159.95325747403098
2014-11-26 16:00:00,-204.879483149571
2014-11-26 17:00:00,-63.60781917068171
2014-11-26 18:00:00,474.629003853842
2014-11-26 19:00:00,-797.5884943332829
2014-11-26 20:00:00,104.00004551764799
2014-11-26 21:00:00,-66.6701553309649
2014-11-26 22:00:00,210.20109694366403
2014-11-26 23:00:00,-458.249753032451
2014-11-27 00:00:00,-205.285542063185
2014-11-27 01:00:00,-302.015789126748
2014-11-27 02:00:00,-716.597290598978
2014-11-27 03:00:00,24.3347393568606
2014-11-27 04:00:00,-44.5353020988305
2014-11-27 05:00:00,-298.43663971777903
2014-11-27 06:00:00,56.25563259176229
2014-11-27 07:00:00,-451.44543137493895
2014-11-27 08:00:00,-1321.6538843270698
2014-11-27 09:00:00,-1045.6431718722
2014-11-27 10:00:00,-1379.12457872184
2014-11-27 11:00:00,-1078.5207326285001
2014-11-27 12:00:00,-1181.4013270314
2014-11-27 13:00:00,-917.566504919986
2014-11-27 14:00:00,-1380.61950053105
2014-11-27 15:00:00,-929.989280585167
2014-11-27 16:00:00,-1326.12558050596
2014-11-27 17:00:00,-261.640992654395
2014-11-27 18:00:00,-761.317849037837
2014-11-27 19:00:00,-697.972201384418
2014-11-27 20:00:00,-957.103397256898
2014-11-27 21:00:00,-391.585188244039
2014-11-27 22:00:00,-1454.7710021708701
2014-11-27 23:00:00,-1391.96409116004
2014-11-28 00:00:00,-551.3855494397519
2014-11-28 01:00:00,-1502.2417210426902
2014-11-28 02:00:00,-1311.56916235035
2014-11-28 03:00:00,-1402.27264920315
2014-11-28 04:00:00,-1374.30848544854
2014-11-28 05:00:00,-1358.53687975679
2014-11-28 06:00:00,-1010.22612263901
2014-11-28 07:00:00,-1311.30965598199
2014-11-28 08:00:00,-1455.52982755086
2014-11-28 09:00:00,-615.426866389934
2014-11-28 10:00:00,-1309.49963277458
2014-11-28 11:00:00,-1283.09495417424
2014-11-28 12:00:00,-1234.50992029139
2014-11-28 13:00:00,-852.95668576959
2014-11-28 14:00:00,-1190.44987902071
2014-11-28 15:00:00,-1155.03122249256
2014-11-28 16:00:00,-1424.18394626477
2014-11-28 17:00:00,-1239.6403604693699
2014-11-28 18:00:00,-1040.87886435676
2014-11-28 19:00:00,-1306.2347766063099
2014-11-28 20:00:00,-771.627279707252
2014-11-28 21:00:00,-1664.9173073304
2014-11-28 22:00:00,-808.8015767413989
2014-11-28 23:00:00,-1605.13392313031
2014-11-29 00:00:00,-1011.3225124218901
2014-11-29 01:00:00,-1075.5309216506098
2014-11-29 02:00:00,-1091.43153290335
2014-11-29 03:00:00,-781.4841412112461
2014-11-29 04:00:00,-1576.1771120127498
2014-11-29 05:00:00,-137.695660211724
2014-11-29 06:00:00,-1373.39571811767
2014-11-29 07:00:00,-784.398935510916
2014-11-29 08:00:00,-1030.2479625788499
2014-11-29 09:00:00,-816.050821305618
2014-11-29 10:00:00,514.4986919324421
2014-11-29 11:00:00,-367.346516744042
2014-11-29 12:00:00,-902.768186246429
2014-11-29 13:00:00,-1009.17173042615
2014-11-29 14:00:00,-12.075953839795599
2014-11-29 15:00:00,-168.65587660125098
2014-11-29 16:00:00,-248.31734955031
2014-11-29 17:00:00,-468.087677004626
2014-11-29 18:00:00,-663.446952570176
2014-11-29 19:00:00,-420.83836972951696
2014-11-29 20:00:00,572.007121878484
2014-11-29 21:00:00,-102.119340879593
2014-11-29 22:00:00,-389.158014822621
2014-11-29 23:00:00,1135.3954738206098
2014-11-30 00:00:00,541.08457618068
2014-11-30 01:00:00,298.557168965378
2014-11-30 02:00:00,940.101495147451
2014-11-30 03:00:00,918.669378910972
2014-11-30 04:00:00,295.32292573868096
2014-11-30 05:00:00,1624.71807064909
2014-11-30 06:00:00,569.2832787375879
2014-11-30 07:00:00,95.6740325584659
2014-11-30 08:00:00,726.0204709226621
2014-11-30 09:00:00,936.889119864431
2014-11-30 10:00:00,1935.3728286134601
2014-11-30 11:00:00,992.3383443360809
2014-11-30 12:00:00,1199.75921361255
2014-11-30 13:00:00,1006.6968998166301
2014-11-30 14:00:00,937.4338243381351
2014-11-30 15:00:00,1117.64567481999
2014-11-30 16:00:00,1532.36555241579
2014-11-30 17:00:00,2155.43535113189
2014-11-30 18:00:00,1723.6754432707198
2014-11-30 19:00:00,1844.3090743685998
2014-11-30 20:00:00,781.77582009328
2014-11-30 21:00:00,1816.6819093130398
2014-11-30 22:00:00,1506.20083355167
2014-11-30 23:00:00,777.530338855695
2014-12-01 00:00:00,1704.6134207534699
2014-12-01 01:00:00,1426.48666828577
2014-12-01 02:00:00,2185.10457889012
2014-12-01 03:00:00,1203.56151743691
2014-12-01 04:00:00,1377.48927944388
2014-12-01 05:00:00,1174.21778514705
2014-12-01 06:00:00,1530.29568562078
2014-12-01 07:00:00,1807.62454631822
2014-12-01 08:00:00,1310.29434448818
2014-12-01 09:00:00,2026.6345113941
2014-12-01 10:00:00,1116.92569758279
2014-12-01 11:00:00,1196.5632097453301
2014-12-01 12:00:00,2324.3882113230998
2014-12-01 13:00:00,1219.2834862331
2014-12-01 14:00:00,1864.0160557453
2014-12-01 15:00:00,1504.91606653759
2014-12-01 16:00:00,1857.77313426453
2014-12-01 17:00:00,2428.9599369911302
2014-12-01 18:00:00,2374.77979604324
2014-12-01 19:00:00,1499.75945569214
2014-12-01 20:00:00,605.9666850201099
2014-12-01 21:00:00,2748.52277258108
2014-12-01 22:00:00,1906.2794301011102
2014-12-01 23:00:00,1830.8407351828896
2014-12-02 00:00:00,1559.87468637831
2014-12-02 01:00:00,1773.1739605929897
2014-12-02 02:00:00,1444.19855787391
2014-12-02 03:00:00,1681.3436635931198
2014-12-02 04:00:00,1282.48333852615
2014-12-02 05:00:00,814.56862409374
2014-12-02 06:00:00,1845.78923357114
2014-12-02 07:00:00,2051.67839362917
2014-12-02 08:00:00,1191.3441526639
2014-12-02 09:00:00,728.037592054498
2014-12-02 10:00:00,1544.0409743404598
2014-12-02 11:00:00,1193.84282412971
2014-12-02 12:00:00,390.505525326679
2014-12-02 13:00:00,1129.96129400379
2014-12-02 14:00:00,800.250292243468
2014-12-02 15:00:00,885.030708900159
2014-12-02 16:00:00,470.335776440883
2014-12-02 17:00:00,1757.2363866134501
2014-12-02 18:00:00,745.753636300132
2014-12-02 19:00:00,121.16755982898
2014-12-02 20:00:00,883.514650879534
2014-12-02 21:00:00,861.847878582038
2014-12-02 22:00:00,246.45578749814098
2014-12-02 23:00:00,-664.514088350414
2014-12-03 00:00:00,296.360675947814
2014-12-03 01:00:00,788.9354746579901
2014-12-03 02:00:00,450.796942443975
2014-12-03 03:00:00,379.313833870643
2014-12-03 04:00:00,622.235671376105
2014-12-03 05:00:00,-220.133177068292
2014-12-03 06:00:00,755.289729251899
2014-12-03 07:00:00,204.034555728815
2014-12-03 08:00:00,471.449233358375
2014-12-03 09:00:00,565.135936511962
