timestamp,value,error_prediction,anomaly_score,convergence_loss,prediction
2014-11-23 08:00:00,409.526881132925,0.0,0.5,0,0.0
2014-11-23 09:00:00,-59.320025038336894,0.0,0.5,0,0.0
2014-11-23 10:00:00,513.5225825346711,0.0,0.5,0,0.0
2014-11-23 11:00:00,536.3105998168779,0.0,0.5,0,0.0
2014-11-23 12:00:00,302.08595240757097,0.0,0.5,0,0.0
2014-11-23 13:00:00,-284.31723336404,0.0,0.5,0,0.0
2014-11-23 14:00:00,-47.17320435028271,0.0,0.5,0,0.0
2014-11-23 15:00:00,197.025123420911,0.0,0.5,0,0.0
2014-11-23 16:00:00,330.330380862549,0.0,0.5,0,0.0
2014-11-23 17:00:00,1144.41864361634,0.0,0.5,0,0.0
2014-11-23 18:00:00,657.748144472948,-381.1770079983386,0.5,[145295.9375],276.5711364746094
2014-11-23 19:00:00,196.003521107644,645.3791082868872,0.5,[416514.15625],841.3826293945312
2014-11-23 20:00:00,123.654361808111,470.80578223485776,0.5,[221658.09375],594.4601440429688
2014-11-23 21:00:00,438.392809946365,-246.7902251074978,0.5,[60905.421875],191.6025848388672
2014-11-23 22:00:00,474.185811425719,-388.882100488219,0.5,[151229.296875],85.3037109375
2014-11-23 23:00:00,476.704421488885,-400.23908182824044,0.5,[160191.3125],76.46533966064453
2014-11-24 00:00:00,727.9460276910761,-458.0347728082636,0.5,[209795.875],269.9112548828125
2014-11-24 01:00:00,398.45188023538697,114.47176478414428,0.5,[13103.7861328125],512.9236450195312
2014-11-24 02:00:00,861.9588000605652,-165.65295289259643,0.5,[27440.900390625],696.3058471679688
2014-11-24 03:00:00,361.7467456986489,175.7824291060386,0.5,[30899.466796875],537.5291748046875
2014-11-24 04:00:00,723.421826936353,74.82811202849075,0.5001025002386899,[5599.248046875],798.2499389648438
2014-11-24 05:00:00,952.4714178496048,-702.5287451201126,0.49987403173400413,[493546.65625],249.9426727294922
2014-11-24 06:00:00,909.5219328432672,-320.3894865542047,0.49969094359044375,[102649.40625],589.1324462890625
2014-11-24 07:00:00,1159.71524501983,-341.40213466826754,0.49969345758607187,[116555.390625],818.3131103515625
2014-11-24 08:00:00,917.522836179066,-121.41480395250346,0.49975285719290663,[14741.552734375],796.1080322265625
2014-11-24 09:00:00,1131.20895509647,11.496123028530064,0.4998458272604367,[132.16017150878906],1142.705078125
2014-11-24 10:00:00,1351.1715870153698,-493.0376758825573,0.4999063117662482,[243086.1875],858.1339111328125
2014-11-24 11:00:00,813.303987514016,182.6158733258278,0.49986674103717255,[33348.546875],995.9198608398438
2014-11-24 12:00:00,654.556073119685,548.5937071537525,0.4999881164304919,[300955.03125],1203.1497802734375
2014-11-24 13:00:00,1113.05609172218,-572.5789188706176,0.49984307129518024,[327846.6875],540.4771728515625
2014-11-24 14:00:00,1052.8528920046401,-520.2980213991714,0.4997291157086974,[270710.03125],532.5548706054688
2014-11-24 15:00:00,983.999890787386,-11.954541666292243,0.49990524262005853,[142.9107666015625],972.0453491210938
2014-11-24 16:00:00,1048.20328418164,-294.75339404492115,0.49993138758987754,[86879.5390625],753.4498901367188
2014-11-24 17:00:00,1007.10336776226,49.95827774555255,0.500028223956888,[2495.826904296875],1057.0616455078125
2014-11-24 18:00:00,1476.40058714887,-316.89399535199504,0.499989554345342,[100421.8359375],1159.506591796875
2014-11-24 19:00:00,1639.63256166588,-716.2267999471301,0.49983492933558005,[512980.84375],923.40576171875
2014-11-24 20:00:00,1614.31716363298,-227.42177789079255,0.49992126631258027,[51720.65234375],1386.8953857421875
2014-11-24 21:00:00,1183.11888523045,228.5144155508001,0.4998920286823796,[52218.83203125],1411.63330078125
2014-11-24 22:00:00,1742.8263970955,-336.56321350174994,0.49962285756488345,[113274.8125],1406.26318359375
2014-11-24 23:00:00,1279.16384127808,-236.1859360046426,0.4997323104919633,[55783.78515625],1042.9779052734375
2014-11-25 00:00:00,1955.7754741766696,-393.3061138251071,0.49979668011253764,[154689.734375],1562.4693603515625
2014-11-25 01:00:00,1593.28096566201,-573.9500940799787,0.4996525128365221,[329418.75],1019.3308715820312
2014-11-25 02:00:00,1288.85655028069,481.12635987555996,0.4998578471552143,[231482.5625],1769.98291015625
2014-11-25 03:00:00,1187.14704863683,508.38371308191995,0.4999438535204356,[258453.953125],1695.53076171875
2014-11-25 04:00:00,1098.89933236721,-138.73148568752254,0.49999580263401877,[19246.4140625],960.1678466796875
2014-11-25 05:00:00,1149.54163921615,6.239610783849912,0.5002059570581149,[38.93290710449219],1155.78125
2014-11-25 06:00:00,1006.93217689774,-460.27556068680246,0.5001621763785675,[211853.609375],546.6566162109375
