timestamp,value,error_prediction,anomaly_score,convergence_loss,prediction
2014-04-01 01:00:00,9399,0.0,0.5,0,0.0
2014-04-01 02:00:00,10063,0.0,0.5,0,0.0
2014-04-01 03:00:00,11386,0.0,0.5,0,0.0
2014-04-01 04:00:00,11626,0.0,0.5,0,0.0
2014-04-01 05:00:00,10700,0.0,0.5,0,0.0
2014-04-01 06:00:00,11705,0.0,0.5,0,0.0
2014-04-01 07:00:00,12020,0.0,0.5,0,0.0
2014-04-01 08:00:00,11632,0.0,0.5,0,0.0
2014-04-01 09:00:00,12209,0.0,0.5,0,0.0
2014-04-01 10:00:00,11859,0.0,0.5,0,0.0
2014-04-01 11:00:00,10586,1272.9453125,0.5,[1620389.75],11858.9453125
2014-04-01 12:00:00,11078,-195.2119140625,0.5,[38107.69140625],10882.7880859375
2014-04-01 13:00:00,10836,-1229.4052734375,0.5,[1511437.375],9606.5947265625
2014-04-01 14:00:00,9885,737.4228515625,0.5,[543792.4375],10622.4228515625
2014-04-01 15:00:00,10586,-1072.3310546875,0.5,[1149893.875],9513.6689453125
2014-04-01 16:00:00,11922,-3131.896484375,0.5,[9808776.0],8790.103515625
2014-04-01 17:00:00,10168,582.158203125,0.5,[338908.1875],10750.158203125
2014-04-01 18:00:00,9250,3746.662109375,0.5,[14037477.0],12996.662109375
2014-04-01 19:00:00,8649,1330.615234375,0.5,[1770536.875],9979.615234375
2014-04-01 20:00:00,9151,-620.728515625,0.5,[385303.875],8530.271484375
2014-04-01 21:00:00,9255,-2081.17333984375,0.4999835198467636,[4331282.5],7173.82666015625
2014-04-01 22:00:00,9687,-974.5703125,0.49998217348180884,[949787.3125],8712.4296875
2014-04-01 23:00:00,10424,-1301.451171875,0.49999272728069355,[1693775.125],9122.548828125
2014-04-02 00:00:00,10918,-1562.23828125,0.4999733211239402,[2440588.5],9355.76171875
2014-04-02 01:00:00,10141,1871.677734375,0.4999946650602184,[3503177.5],12012.677734375
2014-04-02 02:00:00,9396,3622.3564453125,0.5000445558369256,[13121466.0],13018.3564453125
2014-04-02 03:00:00,11058,-497.1923828125,0.5000382447690874,[247200.265625],10560.8076171875
2014-04-02 04:00:00,9462,-1049.4990234375,0.4999882849931404,[1101448.25],8412.5009765625
2014-04-02 05:00:00,12554,-1036.775390625,0.4999644342224515,[1074903.25],11517.224609375
2014-04-02 06:00:00,10746,-3092.1572265625,0.49995596123353037,[9561436.0],7653.8427734375
2014-04-02 07:00:00,10953,3051.6416015625,0.49999794420345767,[9312516.0],14004.6416015625
2014-04-02 08:00:00,12194,-2640.259765625,0.4999928150803058,[6970971.5],9553.740234375
2014-04-02 09:00:00,11723,-269.4150390625,0.5000040254305333,[72584.4609375],11453.5849609375
2014-04-02 10:00:00,11945,2143.283203125,0.5000330203064667,[4593663.0],14088.283203125
2014-04-02 11:00:00,11984,-1501.5126953125,0.5000031420872988,[2254540.25],10482.4873046875
2014-04-02 12:00:00,11072,1341.84375,0.4999716662702194,[1800544.625],12413.84375
2014-04-02 13:00:00,10507,510.349609375,0.4999796178050031,[260456.71875],11017.349609375
2014-04-02 14:00:00,10409,-685.9912109375,0.4999858017157093,[470583.9375],9723.0087890625
2014-04-02 15:00:00,10040,-0.4189453125,0.49999754684875686,[0.17551517486572266],10039.5810546875
2014-04-02 16:00:00,8810,-50.4482421875,0.5000357153487642,[2545.025146484375],8759.5517578125
2014-04-02 17:00:00,8368,483.697265625,0.5000009425310592,[233963.046875],8851.697265625
2014-04-02 18:00:00,7621,-207.755859375,0.500034204887799,[43162.49609375],7413.244140625
2014-04-02 19:00:00,7343,-119.404296875,0.5000375234208927,[14257.3857421875],7223.595703125
2014-04-02 20:00:00,7789,-1003.07666015625,0.49999765749117875,[1006162.8125],6785.92333984375
2014-04-02 21:00:00,8274,-1178.04638671875,0.5000066793547071,[1387793.25],7095.95361328125
2014-04-02 22:00:00,7937,240.07373046875,0.4999890195740221,[57635.39453125],8177.07373046875
2014-04-02 23:00:00,8526,528.99609375,0.4999863630191079,[279836.875],9054.99609375
2014-04-03 00:00:00,8688,252.9697265625,0.49999910675250714,[63993.68359375],8940.9697265625
2014-04-03 01:00:00,9064,879.65234375,0.5000090158528872,[773788.25],9943.65234375
2014-04-03 02:00:00,9530,41.5634765625,0.500010265167941,[1727.5225830078125],9571.5634765625
2014-04-03 03:00:00,9537,383.2900390625,0.500007002308483,[146911.25],9920.2900390625
2014-04-03 04:00:00,8911,1008.8857421875,0.500023221433177,[1017850.4375],9919.8857421875
2014-04-03 05:00:00,8532,696.130859375,0.5000346726597762,[484598.1875],9228.130859375
2014-04-03 06:00:00,10574,-2210.0146484375,0.5000220642924504,[4884164.5],8363.9853515625
2014-04-03 07:00:00,9936,-2402.82421875,0.5000100079483556,[5773564.0],7533.17578125
2014-04-03 08:00:00,8689,2792.6416015625,0.5000391684259337,[7798847.0],11481.6416015625
2014-04-03 09:00:00,8111,1312.8349609375,0.5000470668455881,[1723535.625],9423.8349609375
2014-04-03 10:00:00,7724,-357.7041015625,0.5000394316753112,[127952.2265625],7366.2958984375
2014-04-03 11:00:00,9000,-1998.38916015625,0.5000001397966114,[3993559.25],7001.61083984375
2014-04-03 12:00:00,9402,-3128.37158203125,0.4999619391319847,[9786709.0],6273.62841796875
2014-04-03 13:00:00,8719,1096.6845703125,0.4999687089258159,[1202717.0],9815.6845703125
2014-04-03 14:00:00,8900,261.498046875,0.49995556709334255,[68381.2265625],9161.498046875
2014-04-03 15:00:00,8955,-715.7197265625,0.49993462659707555,[512254.71875],8239.2802734375
2014-04-03 16:00:00,9267,901.7587890625,0.49997997213360945,[813168.9375],10168.7587890625
2014-04-03 17:00:00,8022,1521.9169921875,0.5000371910117485,[2316231.25],9543.9169921875
2014-04-03 18:00:00,6427,3302.2607421875,0.5000336913141251,[10904926.0],9729.2607421875
2014-04-03 19:00:00,6259,40.09716796875,0.5000149221688445,[1607.7828369140625],6299.09716796875
2014-04-03 20:00:00,6472,-2605.27685546875,0.49998802542410126,[6787467.5],3866.72314453125
2014-04-03 21:00:00,6223,-1031.10546875,0.5000047795480307,[1063178.5],5191.89453125
2014-04-03 22:00:00,6415,-490.091796875,0.5000458537247994,[240189.96875],5924.908203125
2014-04-03 23:00:00,7811,-2146.31005859375,0.5000018893227169,[4606647.0],5664.68994140625
2014-04-04 00:00:00,7672,-1035.27197265625,0.49998452257827797,[1071788.0],6636.72802734375
2014-04-04 01:00:00,6636,3007.7978515625,0.5000320630712577,[9046848.0],9643.7978515625
2014-04-04 02:00:00,7664,1866.068359375,0.5000414496944394,[3482211.0],9530.068359375
2014-04-04 03:00:00,7526,-787.08349609375,0.5000098354635489,[619500.4375],6738.91650390625
2014-04-04 04:00:00,7828,291.0439453125,0.4999644638687415,[84706.578125],8119.0439453125
2014-04-04 05:00:00,7605,-580.51318359375,0.4999558291826254,[336995.5625],7024.48681640625
2014-04-04 06:00:00,7074,935.0458984375,0.5000070074402803,[874310.8125],8009.0458984375
2014-04-04 07:00:00,8835,-1897.45556640625,0.49999793252656355,[3600337.75],6937.54443359375
2014-04-04 08:00:00,9124,-3166.005859375,0.49996540159610403,[10023593.0],5957.994140625
2014-04-04 09:00:00,8306,2403.6611328125,0.5000261670554154,[5777587.0],10709.6611328125
2014-04-04 10:00:00,8928,431.0283203125,0.5000467642213202,[185785.40625],9359.0283203125
2014-04-04 11:00:00,8751,-1125.05126953125,0.4999887564921618,[1265740.375],7625.94873046875
2014-04-04 12:00:00,9789,-595.271484375,0.4999531537398728,[354348.125],9193.728515625
2014-04-04 13:00:00,12206,-3956.25,0.499918662857584,[15651914.0],8249.75
2014-04-04 14:00:00,11856,-842.2783203125,0.49990303267646974,[709432.75],11013.7216796875
2014-04-04 15:00:00,10670,1836.740234375,0.4999338962186394,[3373614.75],12506.740234375
2014-04-04 16:00:00,9114,2641.4365234375,0.4999539007138195,[6977187.0],11755.4365234375
2014-04-04 17:00:00,8636,1514.2890625,0.49999810154037505,[2293071.25],10150.2890625
2014-04-04 18:00:00,6618,769.16015625,0.5000514377977197,[591607.375],7387.16015625
2014-04-04 19:00:00,6914,-482.7744140625,0.500012092731261,[233071.140625],6431.2255859375
2014-04-04 20:00:00,7763,-4625.070068359375,0.49995230334604346,[21391276.0],3137.929931640625
2014-04-04 21:00:00,7671,-2937.42333984375,0.49993425461775265,[8628456.0],4733.57666015625
2014-04-04 22:00:00,6961,508.0,0.49994687448157604,[258064.0],7469.0
2014-04-04 23:00:00,7580,1159.642578125,0.5000113681459016,[1344770.875],8739.642578125
2014-04-05 00:00:00,6908,1507.5751953125,0.500039613631066,[2272783.0],8415.5751953125
2014-04-05 01:00:00,6458,2595.455078125,0.5000447529226947,[6736387.0],9053.455078125
2014-04-05 02:00:00,8836,-1447.89306640625,0.4999940915111374,[2096394.375],7388.10693359375
2014-04-05 03:00:00,9146,-2835.9599609375,0.4999427229849387,[8042669.0],6310.0400390625
2014-04-05 04:00:00,7942,1457.251953125,0.4999491219371849,[2123583.25],9399.251953125
2014-04-05 05:00:00,7959,958.45703125,0.49996577009794074,[918639.875],8917.45703125
2014-04-05 06:00:00,9162,-1369.64990234375,0.500009421408105,[1875940.875],7792.35009765625
2014-04-05 07:00:00,9027,-1386.27294921875,0.5000313877508594,[1921752.75],7640.72705078125
2014-04-05 08:00:00,9416,229.4189453125,0.5000275593962302,[52633.05078125],9645.4189453125
2014-04-05 09:00:00,9160,266.6552734375,0.5000154615251333,[71105.03125],9426.6552734375
2014-04-05 10:00:00,9741,-686.3291015625,0.4999870534287666,[471047.625],9054.6708984375
2014-04-05 11:00:00,9395,-969.6220703125,0.49994006305620153,[940166.9375],8425.3779296875
2014-04-05 12:00:00,9965,801.8203125,0.4999688801946405,[642915.8125],10766.8203125
2014-04-05 13:00:00,10656,-1118.171875,0.4999935259924221,[1250308.375],9537.828125
2014-04-05 14:00:00,9258,363.0048828125,0.49997768189731506,[131772.546875],9621.0048828125
2014-04-05 15:00:00,9858,1060.947265625,0.49997735455758097,[1125609.125],10918.947265625
2014-04-05 16:00:00,9563,-1603.7548828125,0.4999760724142547,[2572029.75],7959.2451171875
2014-04-05 17:00:00,8787,1190.576171875,0.5000101472670693,[1417471.625],9977.576171875
2014-04-05 18:00:00,8885,-159.365234375,0.5000048220336304,[25397.27734375],8725.634765625
2014-04-05 19:00:00,8924,-1408.34814453125,0.499982881996204,[1983444.5],7515.65185546875
2014-04-05 20:00:00,7785,642.7705078125,0.5000006552379344,[413153.9375],8427.7705078125
2014-04-05 21:00:00,8167,-257.4052734375,0.5000110861153669,[66257.4765625],7909.5947265625
2014-04-05 22:00:00,7713,-628.900390625,0.49999109840762823,[395515.6875],7084.099609375
