timestamp,value,error_prediction,anomaly_score,convergence_loss,prediction
2014-04-01 01:00:00,0.38138888888889,0.0,0.5,0,0.0
2014-04-01 02:00:00,0.29055555555556,0.0,0.5,0,0.0
2014-04-01 03:00:00,0.25277777777778,0.0,0.5,0,0.0
2014-04-01 04:00:00,0.20611111111111,0.0,0.5,0,0.0
2014-04-01 05:00:00,0.21611111111111,0.0,0.5,0,0.0
2014-04-01 06:00:00,0.19611111111111,0.0,0.5,0,0.0
2014-04-01 07:00:00,0.1975,0.0,0.5,0,0.0
2014-04-01 08:00:00,0.25305555555556,0.0,0.5,0,0.0
2014-04-01 09:00:00,0.26722222222222003,0.0,0.5,0,0.0
2014-04-01 10:00:00,0.25916666666667004,0.0,0.5,0,0.0
2014-04-01 11:00:00,0.27333333333333,-11.99754979451497,0.5,[143.9412078857422],-11.72421646118164
2014-04-01 12:00:00,0.28444444444444,-11.984086625840924,0.5,[143.61834716796875],-11.699642181396484
2014-04-01 13:00:00,0.30138888888889,-11.989757686191137,0.5,[143.75428771972656],-11.688368797302246
2014-04-01 14:00:00,0.31833333333333,-12.03251904805501,0.5,[144.78152465820312],-11.71418571472168
2014-04-01 15:00:00,0.33388888888889,-12.032040477328831,0.5,[144.77000427246094],-11.698151588439941
2014-04-01 16:00:00,0.33666666666667,-12.017517649332685,0.5,[144.42074584960938],-11.680850982666016
2014-04-01 17:00:00,0.34861111111111,-12.016729587978785,0.5,[144.4017791748047],-11.668118476867676
2014-04-01 18:00:00,0.35666666666667,-12.009513956705732,0.5,[144.22842407226562],-11.652847290039062
2014-04-01 19:00:00,0.43777777777778,-12.084801932440866,0.5,[146.0424346923828],-11.647024154663086
2014-04-01 20:00:00,0.49694444444444,-12.142496125962994,0.5,[147.44021606445312],-11.645551681518555
2014-04-01 21:00:00,0.47194444444444,-12.05701410081651,0.03661710328714474,[145.37159729003906],-11.58506965637207
2014-04-01 22:00:00,0.52222222222222,-12.04468315972222,1.1326666647937245e-06,[145.07440185546875],-11.5224609375
2014-04-01 23:00:00,0.52305555555556,-12.041985990736224,2.3314683517128287e-15,[145.0094451904297],-11.518930435180664
2014-04-02 00:00:00,0.44555555555556,-11.901297437879778,0.0002218999598307958,[141.64088439941406],-11.455741882324219
